,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-01,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000
1,2021-04-03,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000
2,2021-04-04,4,4,1,2,1,0,0,2,0,0,.250,.250,.375,.625
3,2021-04-05,2,2,0,0,0,0,0,0,0,0,.200,.200,.300,.500
4,2021-04-10,4,3,2,1,1,0,0,0,1,1,.231,.286,.385,.670
5,2021-04-11,1,1,0,0,0,0,0,0,0,1,.214,.267,.357,.624
6,2021-04-12,3,2,1,1,0,0,0,0,1,0,.250,.333,.375,.708
7,2021-04-13,1,1,0,0,0,0,0,0,0,0,.235,.316,.353,.669
8,2021-04-14,3,3,0,0,0,0,0,0,0,2,.200,.273,.300,.573
9,2021-04-16,2,2,0,0,0,0,0,0,0,1,.182,.250,.273,.523
10,2021-04-17,1,1,0,0,0,0,0,0,0,1,.174,.240,.261,.501
11,2021-04-18,3,3,1,2,0,0,0,0,0,0,.231,.286,.308,.593
12,2021-04-20,2,2,0,0,0,0,0,0,0,1,.214,.267,.286,.552
13,2021-04-23,4,4,0,0,0,0,0,0,0,1,.188,.235,.250,.485
14,2021-04-24,1,1,0,0,0,0,0,0,0,0,.182,.229,.242,.471
15,2021-04-28,3,3,0,0,0,0,0,1,0,0,.167,.211,.222,.433
16,2021-04-30,4,4,0,0,0,0,0,0,0,1,.150,.190,.200,.390
17,April,42,40,5,6,2,0,0,3,2,9,.150,.190,.200,.390
18,2021-05-01,3,3,0,1,0,0,0,2,0,0,.163,.200,.209,.409
19,2021-05-03,3,3,0,0,0,0,0,0,0,1,.152,.188,.196,.383
20,2021-05-04,3,2,0,0,0,0,0,0,1,1,.146,.196,.188,.384
21,2021-05-06,2,2,0,0,0,0,0,0,0,0,.140,.189,.180,.369
22,2021-05-08,0,0,0,0,0,0,0,0,0,0,.140,.189,.180,.369
23,2021-05-15,1,1,0,0,0,0,0,0,0,1,.137,.185,.176,.362
24,2021-05-17,1,1,0,0,0,0,0,0,0,1,.135,.182,.173,.355
25,2021-05-18,4,3,0,0,0,0,0,1,0,1,.127,.169,.164,.333
26,2021-05-21,1,1,0,1,1,0,0,0,0,0,.143,.183,.196,.380
27,2021-05-23,4,4,1,1,1,0,0,0,0,2,.150,.188,.217,.404
28,2021-05-25,2,2,0,0,0,0,0,0,0,1,.145,.182,.210,.392
29,2021-05-27,5,5,0,1,0,0,0,0,0,2,.149,.183,.209,.392
30,2021-05-28,2,2,0,0,0,0,0,0,0,1,.145,.178,.203,.381
31,2021-05-30,3,2,2,1,0,0,0,0,1,0,.155,.197,.211,.409
32,2021-05-31,4,4,0,1,1,0,0,1,0,3,.160,.200,.227,.427
33,May,38,35,3,6,3,0,0,4,2,14,.171,.211,.257,.468
34,2021-06-01,0,0,0,0,0,0,0,0,0,0,.160,.200,.227,.427
35,2021-06-04,1,1,0,1,0,0,0,0,0,0,.171,.210,.237,.447
36,2021-06-05,3,3,1,1,0,0,1,3,0,1,.177,.214,.278,.493
37,2021-06-06,4,4,1,1,1,0,0,0,0,1,.181,.216,.289,.505
38,2021-06-08,1,1,0,0,0,0,0,0,0,1,.179,.213,.286,.499
