,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2020-07-24,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000
1,2020-07-25,3,3,0,1,0,0,0,0,0,1,.200,.200,.200,.400
2,2020-07-26,1,1,0,0,0,0,0,0,0,1,.167,.167,.167,.333
3,2020-07-27,1,1,0,0,0,0,0,0,0,1,.143,.143,.143,.286
4,2020-07-29,3,2,0,1,0,0,0,1,0,0,.222,.200,.222,.422
5,2020-07-30,1,1,0,1,1,0,0,2,0,0,.300,.273,.400,.673
6,2020-07-31,2,2,0,0,0,0,0,0,0,1,.250,.231,.333,.564
7,July,13,12,0,3,1,0,0,3,0,6,.250,.231,.333,.564
8,2020-08-01,5,3,0,0,0,0,0,0,2,1,.200,.278,.267,.544
9,2020-08-04,4,4,1,1,0,0,0,0,0,0,.211,.273,.263,.536
10,2020-08-15,1,1,0,0,0,0,0,0,0,1,.200,.261,.250,.511
11,2020-08-19,0,0,0,0,0,0,0,0,0,0,.200,.261,.250,.511
12,2020-08-21,0,0,0,0,0,0,0,0,0,0,.200,.261,.250,.511
13,2020-08-23,3,3,0,0,0,0,0,0,0,1,.174,.231,.217,.448
14,2020-08-25,0,0,0,0,0,0,0,0,0,0,.174,.231,.217,.448
15,2020-08-26,0,0,0,0,0,0,0,0,0,0,.174,.231,.217,.448
16,2020-08-28,0,0,1,0,0,0,0,0,0,0,.174,.231,.217,.448
17,2020-08-30,0,0,0,0,0,0,0,0,0,0,.174,.231,.217,.448
18,2020-08-31,1,1,0,1,0,0,0,1,0,0,.208,.259,.250,.509
19,August,14,12,2,2,0,0,0,1,2,3,.167,.286,.167,.452
20,2020-09-01,3,3,0,1,0,0,0,0,0,1,.222,.267,.259,.526
21,2020-09-02,1,1,0,0,0,0,0,0,0,1,.214,.258,.250,.508
22,2020-09-03,2,2,1,1,0,0,0,0,0,1,.233,.273,.267,.539
23,2020-09-05,3,2,1,1,0,0,1,1,1,1,.250,.306,.375,.681
24,2020-09-06,4,4,1,2,0,0,0,0,0,0,.278,.325,.389,.714
25,2020-09-07,4,4,0,0,0,0,0,0,0,3,.250,.295,.350,.646
26,2020-09-08,0,0,0,0,0,0,0,0,0,0,.250,.295,.350,.646
27,2020-09-09,0,0,0,0,0,0,0,0,0,0,.250,.295,.350,.646
28,2020-09-10,0,0,0,0,0,0,0,0,0,0,.250,.295,.350,.646
29,2020-09-11,4,4,0,0,0,0,0,0,0,2,.227,.271,.318,.589
30,2020-09-13,1,0,0,0,0,0,0,0,1,0,.227,.286,.318,.604
31,2020-09-15,3,3,0,0,0,0,0,0,0,2,.213,.269,.298,.567
32,2020-09-16,4,4,0,0,0,0,0,0,0,2,.196,.250,.275,.524
33,2020-09-18,1,1,0,0,0,0,0,0,0,1,.192,.246,.269,.515
34,2020-09-20,1,1,0,0,0,0,0,0,0,0,.189,.241,.264,.506
35,2020-09-21,3,3,0,0,0,0,0,0,0,2,.179,.230,.250,.480
36,2020-09-22,3,3,0,0,0,0,0,0,0,2,.169,.219,.237,.456
37,September,37,35,3,5,0,0,1,1,2,18,.143,.189,.229,.418
