,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-05-25,4,4,0,2,2,0,0,0,0,2,.500,.500,1.000,1.500
1,2021-05-26,4,3,0,1,0,0,0,0,0,2,.429,.429,.714,1.143
2,2021-05-27,2,2,0,0,0,0,0,0,0,1,.333,.333,.556,.889
3,2021-05-28,5,5,0,2,1,0,0,1,0,1,.357,.357,.571,.929
4,2021-05-29,4,4,1,2,0,0,1,2,0,2,.389,.389,.722,1.111
5,2021-05-30,4,4,0,0,0,0,0,0,0,2,.318,.318,.591,.909
6,2021-05-31,3,3,1,2,0,0,1,2,0,0,.360,.360,.720,1.080
7,May,26,25,2,9,3,0,2,5,0,10,.360,.360,.720,1.080
8,2021-06-16,4,4,1,1,0,0,1,1,0,0,.345,.345,.759,1.103
9,2021-06-18,4,3,1,1,0,0,1,3,1,0,.344,.364,.813,1.176
10,2021-06-20,4,4,2,2,2,0,0,0,0,1,.361,.378,.833,1.212
11,June,12,11,4,4,2,0,2,4,1,1,.364,.417,1.091,1.508
12,2021-09-01,5,5,2,2,0,0,1,1,0,3,.366,.381,.854,1.235
13,2021-09-03,4,4,1,1,0,0,0,2,0,1,.356,.370,.800,1.170
14,2021-09-05,4,4,1,1,0,0,0,0,0,2,.347,.360,.755,1.115
15,2021-09-06,0,0,0,0,0,0,0,0,0,0,.347,.360,.755,1.115
16,2021-09-07,4,4,0,0,0,0,0,0,0,1,.321,.333,.698,1.031
17,2021-09-08,4,4,0,0,0,0,0,0,0,2,.298,.310,.649,.960
18,2021-09-09,4,4,0,0,0,0,0,0,0,2,.279,.290,.607,.897
19,2021-09-10,5,4,0,0,0,0,0,0,1,3,.262,.284,.569,.853
20,2021-09-12,4,3,1,1,0,0,1,1,0,0,.265,.286,.603,.889
21,2021-09-14,4,4,0,1,0,0,0,1,0,2,.264,.284,.583,.867
22,2021-09-15,5,3,2,0,0,0,0,1,1,1,.253,.291,.560,.851
23,2021-09-16,4,4,0,2,0,0,0,0,0,2,.266,.301,.557,.858
24,2021-09-18,5,5,1,2,1,0,0,1,0,0,.274,.307,.560,.866
25,2021-09-19,3,3,0,0,0,0,0,0,0,1,.264,.297,.540,.837
26,2021-09-20,3,3,1,1,0,0,0,0,0,1,.267,.298,.533,.831
27,2021-09-21,4,4,0,1,0,0,0,0,0,3,.266,.296,.521,.817
28,2021-09-24,4,4,1,1,0,1,0,0,0,0,.265,.294,.531,.825
29,2021-09-25,4,2,0,0,0,0,0,0,1,1,.260,.295,.520,.815
30,2021-09-26,4,3,0,0,0,0,0,0,1,1,.252,.294,.505,.798
31,2021-09-27,4,4,0,1,0,0,0,0,0,0,.252,.292,.495,.787
32,2021-09-28,4,4,0,0,0,0,0,0,0,2,.243,.282,.477,.760
33,2021-09-30,4,4,0,0,0,0,0,0,0,1,.235,.273,.461,.734
34,September,86,79,10,14,1,1,2,7,4,29,.177,.226,.291,.517
35,2021-10-01,5,4,2,2,2,0,0,1,1,1,.244,.286,.479,.765
36,2021-10-02,3,3,0,0,0,0,0,0,0,0,.238,.279,.467,.746
37,2021-10-03,4,4,1,0,0,0,0,0,0,2,.230,.271,.452,.723
38,October,12,11,3,2,2,0,0,1,1,3,.182,.250,.364,.614
