,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-01,4,4,0,0,0,0,0,0,0,2,.000,.000,.000,.000
1,2021-04-03,4,4,1,2,0,0,0,0,0,2,.250,.250,.250,.500
2,2021-04-04,3,3,0,0,0,0,0,0,0,1,.182,.182,.182,.364
3,2021-04-05,4,4,1,1,0,0,0,0,0,0,.200,.200,.200,.400
4,2021-04-06,4,3,1,1,0,0,0,0,1,0,.222,.263,.222,.485
5,2021-04-07,5,5,0,2,1,0,0,1,0,1,.261,.292,.304,.596
6,2021-04-10,3,3,0,0,0,0,0,0,0,0,.231,.259,.269,.528
7,2021-04-11,5,5,1,4,1,0,1,3,0,1,.323,.344,.484,.828
8,2021-04-12,4,3,0,0,0,0,0,0,1,0,.294,.333,.441,.774
9,2021-04-13,4,4,0,0,0,0,0,0,0,1,.263,.300,.395,.695
10,2021-04-14,4,4,0,1,0,0,0,2,0,0,.262,.295,.381,.676
11,2021-04-16,3,3,0,1,0,0,0,0,0,1,.267,.298,.378,.676
12,2021-04-17,4,3,0,0,0,0,0,0,1,3,.250,.294,.354,.648
13,2021-04-18,4,4,1,1,1,0,0,0,0,1,.250,.291,.365,.656
14,2021-04-20,3,3,1,2,1,0,1,1,0,0,.273,.310,.455,.765
15,2021-04-21,3,3,0,1,0,0,0,0,0,0,.276,.311,.448,.760
16,2021-04-23,4,3,0,0,0,0,0,0,1,0,.262,.308,.426,.734
17,2021-04-24,4,3,0,0,0,0,0,0,1,2,.250,.304,.406,.711
18,2021-04-25,4,4,1,1,0,0,1,2,0,3,.250,.301,.441,.742
19,2021-04-26,4,4,0,2,0,0,0,1,0,0,.264,.312,.444,.756
20,2021-04-27,4,3,0,1,0,0,0,2,0,1,.267,.309,.440,.749
21,2021-04-28,4,4,1,2,0,0,1,3,0,1,.278,.318,.481,.799
22,2021-04-29,5,4,0,0,0,0,0,0,1,2,.265,.311,.458,.769
23,2021-04-30,5,5,0,2,0,0,0,1,0,2,.273,.316,.455,.770
24,April,95,88,8,24,4,0,4,16,6,24,.273,.316,.455,.770
25,2021-05-02,3,3,1,1,0,0,0,0,0,1,.275,.316,.451,.767
26,2021-05-04,5,4,0,1,0,0,0,0,1,0,.274,.320,.442,.762
27,2021-05-05,4,3,0,1,0,0,0,0,1,0,.276,.327,.439,.766
28,2021-05-06,4,3,0,2,1,0,0,0,1,0,.287,.342,.455,.798
29,2021-05-11,4,4,0,1,0,0,0,0,0,0,.286,.339,.448,.787
30,2021-05-12,4,4,0,2,1,0,0,0,0,1,.294,.345,.459,.803
31,2021-05-13,4,4,1,1,0,0,0,0,0,1,.292,.341,.451,.793
32,2021-05-14,1,1,1,1,0,0,1,3,0,0,.298,.347,.482,.829
33,2021-05-15,5,5,0,2,0,0,0,0,0,2,.303,.349,.479,.828
34,2021-05-16,4,4,0,0,0,0,0,0,0,0,.293,.338,.463,.802
35,2021-05-17,4,4,0,1,0,0,0,1,0,1,.291,.336,.457,.792
36,2021-05-18,5,5,1,1,1,0,0,2,0,1,.288,.331,.455,.786
37,2021-05-19,4,4,0,0,0,0,0,0,0,2,.279,.322,.441,.763
38,2021-05-20,2,1,0,1,0,0,0,1,1,0,.285,.331,.445,.776
