,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2018-03-29,4,4,0,1,0,0,0,0,0,1,.250,.250,.250,.500
1,2018-03-30,4,4,0,0,0,0,0,0,0,1,.125,.125,.125,.250
2,March,8,8,0,1,0,0,0,0,0,2,.125,.125,.125,.250
3,2018-04-01,4,4,0,0,0,0,0,0,0,2,.083,.083,.083,.167
4,2018-04-03,4,3,0,1,0,0,0,1,0,0,.133,.125,.133,.258
5,2018-04-07,6,6,0,2,1,0,0,0,0,2,.190,.182,.238,.420
6,2018-04-08,4,4,0,1,0,0,0,0,0,0,.200,.192,.240,.432
7,2018-04-10,5,4,1,2,0,0,0,0,1,1,.241,.258,.276,.534
8,2018-04-11,3,2,1,1,0,0,0,0,1,0,.258,.294,.290,.584
9,2018-04-14,5,5,0,1,0,0,0,1,0,3,.250,.282,.278,.560
10,2018-04-15,4,4,0,1,0,0,0,0,0,2,.250,.279,.275,.554
11,2018-04-17,4,4,0,0,0,0,0,0,0,3,.227,.255,.250,.505
12,2018-04-18,5,3,0,0,0,0,0,0,2,2,.213,.269,.234,.503
13,2018-04-20,5,5,1,1,0,0,0,1,0,3,.212,.263,.231,.494
14,2018-04-21,1,1,0,0,0,0,0,0,0,1,.208,.259,.226,.485
15,2018-04-23,4,4,0,1,0,0,0,0,0,2,.211,.258,.228,.486
16,2018-04-25,4,4,0,1,0,0,0,0,0,1,.213,.258,.230,.487
17,2018-04-27,4,4,1,0,0,0,0,0,0,2,.200,.243,.215,.458
18,2018-04-28,1,1,0,0,0,0,0,0,0,0,.197,.239,.212,.452
19,2018-04-28,4,4,1,2,1,0,0,3,0,2,.214,.253,.243,.496
20,2018-04-30,3,3,0,1,0,0,0,1,0,0,.219,.256,.247,.503
21,April,70,65,5,15,2,0,0,7,4,26,.231,.271,.262,.533
22,2018-05-01,1,1,0,0,0,0,0,0,0,0,.216,.253,.243,.496
23,2018-05-02,5,3,0,2,1,0,0,2,2,1,.234,.286,.273,.558
24,2018-05-04,4,2,1,0,0,0,0,0,2,1,.228,.295,.266,.561
25,2018-05-06,4,3,1,1,0,0,0,0,1,2,.232,.304,.268,.573
26,2018-05-08,3,3,0,0,0,0,0,0,0,3,.224,.295,.259,.554
27,2018-05-09,2,1,0,0,0,0,0,0,1,1,.221,.299,.256,.555
28,2018-05-11,4,4,0,1,0,0,0,2,0,2,.222,.297,.256,.553
29,2018-05-12,4,3,0,2,1,0,0,1,1,0,.237,.314,.280,.594
30,2018-05-13,1,1,0,0,0,0,0,0,0,1,.234,.311,.277,.588
31,2018-05-14,4,3,0,0,0,0,0,0,1,0,.227,.309,.268,.577
32,2018-05-15,4,4,1,1,0,0,0,0,0,1,.228,.307,.267,.574
33,2018-05-16,1,1,0,0,0,0,0,0,0,1,.225,.304,.265,.569
34,2018-05-17,5,4,1,2,2,0,0,0,1,1,.236,.317,.292,.609
35,2018-05-18,2,2,0,0,0,0,0,0,0,2,.231,.311,.287,.598
36,2018-05-19,1,1,1,1,0,0,0,0,0,0,.239,.317,.294,.611
37,2018-05-20,4,4,0,2,0,0,0,0,0,1,.248,.323,.301,.624
38,2018-05-22,4,3,0,1,0,0,0,0,1,2,.250,.328,.302,.630
39,2018-05-27,1,1,0,0,0,0,0,0,0,0,.248,.326,.299,.625
40,2018-05-28,1,1,0,0,0,0,0,0,0,0,.246,.323,.297,.620
41,2018-05-29,1,1,0,1,0,0,0,0,0,0,.252,.328,.303,.631
42,May,56,46,5,14,4,0,0,5,10,19,.304,.429,.391,.820
43,2018-06-01,1,1,0,0,0,0,0,0,0,1,.250,.326,.300,.626
44,2018-06-04,1,1,0,0,0,0,0,0,0,0,.248,.324,.298,.621
45,2018-06-05,0,0,0,0,0,0,0,0,0,0,.248,.324,.298,.621
46,2018-06-06,3,3,0,1,0,0,0,0,0,2,.250,.324,.298,.622
47,2018-06-08,1,1,0,0,0,0,0,0,0,1,.248,.321,.296,.617
48,2018-06-09,2,2,0,1,0,0,0,0,0,0,.252,.324,.299,.623
49,2018-06-10,4,4,0,1,1,0,0,0,0,2,.252,.322,.305,.627
50,2018-06-13,4,3,0,1,0,0,0,1,0,0,.254,.327,.306,.633
51,2018-06-14,1,1,0,0,0,0,0,0,0,1,.252,.325,.304,.628
52,2018-06-15,3,3,0,0,0,0,0,0,0,0,.246,.318,.297,.615
53,2018-06-17,1,1,0,0,0,0,0,0,0,1,.245,.316,.295,.611
54,2018-06-19,1,1,0,0,0,0,0,0,0,1,.243,.314,.293,.607
55,2018-06-22,1,1,0,0,0,0,0,0,0,1,.241,.312,.291,.603
56,2018-06-29,3,3,0,0,0,0,0,0,0,1,.236,.306,.285,.591
57,June,26,25,0,4,1,0,0,1,0,11,.160,.192,.200,.392
58,2018-07-01,1,1,1,1,1,0,0,0,0,0,.241,.311,.297,.607
59,2018-07-03,1,1,1,1,0,0,0,0,0,0,.247,.315,.301,.616
60,2018-07-04,1,1,0,0,0,0,0,0,0,0,.245,.313,.299,.612
61,2018-07-05,1,1,0,0,0,0,0,0,0,0,.243,.311,.297,.608
62,2018-07-07,1,1,0,0,0,0,0,0,0,1,.242,.309,.295,.604
63,2018-07-27,1,1,0,0,0,0,0,0,0,1,.240,.307,.293,.601
64,2018-07-29,4,3,0,2,0,0,0,0,1,0,.248,.318,.301,.618
65,2018-07-31,4,4,1,2,0,0,1,2,0,0,.255,.322,.325,.647
66,July,14,13,3,6,1,0,1,2,1,2,.462,.500,.769,1.269
67,2018-08-01,4,4,0,0,0,0,0,0,0,3,.248,.315,.317,.631
68,2018-08-02,1,1,0,1,0,0,0,0,0,0,.253,.318,.321,.639
69,2018-08-03,4,3,0,0,0,0,0,0,1,1,.248,.317,.315,.632
70,2018-08-04,4,4,0,2,0,0,0,1,0,1,.254,.321,.320,.640
71,2018-08-05,3,2,1,1,0,0,1,1,1,1,.257,.326,.339,.666
72,2018-08-06,4,4,0,3,0,0,0,1,0,0,.269,.335,.349,.684
73,2018-08-07,1,1,0,0,0,0,0,0,0,0,.267,.333,.347,.680
74,2018-08-08,5,5,0,3,2,0,0,3,0,2,.276,.340,.365,.705
75,2018-08-10,4,4,2,3,1,0,0,1,0,1,.286,.348,.378,.726
76,2018-08-11,1,1,0,0,0,0,0,0,0,1,.285,.346,.376,.723
77,2018-08-12,4,4,0,0,0,0,0,0,0,2,.279,.340,.368,.708
78,2018-08-13,5,5,1,2,0,0,0,0,0,2,.282,.341,.369,.710
79,2018-08-14,4,4,0,0,0,0,0,0,0,1,.276,.335,.362,.697
80,2018-08-15,6,4,2,2,0,1,0,0,2,1,.281,.344,.374,.718
81,2018-08-16,7,7,3,3,2,0,0,0,0,1,.286,.346,.386,.732
82,2018-08-16,5,5,0,1,1,0,0,0,0,2,.284,.343,.386,.729
83,2018-08-17,4,4,0,3,0,0,0,1,0,1,.292,.350,.393,.743
84,2018-08-18,4,4,0,0,0,0,0,0,0,4,.287,.344,.386,.730
85,2018-08-19,4,3,2,1,0,0,0,0,1,2,.288,.347,.385,.732
86,2018-08-20,6,6,0,1,0,0,0,0,0,1,.284,.343,.379,.722
87,2018-08-21,4,4,0,1,0,0,0,1,0,0,.284,.341,.377,.718
88,2018-08-22,4,4,0,0,0,0,0,0,0,0,.279,.336,.371,.707
89,2018-08-23,4,4,0,0,0,0,0,0,0,2,.275,.331,.365,.696
90,2018-08-24,4,4,0,1,0,0,0,0,0,1,.274,.330,.363,.692
91,2018-08-25,1,1,0,0,0,0,0,0,0,0,.273,.328,.361,.690
92,2018-08-26,4,4,0,1,0,0,0,0,0,1,.273,.327,.360,.687
93,2018-08-27,5,5,0,2,0,0,0,1,0,2,.275,.329,.360,.689
94,2018-08-28,5,2,0,0,0,0,0,0,3,0,.273,.333,.358,.691
95,2018-08-29,5,5,2,2,0,0,0,1,0,2,.275,.334,.358,.693
96,2018-08-31,4,4,0,1,0,0,0,0,0,3,.275,.333,.357,.690
97,August,120,112,13,34,6,1,1,11,8,38,.304,.350,.402,.752
98,2018-09-01,4,4,0,1,0,0,0,0,0,0,.275,.332,.355,.688
99,2018-09-02,4,4,0,0,0,0,0,0,0,1,.271,.328,.350,.678
100,2018-09-03,5,5,0,1,0,0,0,0,0,2,.270,.326,.348,.673
101,2018-09-04,3,3,0,0,0,0,0,0,0,0,.267,.323,.344,.666
102,2018-09-05,4,4,0,1,0,0,0,1,0,1,.266,.322,.343,.664
103,2018-09-08,1,1,0,0,0,0,0,0,0,0,.266,.321,.341,.662
104,2018-09-09,4,4,0,1,1,0,0,1,0,2,.265,.320,.344,.663
105,2018-09-11,4,2,1,0,0,0,0,0,2,1,.264,.322,.341,.663
106,2018-09-13,3,3,0,0,0,0,0,0,0,2,.261,.319,.338,.657
107,2018-09-13,4,4,0,0,0,0,0,0,0,3,.257,.315,.333,.648
108,2018-09-14,4,4,1,1,0,0,1,2,0,1,.257,.314,.342,.656
109,2018-09-15,3,3,0,0,0,0,0,0,0,2,.255,.312,.339,.650
110,2018-09-16,4,4,1,1,0,0,0,0,0,1,.255,.311,.338,.648
111,2018-09-17,4,4,0,1,1,0,0,1,0,1,.255,.310,.340,.650
112,2018-09-18,1,1,0,0,0,0,0,0,0,1,.254,.309,.339,.648
113,2018-09-19,4,4,0,0,0,0,0,0,0,1,.251,.306,.334,.640
114,2018-09-20,3,3,0,0,0,0,0,0,0,3,.248,.303,.331,.634
115,2018-09-21,1,1,0,0,0,0,0,0,0,1,.248,.302,.330,.632
116,2018-09-22,3,3,0,0,0,0,0,0,0,2,.245,.300,.327,.627
117,2018-09-23,1,1,0,1,0,0,0,0,0,0,.248,.302,.329,.631
118,2018-09-25,4,4,0,1,0,0,0,0,0,2,.248,.301,.328,.630
119,2018-09-26,4,4,0,0,0,0,0,0,0,3,.245,.298,.324,.622
120,2018-09-29,6,5,0,2,1,0,0,1,1,2,.247,.301,.328,.630
121,2018-09-30,3,3,0,0,0,0,0,0,0,3,.245,.299,.326,.624
122,September,81,78,3,11,3,0,1,6,3,35,.141,.173,.218,.391
