,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2018-03-29,4,3,0,0,0,0,0,0,1,2,.000,.250,.000,.250
1,2018-03-30,4,4,1,1,1,0,0,0,0,1,.143,.250,.286,.536
2,March,13,11,2,2,2,0,0,0,2,5,.182,.308,.364,.671
3,2018-03-31,5,4,1,1,1,0,0,0,1,2,.182,.308,.364,.671
4,2018-04-01,5,4,1,3,2,0,0,3,1,0,.333,.444,.600,1.044
5,2018-04-02,4,4,0,1,0,0,0,0,0,0,.316,.409,.526,.935
6,2018-04-03,4,4,0,0,0,0,0,0,0,3,.261,.346,.435,.781
7,2018-04-06,4,3,0,1,0,0,0,0,1,1,.269,.367,.423,.790
8,2018-04-07,4,4,0,0,0,0,0,0,0,2,.233,.324,.367,.690
9,2018-04-08,3,3,0,0,0,0,0,0,0,1,.212,.297,.333,.631
10,2018-04-10,1,0,0,0,0,0,0,0,0,0,.212,.316,.333,.649
11,2018-04-11,5,5,1,2,0,0,0,2,0,1,.237,.326,.342,.668
12,2018-04-13,4,3,0,0,0,0,0,0,1,2,.220,.319,.317,.636
13,2018-04-14,4,4,0,0,0,0,0,0,0,2,.200,.294,.289,.583
14,2018-04-15,1,1,0,0,0,0,0,0,0,0,.196,.288,.283,.571
15,2018-04-16,3,3,0,0,0,0,0,0,0,0,.184,.273,.265,.538
16,2018-04-17,4,3,1,2,0,0,0,0,1,0,.212,.305,.288,.594
17,2018-04-18,4,4,1,1,1,0,0,0,0,1,.214,.302,.304,.605
18,2018-04-19,5,4,0,1,0,0,0,1,1,0,.217,.309,.300,.609
19,2018-04-20,1,1,0,0,0,0,0,0,0,1,.213,.304,.295,.599
20,2018-04-21,4,3,0,1,0,0,0,0,1,1,.219,.315,.297,.612
21,2018-04-22,5,5,1,1,0,0,1,2,0,2,.217,.308,.333,.641
22,2018-04-23,4,4,0,0,0,0,0,0,0,1,.205,.293,.315,.608
23,2018-04-27,3,3,0,1,0,0,0,0,0,1,.211,.294,.316,.610
24,2018-04-28,1,1,0,0,0,0,0,0,0,0,.208,.291,.312,.602
25,2018-04-30,3,3,0,0,0,0,0,0,0,1,.200,.281,.300,.581
26,April,76,69,5,14,3,0,1,8,6,20,.203,.276,.290,.566
27,2018-05-01,3,3,0,0,0,0,0,0,0,2,.193,.272,.289,.561
28,2018-05-03,1,1,0,0,0,0,0,0,0,1,.190,.269,.286,.554
29,2018-05-05,1,1,0,0,0,0,0,0,0,0,.188,.266,.282,.548
30,2018-05-06,1,1,0,0,0,0,0,0,0,1,.186,.263,.279,.542
31,2018-05-07,5,5,0,1,0,0,0,0,0,1,.187,.260,.275,.535
32,2018-05-08,3,3,0,1,0,0,0,0,0,0,.191,.262,.277,.539
33,2018-05-11,3,3,0,1,0,0,0,0,0,1,.196,.264,.278,.542
34,2018-05-12,3,3,1,2,0,0,1,2,0,0,.210,.275,.320,.595
35,2018-05-13,4,3,1,1,0,0,1,2,1,0,.214,.283,.350,.633
36,2018-05-14,3,3,0,1,1,0,0,0,0,1,.217,.284,.358,.643
37,2018-05-15,4,4,0,0,0,0,0,0,0,0,.209,.275,.345,.620
38,2018-05-16,3,3,1,1,0,0,1,2,0,2,.212,.276,.372,.648
