,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2017-05-15,5,5,0,1,0,0,0,0,0,3,.200,.200,.200,.400
1,2017-05-16,0,0,0,0,0,0,0,0,0,0,.200,.200,.200,.400
2,2017-05-17,5,5,1,1,0,1,0,0,0,1,.200,.200,.400,.600
3,2017-05-19,1,1,0,0,0,0,0,0,0,0,.182,.182,.364,.546
4,2017-05-20,5,4,0,0,0,0,0,0,1,0,.133,.188,.267,.454
5,2017-05-22,3,3,0,0,0,0,0,0,0,1,.111,.158,.222,.380
6,2017-05-23,4,4,1,1,0,0,0,0,0,2,.136,.174,.227,.401
7,2017-05-24,0,0,0,0,0,0,0,0,0,0,.136,.174,.227,.401
8,2017-05-25,1,1,0,0,0,0,0,0,0,0,.130,.167,.217,.384
9,2017-05-26,4,4,0,1,0,0,0,0,0,0,.148,.179,.222,.401
10,2017-05-27,3,3,0,0,0,0,0,0,0,2,.133,.161,.200,.361
11,2017-05-30,3,3,1,1,0,0,0,1,0,1,.152,.176,.212,.389
12,2017-05-31,3,3,0,0,0,0,0,0,0,0,.139,.162,.194,.357
13,May,37,36,3,5,0,1,0,1,1,10,.139,.162,.194,.357
14,2017-06-01,2,1,0,0,0,0,0,0,0,0,.135,.158,.189,.347
15,2017-06-02,4,4,0,1,0,0,0,0,0,0,.146,.167,.195,.362
16,2017-06-03,3,3,0,0,0,0,0,0,0,1,.136,.156,.182,.337
17,2017-06-04,4,4,1,3,1,0,0,0,0,0,.188,.204,.250,.454
18,2017-06-07,4,3,0,1,0,0,0,0,1,0,.196,.226,.255,.481
19,2017-06-08,1,1,1,1,0,0,0,0,0,0,.212,.241,.269,.510
20,2017-06-10,4,4,1,1,0,1,0,0,0,1,.214,.241,.304,.545
21,2017-06-11,2,2,0,0,0,0,0,0,0,2,.207,.233,.293,.526
22,2017-06-13,4,4,0,2,0,0,0,0,0,2,.226,.250,.306,.556
23,2017-06-14,0,0,0,0,0,0,0,0,0,0,.226,.250,.306,.556
24,2017-06-16,0,0,0,0,0,0,0,0,0,0,.226,.250,.306,.556
25,2017-06-17,4,4,1,1,0,0,0,0,0,1,.227,.250,.303,.553
26,2017-06-18,1,1,1,1,0,0,1,1,0,0,.239,.261,.358,.619
27,2017-06-21,2,2,1,1,0,0,0,0,0,0,.246,.268,.362,.630
28,2017-06-22,4,4,0,1,0,0,0,0,0,0,.247,.267,.356,.623
29,2017-06-23,3,3,1,1,0,0,0,0,0,1,.250,.269,.355,.624
30,2017-06-24,0,0,0,0,0,0,0,0,0,0,.250,.269,.355,.624
31,2017-06-25,4,3,0,0,0,0,0,0,1,0,.241,.268,.342,.610
32,2017-06-26,4,3,1,1,0,0,0,1,1,0,.244,.279,.341,.620
33,2017-06-27,1,1,1,1,0,0,0,0,0,0,.253,.287,.349,.637
34,2017-06-28,4,4,1,2,0,0,0,0,0,1,.264,.297,.356,.653
35,June,55,51,10,18,1,1,1,2,3,9,.353,.389,.471,.860
36,2017-07-01,4,3,1,0,0,0,0,0,1,1,.256,.295,.344,.639
37,2017-07-02,0,0,0,0,0,0,0,0,0,0,.256,.295,.344,.639
38,2017-07-04,2,2,0,0,0,0,0,0,0,2,.250,.289,.337,.626
39,2017-07-05,0,0,0,0,0,0,0,0,0,0,.250,.289,.337,.626
40,2017-07-06,4,4,0,0,0,0,0,0,0,1,.240,.277,.323,.600
41,2017-07-08,2,2,0,0,0,0,0,0,0,0,.235,.272,.316,.588
42,2017-07-18,2,2,1,1,0,0,1,3,0,0,.240,.276,.350,.626
43,July,14,13,2,1,0,0,1,3,1,4,.077,.143,.308,.450
44,2017-08-23,1,1,0,0,0,0,0,0,0,1,.238,.274,.347,.620
45,2017-08-24,4,4,1,2,0,0,0,0,0,2,.248,.282,.352,.634
46,2017-08-25,1,1,0,0,0,0,0,0,0,1,.245,.279,.349,.628
47,2017-08-27,3,3,0,0,0,0,0,0,0,1,.239,.272,.339,.611
48,2017-08-29,1,1,0,0,0,0,0,0,0,1,.236,.270,.336,.606
49,2017-08-31,1,1,0,0,0,0,0,0,0,0,.234,.267,.333,.601
50,August,11,11,1,2,0,0,0,0,0,6,.182,.182,.182,.364
51,2017-09-01,1,1,0,1,0,0,0,1,0,0,.241,.274,.339,.613
52,2017-09-03,4,4,0,1,0,0,0,0,0,0,.241,.273,.336,.609
53,2017-09-04,1,0,1,0,0,0,0,0,1,0,.241,.279,.336,.615
54,2017-09-05,2,2,0,0,0,0,0,0,0,2,.237,.274,.331,.605
55,2017-09-08,1,1,1,1,0,0,1,2,0,0,.244,.280,.361,.641
56,2017-09-12,1,1,0,0,0,0,0,0,0,1,.242,.278,.358,.636
57,2017-09-13,1,1,0,1,0,0,0,0,0,0,.248,.283,.364,.647
58,2017-09-14,0,0,0,0,0,0,0,0,0,0,.248,.283,.364,.647
59,2017-09-15,1,1,0,0,0,0,0,0,0,1,.246,.281,.361,.642
60,2017-09-17,3,3,0,0,0,0,0,0,0,0,.240,.275,.352,.627
61,2017-09-18,1,1,0,0,0,0,0,0,0,0,.238,.273,.349,.622
62,2017-09-20,1,0,0,0,0,0,0,0,1,0,.238,.278,.349,.627
63,2017-09-22,1,1,0,0,0,0,0,0,0,0,.236,.276,.346,.623
64,2017-09-25,4,4,0,2,0,0,0,0,0,1,.244,.283,.351,.634
65,2017-09-26,1,1,0,0,0,0,0,0,0,0,.242,.281,.348,.629
66,2017-09-27,1,1,0,0,0,0,0,0,0,1,.241,.279,.346,.624
67,2017-09-30,4,3,1,0,0,0,0,0,1,0,.235,.278,.338,.616
68,September,28,25,3,6,0,0,1,3,3,6,.240,.321,.360,.681
