date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,4,4,0,2,0,0,0,3,0,1,0.5,0.5,0.5,1.0
2021-04-03,4,4,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5
2021-04-05,4,2,0,1,0,0,0,2,1,1,0.3,0.333,0.3,0.633
2021-04-06,3,3,1,1,0,0,1,2,0,0,0.308,0.333,0.538,0.872
2021-04-09,3,3,0,1,0,0,0,0,0,1,0.313,0.333,0.5,0.833
2021-04-10,0,0,0,0,0,0,0,0,0,0,0.313,0.333,0.5,0.833
2021-04-11,4,4,0,0,0,0,0,0,0,0,0.25,0.273,0.4,0.673
2021-04-12,4,4,0,1,1,0,0,1,0,0,0.25,0.269,0.417,0.686
2021-04-13,1,1,0,0,0,0,0,0,0,1,0.24,0.259,0.4,0.659
2021-04-14,3,2,0,0,0,0,0,0,1,0,0.222,0.267,0.37,0.637
2021-04-16,3,2,0,0,0,0,0,0,1,2,0.207,0.273,0.345,0.618
2021-04-17,3,3,0,0,0,0,0,0,0,3,0.188,0.25,0.313,0.562
2021-04-18,3,2,0,0,0,0,0,0,1,0,0.176,0.256,0.294,0.55
2021-04-19,3,2,0,1,0,0,0,0,1,1,0.194,0.286,0.306,0.591
2021-04-21,4,4,1,1,1,0,0,1,0,2,0.2,0.283,0.325,0.608
2021-04-22,1,1,0,1,0,0,0,0,0,0,0.22,0.298,0.341,0.639
2021-04-23,4,3,0,0,0,0,0,0,1,2,0.205,0.294,0.318,0.612
2021-04-24,4,4,0,1,0,0,0,0,0,2,0.208,0.291,0.313,0.603
2021-04-25,5,4,1,2,0,0,0,2,1,2,0.231,0.317,0.327,0.644
2021-04-27,3,3,0,1,0,0,0,0,0,1,0.236,0.317,0.327,0.645
2021-04-28,5,3,2,1,0,0,0,0,2,0,0.241,0.338,0.328,0.666
2021-04-30,4,3,0,0,0,0,0,0,1,0,0.23,0.333,0.311,0.645
2021-05-02,4,4,0,0,0,0,0,0,0,3,0.215,0.316,0.292,0.608
2021-05-05,4,4,2,1,0,0,1,1,0,0,0.217,0.313,0.333,0.646
2021-05-07,1,1,0,0,0,0,0,0,0,1,0.214,0.309,0.329,0.637
2021-05-09,5,5,2,2,1,0,0,0,0,1,0.227,0.314,0.347,0.661
2021-05-12,3,2,1,1,0,0,1,4,1,0,0.234,0.326,0.39,0.716
2021-05-12,1,1,0,1,0,0,0,1,0,0,0.244,0.333,0.397,0.731
2021-05-15,5,3,0,1,0,0,0,0,1,0,0.247,0.347,0.395,0.742
2021-05-17,4,4,0,1,1,0,0,2,0,1,0.247,0.343,0.4,0.743
2021-05-19,3,2,0,0,0,0,0,0,1,0,0.241,0.343,0.391,0.734
2021-05-21,0,0,0,0,0,0,0,0,0,0,0.241,0.343,0.391,0.734
2021-05-23,4,3,1,0,0,0,0,1,0,1,0.233,0.34,0.378,0.717
2021-05-25,4,3,1,0,0,0,0,0,1,1,0.226,0.336,0.366,0.702
2021-05-26,4,4,0,2,0,0,0,1,0,1,0.237,0.342,0.371,0.713
2021-05-27,4,4,0,0,0,0,0,0,0,2,0.228,0.331,0.356,0.687
2021-05-28,2,2,1,1,0,0,0,0,0,0,0.233,0.333,0.359,0.693
2021-05-29,6,6,1,1,0,0,0,0,0,3,0.229,0.325,0.349,0.674
2021-05-31,3,3,0,0,0,0,0,0,0,0,0.223,0.318,0.339,0.657
2021-06-01,4,4,1,1,0,0,1,1,0,2,0.224,0.316,0.362,0.678
2021-06-02,1,1,0,0,0,0,0,0,0,0,0.222,0.313,0.359,0.672
2021-06-03,4,3,1,0,0,0,0,0,1,2,0.217,0.312,0.35,0.662
2021-06-04,0,0,0,0,0,0,0,0,0,0,0.217,0.312,0.35,0.662
2021-06-05,3,3,0,0,0,0,0,0,0,1,0.211,0.305,0.341,0.646
2021-06-07,5,3,2,2,1,0,0,0,1,1,0.222,0.322,0.357,0.679
2021-06-08,1,0,0,0,0,0,0,0,1,0,0.222,0.327,0.357,0.684
2021-06-09,3,3,0,1,0,0,0,0,0,0,0.225,0.327,0.357,0.683
2021-06-11,3,3,0,0,0,0,0,0,0,2,0.22,0.32,0.348,0.669
2021-06-12,3,3,0,0,0,0,0,0,0,0,0.215,0.314,0.341,0.655
2021-06-13,1,1,0,0,0,0,0,0,0,0,0.213,0.312,0.338,0.65
2021-06-14,3,3,0,1,1,0,0,0,0,0,0.216,0.313,0.345,0.658
2021-06-15,3,3,0,0,0,0,0,1,0,2,0.211,0.307,0.338,0.645
2021-06-16,1,1,0,0,0,0,0,0,0,0,0.21,0.305,0.336,0.64
2021-06-17,4,4,1,2,0,0,1,2,0,1,0.218,0.31,0.361,0.67
2021-06-18,4,1,0,0,0,0,0,0,3,0,0.216,0.32,0.358,0.678
2021-06-19,0,0,0,0,0,0,0,0,0,0,0.216,0.32,0.358,0.678
2021-06-20,3,3,0,1,0,0,0,0,0,1,0.219,0.32,0.358,0.678
2021-06-21,4,4,0,1,0,0,0,0,0,0,0.219,0.318,0.355,0.673
2021-06-22,0,0,0,0,0,0,0,0,0,0,0.219,0.318,0.355,0.673
2021-06-23,4,2,1,1,0,0,1,2,1,1,0.223,0.322,0.376,0.698
2021-06-25,4,2,0,0,0,0,0,1,1,1,0.22,0.321,0.371,0.692
2021-06-26,2,2,0,0,0,0,0,0,0,0,0.217,0.317,0.366,0.684
2021-06-27,4,4,0,1,0,0,0,0,0,0,0.218,0.316,0.364,0.68
2021-06-29,5,4,0,1,0,0,0,0,1,2,0.219,0.318,0.361,0.679
2021-06-30,3,3,0,0,0,0,0,0,0,2,0.215,0.313,0.355,0.668
2021-07-01,2,2,0,0,0,0,0,0,0,1,0.213,0.31,0.351,0.661
2021-07-02,4,4,0,1,0,0,0,0,0,1,0.213,0.309,0.348,0.658
2021-07-03,3,2,0,0,0,0,0,0,1,0,0.211,0.31,0.344,0.654
2021-07-05,4,3,0,1,0,0,0,0,1,0,0.213,0.313,0.344,0.657
2021-07-06,4,4,0,1,0,0,0,0,0,2,0.214,0.312,0.342,0.654
2021-07-07,1,1,0,1,0,0,0,1,0,0,0.218,0.315,0.346,0.661
2021-07-08,2,2,0,1,0,0,0,0,0,1,0.221,0.317,0.347,0.664
2021-07-10,3,3,0,2,0,0,0,0,0,0,0.228,0.321,0.352,0.674
2021-07-11,3,3,0,0,0,0,0,0,0,0,0.224,0.317,0.347,0.664
2021-07-16,6,5,2,1,0,0,0,0,1,1,0.224,0.318,0.343,0.661
2021-07-18,4,3,0,0,0,0,0,0,1,0,0.221,0.316,0.338,0.655
2021-07-20,4,3,0,1,0,0,0,0,1,0,0.222,0.32,0.338,0.658
2021-07-21,1,1,0,1,0,0,0,0,0,0,0.226,0.322,0.341,0.664
2021-07-21,3,2,0,0,0,0,0,0,1,0,0.224,0.322,0.338,0.66
2021-07-23,4,4,0,1,0,0,0,0,0,0,0.224,0.321,0.336,0.658
2021-07-25,3,2,0,0,0,0,0,0,1,1,0.222,0.321,0.333,0.655
2021-07-27,4,4,1,2,0,0,0,0,0,1,0.227,0.324,0.336,0.661
2021-07-28,1,1,0,1,0,0,0,1,0,0,0.231,0.327,0.339,0.666
2021-07-30,4,3,0,0,0,0,0,0,1,0,0.228,0.326,0.335,0.66
2021-07-31,4,4,0,0,0,0,0,0,0,1,0.224,0.321,0.329,0.65
2021-08-04,4,4,1,2,1,0,0,1,0,1,0.228,0.323,0.336,0.66
2021-08-06,1,1,0,0,0,0,0,0,0,1,0.227,0.322,0.335,0.657
2021-08-07,3,3,0,0,0,0,0,0,0,1,0.225,0.319,0.331,0.649
2021-08-09,4,3,0,1,0,0,0,2,0,0,0.226,0.318,0.331,0.648
2021-08-11,0,0,0,0,0,0,0,0,0,0,0.226,0.318,0.331,0.648
2021-08-12,4,4,0,1,0,0,0,0,0,2,0.226,0.317,0.329,0.646
2021-08-15,5,5,1,1,0,0,0,0,0,0,0.226,0.315,0.327,0.641
2021-08-16,1,1,0,0,0,0,0,0,0,0,0.225,0.314,0.325,0.639
2021-08-17,3,3,0,0,0,0,0,0,0,1,0.222,0.31,0.321,0.632
2021-08-20,0,0,0,0,0,0,0,0,0,0,0.222,0.31,0.321,0.632
