date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,1,1,0,1,1,0,0,0,0,0,1.0,1.0,2.0,3.0
2021-04-14,3,2,1,1,0,0,0,0,1,0,0.667,0.75,1.0,1.75
2021-04-16,4,4,0,2,0,0,0,1,0,0,0.571,0.625,0.714,1.339
2021-04-20,3,2,0,1,0,0,0,0,1,0,0.556,0.636,0.667,1.303
2021-04-20,3,3,0,1,0,0,0,0,0,2,0.5,0.571,0.583,1.155
2021-04-21,6,6,3,4,0,0,1,2,0,0,0.556,0.6,0.778,1.378
2021-04-23,3,3,0,0,0,0,0,0,0,0,0.476,0.522,0.667,1.188
2021-04-24,4,3,0,0,0,0,0,1,0,0,0.417,0.444,0.583,1.028
2021-04-25,4,4,0,1,0,0,0,0,0,1,0.393,0.419,0.536,0.955
2021-04-26,4,3,0,0,0,0,0,0,1,1,0.355,0.4,0.484,0.884
2021-04-27,4,4,0,0,0,0,0,0,0,0,0.314,0.359,0.429,0.788
2021-04-28,5,4,1,1,0,0,1,1,1,0,0.308,0.364,0.487,0.851
2021-04-30,5,3,0,0,0,0,0,0,2,0,0.286,0.367,0.452,0.82
2021-05-01,3,2,0,0,0,0,0,0,1,1,0.273,0.365,0.432,0.797
2021-05-02,5,5,2,2,2,0,0,1,0,0,0.286,0.368,0.469,0.838
2021-05-03,4,4,0,1,1,0,0,1,0,0,0.283,0.361,0.472,0.832
2021-05-04,4,3,1,0,0,0,0,0,1,2,0.268,0.354,0.446,0.8
2021-05-05,4,4,0,1,0,0,0,0,0,1,0.267,0.348,0.433,0.781
2021-05-06,1,1,0,0,0,0,0,0,0,1,0.262,0.343,0.426,0.769
2021-05-07,5,4,2,2,1,0,0,0,1,2,0.277,0.36,0.446,0.806
2021-05-08,5,4,1,2,1,0,1,3,1,0,0.29,0.375,0.507,0.882
2021-05-11,5,4,0,0,0,0,0,0,1,2,0.274,0.365,0.479,0.844
2021-05-12,5,5,0,3,0,0,0,3,0,0,0.295,0.378,0.487,0.865
2021-05-13,5,4,0,0,0,0,0,0,1,2,0.28,0.368,0.463,0.832
2021-05-14,4,4,1,1,0,0,1,1,0,1,0.279,0.364,0.488,0.852
2021-05-15,4,2,0,1,1,0,0,0,2,0,0.284,0.379,0.5,0.879
2021-05-16,5,4,0,0,0,0,0,0,1,1,0.272,0.37,0.478,0.849
2021-05-17,3,3,1,1,0,0,1,2,0,0,0.274,0.369,0.505,0.875
2021-05-18,5,5,0,1,0,0,0,0,0,0,0.27,0.362,0.49,0.852
2021-05-19,1,1,0,0,0,0,0,0,0,0,0.267,0.359,0.485,0.844
2021-05-20,3,3,0,0,0,0,0,0,0,0,0.26,0.35,0.471,0.821
2021-05-20,4,1,1,0,0,0,0,0,3,1,0.257,0.363,0.467,0.83
2021-05-21,5,4,1,0,0,0,0,1,1,0,0.248,0.357,0.45,0.806
2021-05-22,5,3,0,0,0,0,0,1,1,2,0.241,0.351,0.438,0.788
2021-05-23,5,4,2,1,0,0,0,0,1,2,0.241,0.353,0.431,0.784
2021-05-24,4,3,0,0,0,0,0,1,0,0,0.235,0.343,0.42,0.763
2021-05-25,5,4,1,1,0,0,0,1,0,0,0.236,0.338,0.415,0.752
2021-05-28,5,5,0,0,0,0,0,0,0,2,0.227,0.327,0.398,0.725
2021-05-29,5,5,1,1,0,0,0,0,0,1,0.226,0.323,0.391,0.714
2021-05-30,5,4,2,1,1,0,0,0,1,0,0.226,0.325,0.394,0.719
2021-05-31,5,4,0,3,2,0,0,0,1,0,0.241,0.339,0.418,0.758
2021-06-01,5,4,0,1,0,0,0,0,0,2,0.241,0.341,0.414,0.755
2021-06-02,4,2,0,0,0,0,0,0,2,0,0.238,0.345,0.408,0.753
2021-06-03,5,5,3,3,1,0,2,2,0,1,0.25,0.352,0.461,0.812
2021-06-04,4,3,0,2,0,0,0,0,1,0,0.258,0.36,0.465,0.825
2021-06-05,4,4,0,0,0,0,0,0,0,2,0.252,0.353,0.453,0.806
2021-06-08,4,4,1,1,0,0,0,0,0,0,0.252,0.351,0.448,0.798
2021-06-09,5,5,0,0,0,0,0,0,0,2,0.244,0.342,0.435,0.776
2021-06-10,5,4,2,1,0,0,1,2,1,2,0.244,0.343,0.448,0.791
2021-06-11,4,4,2,2,0,0,2,2,0,1,0.25,0.346,0.483,0.829
2021-06-12,4,3,0,0,0,0,0,0,1,2,0.246,0.344,0.475,0.819
2021-06-13,3,2,1,1,0,0,0,0,1,0,0.249,0.349,0.475,0.824
2021-06-14,5,5,0,0,0,0,0,0,0,3,0.242,0.341,0.462,0.803
2021-06-15,4,4,0,0,0,0,0,0,0,1,0.237,0.335,0.453,0.788
2021-06-16,1,1,1,1,0,0,0,1,0,0,0.241,0.338,0.455,0.793
2021-06-21,1,0,0,0,0,0,0,0,1,0,0.241,0.341,0.455,0.796
2021-06-22,1,1,0,0,0,0,0,0,0,1,0.24,0.339,0.453,0.792
2021-06-24,4,4,0,2,0,0,0,0,0,1,0.245,0.342,0.454,0.796
2021-06-25,4,2,1,1,0,0,0,2,1,0,0.247,0.345,0.455,0.799
2021-06-27,5,5,1,2,0,0,1,1,0,3,0.251,0.346,0.468,0.814
2021-06-29,4,4,1,1,0,0,1,2,0,0,0.251,0.344,0.478,0.822
2021-06-30,3,3,1,1,0,0,1,1,0,2,0.252,0.344,0.49,0.835
2021-07-01,5,2,0,0,0,0,0,1,2,1,0.25,0.345,0.486,0.831
2021-07-02,5,4,1,1,1,0,0,0,1,1,0.25,0.346,0.486,0.832
2021-07-03,2,2,0,1,1,0,0,0,0,1,0.252,0.347,0.491,0.838
2021-07-08,4,3,0,0,0,0,0,0,1,2,0.249,0.346,0.484,0.83
2021-07-09,4,3,1,0,0,0,0,0,1,0,0.246,0.345,0.478,0.822
2021-07-10,1,1,0,1,0,0,0,0,0,0,0.249,0.347,0.48,0.827
2021-07-11,6,4,2,1,1,0,0,1,2,0,0.249,0.35,0.48,0.831
2021-07-17,3,3,0,0,0,0,0,0,0,1,0.246,0.347,0.474,0.821
2021-07-17,4,4,1,2,0,0,1,2,0,1,0.25,0.349,0.487,0.836
2021-07-18,4,2,0,1,0,0,0,0,2,1,0.252,0.354,0.487,0.842
2021-07-19,4,3,0,0,0,0,0,0,1,1,0.249,0.353,0.481,0.834
2021-07-19,3,1,0,0,0,0,0,1,1,0,0.248,0.353,0.479,0.832
2021-07-20,5,5,2,2,0,0,1,1,0,2,0.251,0.354,0.49,0.843
2021-07-21,5,5,0,1,0,0,0,2,0,3,0.25,0.351,0.484,0.835
2021-07-22,4,4,0,0,0,0,0,0,0,2,0.246,0.346,0.477,0.823
2021-07-23,4,4,0,2,0,0,0,0,0,0,0.25,0.348,0.477,0.825
2021-07-24,4,3,0,1,1,0,0,1,1,0,0.251,0.35,0.479,0.829
2021-07-25,4,2,0,0,0,0,0,0,2,0,0.249,0.352,0.475,0.828
2021-07-26,5,4,2,2,0,0,1,2,1,0,0.253,0.356,0.487,0.843
2021-07-27,5,3,1,0,0,0,0,0,2,0,0.25,0.357,0.482,0.838
2021-07-28,1,0,0,0,0,0,0,0,1,0,0.25,0.359,0.482,0.84
2021-08-03,1,1,0,0,0,0,0,0,0,0,0.249,0.358,0.48,0.837
2021-08-04,1,1,0,0,0,0,0,0,0,1,0.248,0.356,0.478,0.835
2021-08-05,5,3,0,0,0,0,0,0,2,1,0.245,0.357,0.473,0.83
2021-08-06,5,5,0,1,0,0,0,1,0,1,0.245,0.355,0.468,0.823
2021-08-10,4,3,1,0,0,0,0,0,1,0,0.242,0.354,0.463,0.817
2021-08-13,4,4,0,1,0,0,0,0,0,2,0.242,0.352,0.46,0.813
2021-08-14,5,4,2,1,0,0,0,0,1,1,0.242,0.353,0.457,0.81
2021-08-15,4,4,0,2,1,0,0,3,0,0,0.246,0.355,0.461,0.816
2021-08-16,5,5,0,3,0,0,0,1,0,2,0.252,0.358,0.464,0.822
2021-08-17,4,4,0,1,0,0,0,0,0,2,0.252,0.357,0.461,0.818
2021-08-18,5,5,1,1,0,0,0,0,0,2,0.251,0.355,0.457,0.811
2021-08-19,4,4,0,0,0,0,0,0,0,1,0.248,0.351,0.451,0.802
2021-08-20,4,4,1,1,0,0,1,2,0,3,0.248,0.35,0.458,0.808
2021-08-21,4,4,0,0,0,0,0,0,0,2,0.245,0.346,0.452,0.798
2021-08-24,5,4,2,2,0,0,1,1,1,0,0.248,0.35,0.462,0.811
2021-08-25,5,5,1,2,1,0,1,2,0,2,0.25,0.35,0.473,0.823
2021-08-26,4,2,0,0,0,0,0,0,1,1,0.249,0.352,0.47,0.822
2021-08-27,4,2,1,1,0,0,1,2,2,0,0.25,0.356,0.479,0.835
2021-08-28,4,4,1,2,1,0,0,1,0,0,0.253,0.357,0.482,0.84
2021-08-29,4,4,0,2,0,0,0,0,0,1,0.256,0.359,0.483,0.841
2021-08-30,4,4,1,2,1,0,1,2,0,0,0.259,0.36,0.494,0.854
2021-08-31,4,3,0,0,0,0,0,0,1,0,0.256,0.359,0.49,0.849
2021-09-01,4,3,0,0,0,0,0,0,1,0,0.254,0.358,0.486,0.844
2021-09-03,4,4,0,0,0,0,0,0,0,1,0.251,0.354,0.48,0.835
2021-09-04,4,4,0,1,0,0,0,0,0,2,0.251,0.353,0.478,0.831
2021-09-05,5,5,2,2,1,0,0,0,0,0,0.253,0.354,0.48,0.834
2021-09-06,4,4,0,0,0,0,0,0,0,1,0.251,0.351,0.474,0.825
2021-09-07,4,4,0,1,0,0,0,0,0,1,0.251,0.35,0.472,0.822
2021-09-08,4,4,0,1,1,0,0,0,0,1,0.251,0.349,0.472,0.821
2021-09-09,4,4,0,1,0,0,0,0,0,0,0.251,0.348,0.47,0.818
2021-09-10,5,4,1,1,0,0,1,3,1,0,0.251,0.349,0.475,0.824
2021-09-11,5,5,1,1,0,0,0,0,0,4,0.25,0.347,0.472,0.819
2021-09-12,4,2,0,0,0,0,0,0,2,1,0.249,0.348,0.47,0.818
2021-09-13,5,4,1,0,0,0,0,0,1,2,0.246,0.347,0.465,0.812
2021-09-14,1,1,0,1,1,0,0,0,0,0,0.248,0.348,0.469,0.817
2021-09-14,3,3,0,0,0,0,0,0,0,0,0.246,0.346,0.465,0.811
2021-09-15,4,4,0,0,0,0,0,0,0,1,0.244,0.343,0.461,0.804
2021-09-17,5,5,1,2,1,0,1,1,0,1,0.246,0.344,0.47,0.813
2021-09-18,4,3,1,1,0,0,1,2,1,0,0.246,0.345,0.476,0.821
2021-09-19,4,2,1,0,0,0,0,0,1,1,0.245,0.346,0.474,0.82
2021-09-21,5,3,2,3,1,0,0,2,1,0,0.251,0.351,0.48,0.83
2021-09-22,4,4,1,1,0,0,0,0,0,0,0.251,0.35,0.478,0.828
2021-09-23,5,3,1,0,0,0,0,0,2,1,0.249,0.35,0.474,0.825
2021-09-24,4,4,0,0,0,0,0,0,0,3,0.247,0.348,0.47,0.818
2021-09-25,4,2,0,1,1,0,0,0,2,0,0.248,0.351,0.472,0.823
2021-09-26,4,4,0,0,0,0,0,0,0,2,0.245,0.348,0.468,0.816
2021-09-28,4,4,0,1,0,0,0,0,0,1,0.245,0.347,0.466,0.813
2021-09-29,4,3,1,2,0,0,0,0,1,0,0.248,0.35,0.467,0.818
