date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2016-04-07,4,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016-04-08,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016-04-14,4,4,0,1,1,0,0,0,0,1,0.111,0.111,0.222,0.333
2016-04-15,1,1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3
2016-04-16,1,1,1,1,0,0,0,0,0,0,0.182,0.182,0.273,0.454
2016-04-17,1,1,0,1,1,0,0,0,0,0,0.25,0.25,0.417,0.667
2016-04-18,3,3,0,1,1,0,0,0,0,0,0.267,0.267,0.467,0.733
2016-04-21,1,1,0,0,0,0,0,0,0,0,0.25,0.25,0.438,0.688
2016-04-22,1,1,0,0,0,0,0,0,0,0,0.235,0.235,0.412,0.647
2016-04-24,1,1,0,0,0,0,0,0,0,1,0.222,0.222,0.389,0.611
2016-04-25,1,1,0,0,0,0,0,0,0,0,0.211,0.211,0.368,0.579
2016-04-27,1,1,0,0,0,0,0,0,0,1,0.2,0.2,0.35,0.55
2016-04-29,1,1,0,1,1,0,0,0,0,0,0.238,0.238,0.429,0.667
2016-04-30,1,1,0,0,0,0,0,0,0,0,0.227,0.227,0.409,0.636
2016-05-02,1,1,0,0,0,0,0,0,0,1,0.217,0.217,0.391,0.609
2016-05-07,1,1,0,0,0,0,0,0,0,1,0.208,0.208,0.375,0.583
2016-05-08,4,4,0,1,0,0,0,0,0,0,0.214,0.214,0.357,0.571
2016-05-09,1,1,0,1,0,0,0,0,0,0,0.241,0.241,0.379,0.621
2016-05-11,3,3,0,0,0,0,0,0,0,3,0.219,0.219,0.344,0.562
2016-05-13,1,1,0,0,0,0,0,0,0,1,0.212,0.212,0.333,0.546
2016-05-14,1,1,0,0,0,0,0,0,0,0,0.206,0.206,0.324,0.529
2016-05-15,1,1,0,0,0,0,0,0,0,0,0.2,0.2,0.314,0.514
2016-05-16,4,4,0,1,0,0,0,0,0,0,0.205,0.205,0.308,0.513
2016-05-17,1,1,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5
2016-05-18,1,1,0,0,0,0,0,0,0,1,0.195,0.195,0.293,0.488
2016-05-19,1,1,0,0,0,0,0,0,0,0,0.19,0.19,0.286,0.476
2016-05-21,1,1,0,0,0,0,0,0,0,1,0.186,0.186,0.279,0.465
2016-05-23,3,3,0,0,0,0,0,0,0,1,0.174,0.174,0.261,0.435
2016-05-24,1,1,0,0,0,0,0,0,0,0,0.17,0.17,0.255,0.426
2016-05-29,1,1,0,0,0,0,0,0,0,1,0.167,0.167,0.25,0.417
2016-05-31,3,3,0,0,0,0,0,0,0,1,0.157,0.157,0.235,0.392
