date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,4,4,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-04-03,3,3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-04-04,3,3,0,1,0,0,0,0,0,2,0.1,0.1,0.1,0.2
2021-04-06,4,4,1,1,0,0,1,1,0,1,0.143,0.143,0.357,0.5
2021-04-07,4,4,0,0,0,0,0,0,0,3,0.111,0.111,0.278,0.389
2021-04-07,3,3,1,1,0,0,0,0,0,1,0.143,0.143,0.286,0.429
2021-04-09,4,3,0,0,0,0,0,0,1,2,0.125,0.16,0.25,0.41
2021-04-10,4,4,0,1,1,0,0,1,0,2,0.143,0.172,0.286,0.458
2021-04-11,4,4,0,2,1,0,0,1,0,1,0.188,0.212,0.344,0.556
2021-04-12,5,5,0,1,1,0,0,0,0,1,0.189,0.211,0.351,0.562
2021-04-13,5,5,0,0,0,0,0,0,0,2,0.167,0.186,0.31,0.496
2021-04-14,4,3,0,0,0,0,0,0,1,0,0.156,0.191,0.289,0.48
2021-04-15,5,4,0,3,1,0,0,1,0,0,0.204,0.25,0.347,0.597
2021-04-16,5,2,0,0,0,0,0,0,3,0,0.196,0.281,0.333,0.614
2021-04-17,4,4,0,1,0,0,0,0,0,1,0.2,0.279,0.327,0.606
2021-04-18,6,4,1,1,0,0,0,0,1,1,0.203,0.299,0.322,0.62
2021-04-20,4,4,0,0,0,0,0,0,0,2,0.19,0.282,0.302,0.583
2021-04-21,4,4,0,0,0,0,0,0,0,3,0.179,0.267,0.284,0.55
2021-04-23,4,4,0,1,0,1,0,1,0,2,0.183,0.266,0.31,0.576
2021-04-25,2,2,0,0,0,0,0,0,0,0,0.178,0.259,0.301,0.561
2021-04-25,2,2,0,0,0,0,0,0,0,0,0.173,0.253,0.293,0.546
2021-04-26,5,5,1,2,0,0,1,1,0,1,0.188,0.261,0.338,0.599
2021-04-27,4,4,1,3,0,0,0,1,0,1,0.214,0.283,0.357,0.64
2021-04-28,5,5,0,0,0,0,0,0,0,1,0.202,0.268,0.337,0.605
2021-04-29,4,2,0,0,0,0,0,0,1,0,0.198,0.277,0.33,0.607
2021-04-30,4,4,0,0,0,0,0,0,0,2,0.189,0.267,0.316,0.582
2021-05-01,5,5,1,2,0,0,0,0,0,2,0.2,0.273,0.32,0.593
2021-05-02,4,4,0,1,0,0,0,0,0,1,0.202,0.272,0.317,0.589
2021-05-04,4,3,1,2,1,0,0,0,1,0,0.215,0.288,0.336,0.625
2021-05-05,4,4,0,0,0,0,0,0,0,2,0.207,0.279,0.324,0.603
2021-05-06,3,2,0,0,0,0,0,0,1,1,0.204,0.28,0.319,0.599
2021-05-07,3,3,2,2,1,0,1,1,0,0,0.216,0.289,0.362,0.651
2021-05-08,6,5,1,1,0,0,0,0,1,2,0.215,0.291,0.355,0.646
2021-05-09,3,3,1,2,0,0,1,2,0,1,0.226,0.299,0.387,0.686
2021-05-11,4,4,0,0,0,0,0,0,0,0,0.219,0.291,0.375,0.666
2021-05-12,4,4,0,0,0,0,0,0,0,1,0.212,0.283,0.364,0.646
2021-05-13,4,4,1,1,0,0,1,2,0,3,0.213,0.282,0.382,0.664
2021-05-14,5,3,0,0,0,0,0,1,1,2,0.209,0.281,0.374,0.655
2021-05-15,5,4,0,0,0,0,0,1,0,3,0.203,0.272,0.364,0.636
2021-05-16,5,4,2,2,0,0,0,1,0,1,0.211,0.276,0.367,0.643
2021-05-17,3,3,0,0,0,0,0,0,0,1,0.207,0.271,0.36,0.631
2021-05-18,4,4,0,0,0,0,0,0,0,3,0.201,0.265,0.351,0.615
2021-05-19,4,4,0,2,1,0,0,0,0,1,0.209,0.27,0.361,0.631
2021-05-20,4,4,2,3,1,0,1,1,0,0,0.222,0.281,0.395,0.676
2021-05-21,5,4,3,3,1,0,1,1,1,0,0.235,0.295,0.428,0.723
2021-05-22,4,4,0,1,1,0,0,0,0,2,0.235,0.294,0.429,0.724
2021-05-23,3,3,1,1,0,0,1,2,0,1,0.237,0.295,0.445,0.74
2021-05-25,4,4,0,1,0,0,0,0,0,0,0.237,0.294,0.441,0.734
2021-05-26,4,4,0,1,1,0,0,1,0,1,0.238,0.293,0.442,0.735
2021-05-29,4,4,0,1,0,0,0,0,0,0,0.238,0.292,0.438,0.73
2021-05-31,4,3,1,1,0,0,0,1,0,1,0.239,0.291,0.436,0.727
2021-06-01,5,5,0,1,0,0,0,1,0,1,0.238,0.289,0.43,0.719
2021-06-02,4,4,1,1,0,0,1,1,0,1,0.239,0.288,0.442,0.73
2021-06-03,4,4,1,1,0,0,1,2,0,0,0.239,0.288,0.453,0.74
2021-06-04,3,2,0,0,0,0,0,0,1,0,0.236,0.288,0.448,0.737
2021-06-05,4,3,0,1,1,0,0,2,1,1,0.238,0.292,0.451,0.744
2021-06-06,4,4,1,1,0,0,0,0,0,2,0.238,0.291,0.448,0.739
2021-06-08,5,4,1,0,0,0,0,0,1,0,0.234,0.289,0.439,0.729
2021-06-09,4,4,1,1,0,0,0,0,0,1,0.234,0.289,0.436,0.724
2021-06-10,4,4,1,1,0,0,0,0,0,0,0.234,0.288,0.432,0.72
