date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,4,4,1,1,0,0,0,0,0,2,0.25,0.25,0.25,0.5
2021-04-02,5,5,2,1,0,0,1,1,0,0,0.222,0.222,0.556,0.778
2021-04-03,5,5,0,1,0,0,0,0,0,1,0.214,0.214,0.429,0.643
2021-04-04,1,1,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6
2021-04-15,5,5,1,2,0,0,0,0,0,1,0.25,0.25,0.4,0.65
2021-04-17,5,5,1,1,0,0,0,0,0,3,0.24,0.24,0.36,0.6
2021-04-18,4,4,1,3,0,0,1,1,0,0,0.31,0.31,0.517,0.828
2021-04-19,4,4,2,3,1,0,0,0,0,1,0.364,0.364,0.576,0.939
2021-04-20,5,5,1,1,0,0,1,1,0,1,0.342,0.342,0.605,0.947
2021-04-23,5,5,2,2,0,0,0,0,0,3,0.349,0.349,0.581,0.93
2021-04-24,4,4,0,1,0,0,0,0,0,0,0.34,0.34,0.553,0.894
2021-04-25,5,4,1,1,1,0,0,1,1,2,0.333,0.346,0.549,0.895
2021-04-27,5,3,1,1,0,0,0,0,2,0,0.333,0.368,0.537,0.906
2021-04-29,3,3,0,0,0,0,0,0,0,1,0.316,0.35,0.509,0.859
2021-04-29,5,5,0,1,0,0,0,0,0,4,0.306,0.338,0.484,0.822
2021-04-30,5,5,1,2,0,0,0,1,0,1,0.313,0.343,0.478,0.82
2021-05-01,4,4,1,1,0,0,1,4,0,1,0.31,0.338,0.507,0.845
2021-05-02,4,4,0,0,0,0,0,0,0,1,0.293,0.321,0.48,0.8
2021-05-04,5,5,0,2,0,0,0,3,0,2,0.3,0.325,0.475,0.8
2021-05-05,4,4,0,1,0,0,0,0,0,1,0.298,0.322,0.464,0.786
2021-05-07,5,4,1,1,1,0,0,0,1,2,0.295,0.326,0.466,0.792
2021-05-08,5,5,2,2,0,0,0,0,0,1,0.301,0.33,0.462,0.792
2021-05-09,5,5,1,1,0,0,0,0,0,3,0.296,0.324,0.449,0.772
2021-05-11,5,5,1,2,0,0,0,1,0,0,0.301,0.327,0.447,0.774
2021-05-12,5,4,1,2,0,0,0,1,0,1,0.308,0.339,0.449,0.788
2021-05-13,4,4,1,2,0,0,1,1,0,1,0.315,0.345,0.477,0.822
2021-05-14,4,3,1,1,0,0,0,0,1,1,0.316,0.35,0.474,0.824
2021-05-15,4,3,0,1,1,0,0,0,1,0,0.316,0.355,0.479,0.834
2021-05-16,5,5,2,3,1,0,0,0,0,2,0.328,0.364,0.492,0.856
2021-05-17,5,5,2,2,0,0,0,0,0,0,0.331,0.366,0.488,0.854
2021-05-18,5,5,0,0,0,0,0,0,0,1,0.318,0.353,0.47,0.822
2021-05-19,5,5,0,0,0,0,0,0,0,0,0.307,0.34,0.453,0.793
2021-05-21,4,4,0,0,0,0,0,0,0,2,0.298,0.331,0.44,0.771
2021-05-22,4,3,0,1,0,0,0,0,1,0,0.299,0.336,0.438,0.773
2021-05-23,4,4,0,1,0,0,0,0,0,2,0.297,0.333,0.432,0.766
2021-05-24,4,4,0,1,1,0,0,2,0,1,0.296,0.331,0.434,0.766
2021-05-25,5,5,1,0,0,0,0,0,0,1,0.287,0.321,0.42,0.742
