date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-02,4,4,1,1,0,0,1,3,0,1,0.25,0.25,1.0,1.25
2021-04-03,4,4,2,2,1,0,0,1,0,1,0.375,0.375,0.875,1.25
2021-04-05,3,3,0,0,0,0,0,0,0,0,0.273,0.273,0.636,0.909
2021-04-06,3,3,0,1,0,0,0,1,0,2,0.286,0.286,0.571,0.857
2021-04-07,2,2,0,0,0,0,0,0,0,1,0.25,0.25,0.5,0.75
2021-04-09,4,4,1,2,1,0,0,2,0,1,0.3,0.3,0.55,0.85
2021-04-10,4,3,1,2,0,0,0,0,0,1,0.348,0.375,0.565,0.94
2021-04-12,3,3,0,0,0,0,0,0,0,0,0.308,0.333,0.5,0.833
2021-04-13,3,3,1,1,1,0,0,1,0,0,0.31,0.333,0.517,0.851
2021-04-14,4,4,0,1,1,0,0,0,0,0,0.303,0.324,0.515,0.839
2021-04-15,5,5,0,1,0,0,0,0,0,1,0.289,0.308,0.474,0.781
2021-04-16,5,5,2,3,0,0,0,0,0,2,0.326,0.341,0.488,0.829
2021-04-17,4,4,1,1,0,0,1,2,0,1,0.319,0.333,0.532,0.865
2021-04-18,4,3,2,2,0,0,1,1,0,0,0.34,0.365,0.6,0.965
2021-04-19,4,3,2,1,0,0,0,0,1,0,0.34,0.375,0.585,0.96
2021-04-20,6,6,2,3,1,0,0,1,0,0,0.356,0.387,0.593,0.98
2021-04-21,5,4,1,2,2,0,0,3,0,1,0.365,0.388,0.619,1.007
2021-04-23,4,4,0,0,0,0,0,0,0,2,0.343,0.366,0.582,0.948
2021-04-25,4,4,0,0,0,0,0,0,0,1,0.324,0.347,0.549,0.896
2021-04-26,2,1,0,0,0,0,0,0,1,1,0.319,0.351,0.542,0.892
2021-04-27,4,4,0,1,0,0,0,1,0,1,0.316,0.346,0.526,0.872
2021-04-28,0,0,0,0,0,0,0,0,0,0,0.316,0.346,0.526,0.872
2021-04-29,3,3,0,1,1,0,0,0,0,0,0.316,0.345,0.532,0.877
2021-04-30,4,4,1,1,0,0,0,0,0,1,0.313,0.341,0.518,0.859
2021-05-01,4,4,0,0,0,0,0,0,0,0,0.299,0.326,0.494,0.82
2021-05-02,3,3,0,0,0,0,0,0,0,1,0.289,0.316,0.478,0.794
2021-05-03,0,0,1,0,0,0,0,0,0,0,0.289,0.316,0.478,0.794
2021-05-04,5,3,1,1,0,0,0,0,2,0,0.29,0.33,0.473,0.803
2021-05-05,4,1,0,0,0,0,0,0,3,0,0.287,0.346,0.468,0.814
2021-05-06,5,5,1,2,1,0,0,0,0,1,0.293,0.349,0.475,0.823
2021-05-07,0,0,0,0,0,0,0,0,0,0,0.293,0.349,0.475,0.823
2021-05-08,5,5,0,1,0,0,0,0,0,1,0.288,0.342,0.462,0.804
2021-05-09,4,4,1,1,1,0,0,0,0,0,0.287,0.339,0.463,0.802
2021-05-11,1,1,0,0,0,0,0,0,0,0,0.284,0.336,0.459,0.795
2021-05-12,3,3,0,0,0,0,0,0,0,0,0.277,0.328,0.446,0.774
2021-05-13,4,3,1,0,0,0,0,0,1,2,0.27,0.325,0.435,0.76
2021-05-14,1,1,0,0,0,0,0,0,0,1,0.267,0.323,0.431,0.754
2021-05-15,5,5,2,4,3,0,0,2,0,1,0.289,0.341,0.471,0.812
2021-05-16,4,4,0,0,0,0,0,0,0,1,0.28,0.331,0.456,0.787
2021-05-18,5,5,2,3,0,1,0,0,0,0,0.292,0.34,0.477,0.817
2021-05-20,6,6,2,4,1,0,2,2,0,1,0.309,0.354,0.537,0.89
2021-05-21,6,4,2,0,0,0,0,0,1,2,0.3,0.353,0.521,0.874
2021-05-22,1,1,0,0,0,0,0,0,0,1,0.298,0.351,0.518,0.868
2021-05-23,0,0,0,0,0,0,0,0,0,0,0.298,0.351,0.518,0.868
2021-05-24,5,4,2,3,1,0,1,4,0,1,0.31,0.365,0.552,0.916
2021-05-25,4,3,0,1,0,0,0,0,1,1,0.311,0.368,0.547,0.915
2021-05-26,4,3,0,0,0,0,0,0,1,1,0.305,0.365,0.536,0.902
2021-05-27,4,4,1,1,1,0,0,1,0,0,0.303,0.363,0.535,0.898
2021-05-29,3,3,0,1,0,0,0,0,0,0,0.304,0.362,0.532,0.894
2021-05-30,4,4,1,1,0,0,0,1,0,1,0.302,0.36,0.525,0.884
2021-06-01,5,5,0,0,0,0,0,0,0,3,0.293,0.35,0.509,0.859
2021-06-02,4,4,1,0,0,0,0,0,0,1,0.287,0.342,0.497,0.839
2021-06-03,5,5,0,1,0,0,0,1,0,2,0.284,0.339,0.489,0.827
2021-06-04,2,2,0,1,0,0,0,0,0,0,0.287,0.34,0.489,0.829
2021-06-06,3,2,0,0,0,0,0,0,1,1,0.283,0.34,0.483,0.823
2021-06-08,4,2,0,0,0,0,0,0,1,1,0.28,0.343,0.478,0.821
2021-06-09,2,2,1,2,0,0,1,2,0,0,0.288,0.35,0.5,0.85
2021-06-12,4,4,1,2,1,0,0,1,0,1,0.293,0.353,0.505,0.858
2021-06-13,4,4,0,0,0,0,0,0,0,0,0.286,0.346,0.495,0.841
2021-06-14,4,4,0,2,0,0,0,0,0,1,0.291,0.349,0.495,0.844
2021-06-15,4,4,0,0,0,0,0,0,0,2,0.285,0.342,0.485,0.828
2021-06-16,3,3,1,1,1,0,0,0,0,1,0.286,0.342,0.488,0.83
2021-06-17,4,1,0,0,0,0,0,1,1,0,0.284,0.345,0.485,0.83
2021-06-19,4,4,1,3,1,0,0,1,0,0,0.293,0.352,0.495,0.847
2021-06-20,4,4,1,1,0,0,0,0,0,1,0.292,0.35,0.491,0.841
2021-06-22,2,0,0,0,0,0,0,0,2,0,0.292,0.356,0.491,0.846
2021-06-23,5,4,1,0,0,0,0,0,0,1,0.287,0.353,0.481,0.834
2021-06-24,4,3,0,0,0,0,0,0,1,2,0.283,0.351,0.475,0.826
2021-06-25,4,4,0,1,0,0,0,0,0,0,0.283,0.349,0.471,0.82
2021-06-26,5,5,1,1,0,0,0,1,0,2,0.281,0.346,0.465,0.811
2021-06-29,4,4,0,0,0,0,0,0,0,1,0.276,0.341,0.457,0.798
2021-07-02,4,4,0,1,0,0,0,0,0,2,0.275,0.34,0.453,0.793
2021-07-03,4,4,0,1,1,0,0,0,0,1,0.275,0.338,0.454,0.792
2021-07-07,3,3,2,1,1,0,0,0,0,0,0.276,0.338,0.457,0.795
2021-07-09,4,4,1,1,0,0,0,0,0,3,0.275,0.337,0.453,0.79
2021-07-10,4,4,0,1,0,0,0,0,0,2,0.275,0.336,0.45,0.786
2021-07-16,6,5,1,3,1,0,0,1,1,1,0.281,0.343,0.457,0.8
2021-07-18,4,4,1,1,0,0,0,0,0,1,0.281,0.341,0.454,0.795
2021-07-19,4,4,0,0,0,0,0,0,0,3,0.277,0.337,0.447,0.784
2021-07-21,3,3,0,1,0,1,0,1,0,1,0.277,0.337,0.453,0.79
2021-07-22,5,5,0,0,0,0,0,0,0,1,0.272,0.331,0.445,0.776
2021-07-23,1,1,1,1,0,0,0,1,0,0,0.275,0.333,0.447,0.78
2021-07-24,5,5,0,4,2,0,0,0,0,0,0.284,0.341,0.46,0.801
2021-07-25,4,4,0,1,0,0,0,0,0,2,0.284,0.34,0.457,0.797
2021-07-28,3,3,0,0,0,0,0,0,0,0,0.281,0.337,0.453,0.789
2021-07-31,4,3,2,1,0,0,0,0,1,2,0.281,0.339,0.451,0.79
2021-08-02,4,4,0,0,0,0,0,0,0,1,0.277,0.334,0.445,0.78
2021-08-03,4,4,0,0,0,0,0,0,0,0,0.274,0.33,0.439,0.769
2021-08-04,4,3,0,1,0,0,0,1,0,0,0.274,0.329,0.438,0.767
2021-08-07,5,5,4,3,0,0,0,0,0,0,0.28,0.333,0.441,0.774
2021-08-08,3,3,0,1,0,0,0,0,0,0,0.28,0.333,0.44,0.773
2021-08-10,2,2,0,0,0,0,0,0,0,0,0.278,0.331,0.437,0.768
2021-08-11,4,4,1,1,0,0,0,1,0,1,0.278,0.33,0.435,0.765
2021-08-12,5,5,1,1,0,1,0,0,0,2,0.277,0.329,0.437,0.766
2021-08-13,5,5,1,1,0,0,0,1,0,2,0.276,0.327,0.433,0.76
2021-08-14,3,3,0,1,0,0,0,0,0,0,0.276,0.327,0.433,0.759
2021-08-15,4,3,0,0,0,0,0,0,1,0,0.274,0.326,0.429,0.754
2021-08-16,4,4,0,1,1,0,0,1,0,3,0.273,0.325,0.429,0.754
2021-08-18,4,4,1,1,1,0,0,0,0,1,0.273,0.324,0.43,0.754
2021-08-19,4,4,0,0,0,0,0,0,0,1,0.27,0.321,0.425,0.746
2021-08-20,1,1,0,0,0,0,0,0,0,0,0.269,0.32,0.424,0.744
2021-08-21,4,4,0,2,0,0,0,2,0,0,0.272,0.322,0.425,0.747
2021-08-22,4,4,0,0,0,0,0,0,0,1,0.269,0.318,0.42,0.738
2021-08-24,1,1,0,1,0,0,0,0,0,0,0.271,0.32,0.422,0.742
2021-08-25,5,5,1,2,0,0,0,0,0,1,0.272,0.321,0.421,0.743
2021-08-27,4,4,0,1,0,0,0,0,0,1,0.272,0.321,0.419,0.74
2021-08-28,2,2,0,1,1,0,0,1,0,1,0.273,0.321,0.423,0.744
2021-08-29,5,4,2,3,0,0,2,6,1,0,0.279,0.327,0.443,0.77
2021-08-30,4,3,0,0,0,0,0,0,1,0,0.276,0.327,0.439,0.766
2021-08-31,4,4,0,0,0,0,0,0,0,0,0.273,0.323,0.434,0.758
2021-09-01,4,4,0,1,1,0,0,0,0,1,0.273,0.323,0.435,0.758
2021-09-02,1,1,0,1,0,0,0,0,0,0,0.275,0.324,0.437,0.761
2021-09-03,4,4,1,1,0,0,0,0,0,0,0.275,0.324,0.435,0.758
2021-09-05,4,4,0,2,0,0,0,0,0,1,0.277,0.325,0.435,0.761
2021-09-06,2,1,0,0,0,0,0,0,1,0,0.276,0.326,0.434,0.76
2021-09-07,4,4,1,1,0,0,0,0,0,2,0.276,0.325,0.432,0.758
2021-09-08,4,4,0,1,1,0,0,0,0,1,0.276,0.325,0.433,0.758
2021-09-10,4,3,0,1,0,0,0,1,1,2,0.276,0.326,0.432,0.758
2021-09-11,4,4,2,2,0,1,1,1,0,1,0.279,0.328,0.445,0.773
2021-09-12,5,5,0,0,0,0,0,0,0,1,0.275,0.324,0.44,0.764
2021-09-13,3,2,0,1,0,0,0,0,0,0,0.276,0.327,0.44,0.767
2021-09-14,4,4,0,0,0,0,0,0,0,1,0.274,0.324,0.436,0.76
2021-09-16,4,3,1,1,0,0,0,0,1,0,0.274,0.325,0.435,0.76
2021-09-17,5,5,1,1,0,0,0,0,0,1,0.273,0.324,0.432,0.756
2021-09-18,4,3,0,0,0,0,0,0,0,1,0.271,0.323,0.429,0.752
2021-09-19,4,4,0,1,0,0,0,0,0,0,0.271,0.323,0.428,0.75
2021-09-20,4,3,2,1,0,0,1,1,0,0,0.271,0.324,0.434,0.758
2021-09-21,5,4,0,1,0,0,0,1,1,2,0.271,0.325,0.432,0.757
2021-09-24,4,3,2,1,0,0,0,0,1,1,0.272,0.326,0.432,0.758
2021-09-25,4,4,1,2,1,0,0,1,0,0,0.274,0.328,0.434,0.762
2021-09-26,3,3,0,0,0,0,0,0,0,1,0.272,0.326,0.431,0.757
2021-09-28,1,1,0,0,0,0,0,0,0,1,0.271,0.325,0.43,0.756
2021-09-29,4,4,1,1,1,0,0,0,0,3,0.271,0.324,0.431,0.756
2021-09-30,3,3,0,0,0,0,0,0,0,2,0.269,0.323,0.428,0.751
2021-10-01,4,4,0,0,0,0,0,0,0,2,0.267,0.32,0.425,0.744
2021-10-03,4,3,0,0,0,0,0,0,1,1,0.265,0.319,0.422,0.741
