date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2016-08-14,3,3,1,1,0,0,0,0,0,1,0.333,0.333,0.333,0.667
2016-08-16,1,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5
2016-08-18,1,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4
2016-08-19,5,5,0,2,0,0,0,1,0,0,0.3,0.3,0.3,0.6
2016-08-20,1,1,0,0,0,0,0,0,0,0,0.273,0.273,0.273,0.546
2016-08-21,1,1,0,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667
2016-08-23,1,1,0,0,0,0,0,0,0,0,0.308,0.308,0.308,0.615
2016-08-26,4,4,1,2,0,0,0,0,0,1,0.353,0.353,0.353,0.706
2016-08-27,4,4,0,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667
2016-08-31,1,1,0,0,0,0,0,0,0,0,0.318,0.318,0.318,0.636
2016-09-01,1,1,0,0,0,0,0,0,0,0,0.304,0.304,0.304,0.609
2016-09-06,0,0,0,0,0,0,0,0,0,0,0.304,0.304,0.304,0.609
2016-09-10,1,1,0,0,0,0,0,0,0,1,0.292,0.292,0.292,0.583
