date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-06-12,2,2,0,1,0,0,0,0,0,0,0.5,0.5,0.5,1.0
2021-06-13,2,1,1,0,0,0,0,0,1,1,0.333,0.5,0.333,0.833
2021-06-14,1,1,0,0,0,0,0,0,0,0,0.25,0.4,0.25,0.65
2021-06-15,1,1,0,0,0,0,0,0,0,1,0.2,0.333,0.2,0.533
2021-06-16,3,3,0,0,0,0,0,0,0,2,0.125,0.222,0.125,0.347
2021-09-05,1,1,0,0,0,0,0,0,0,0,0.111,0.2,0.111,0.311
2021-09-19,1,1,0,0,0,0,0,0,0,0,0.1,0.182,0.1,0.282
