date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,5,5,0,2,0,0,0,0,0,0,0.4,0.4,0.4,0.8
2021-04-02,4,4,1,2,0,0,0,0,0,1,0.444,0.444,0.444,0.889
2021-04-03,4,4,0,1,1,0,0,1,0,0,0.385,0.385,0.462,0.846
2021-04-04,4,4,0,0,0,0,0,0,0,1,0.294,0.294,0.353,0.647
2021-04-06,6,5,1,0,0,0,0,0,1,2,0.227,0.261,0.273,0.534
2021-04-07,5,5,0,0,0,0,0,0,0,2,0.185,0.214,0.222,0.436
2021-04-08,4,4,1,2,1,1,0,2,0,0,0.226,0.25,0.355,0.605
2021-04-09,4,4,0,1,0,0,0,0,0,0,0.229,0.25,0.343,0.593
2021-04-10,4,4,0,2,0,0,0,0,0,0,0.256,0.275,0.359,0.634
2021-04-11,5,3,0,2,1,0,0,0,2,0,0.286,0.333,0.405,0.738
2021-04-13,3,3,0,0,0,0,0,0,0,2,0.267,0.313,0.378,0.69
2021-04-14,4,4,0,1,0,0,0,1,0,1,0.265,0.308,0.367,0.675
2021-04-15,1,1,0,0,0,0,0,0,0,1,0.26,0.302,0.36,0.662
2021-04-17,3,3,0,0,0,0,0,0,0,2,0.245,0.286,0.34,0.625
2021-04-17,3,2,1,1,0,0,0,1,0,0,0.255,0.288,0.345,0.634
2021-04-18,4,4,1,2,1,0,0,0,0,0,0.271,0.302,0.373,0.674
2021-04-20,4,4,1,1,0,0,0,0,0,3,0.27,0.299,0.365,0.664
2021-04-21,4,3,0,1,1,0,0,2,1,0,0.273,0.31,0.379,0.689
2021-04-23,4,4,1,2,1,0,1,1,0,1,0.286,0.32,0.443,0.763
2021-04-24,4,3,0,1,0,0,0,1,0,1,0.288,0.316,0.438,0.755
2021-04-25,5,4,2,2,0,0,1,4,1,1,0.299,0.333,0.481,0.814
2021-04-26,3,3,0,0,0,0,0,0,0,1,0.288,0.322,0.463,0.784
2021-04-27,5,4,0,0,0,0,0,0,1,2,0.274,0.315,0.44,0.756
2021-04-28,4,3,1,0,0,0,0,0,1,0,0.264,0.313,0.425,0.738
2021-04-29,4,4,1,1,0,1,0,1,0,0,0.264,0.31,0.44,0.75
2021-04-30,4,3,1,1,1,0,0,0,1,1,0.266,0.317,0.447,0.764
2021-05-01,6,5,4,3,1,0,1,2,1,0,0.283,0.336,0.495,0.831
2021-05-02,5,3,1,1,0,0,1,2,1,1,0.284,0.348,0.52,0.867
2021-05-04,4,3,0,2,0,0,0,0,1,0,0.295,0.361,0.524,0.885
2021-05-04,4,4,1,2,1,0,0,2,0,0,0.303,0.366,0.532,0.898
2021-05-05,4,3,1,1,0,0,0,0,1,1,0.304,0.37,0.527,0.897
2021-05-07,4,3,0,0,0,0,0,0,1,2,0.296,0.366,0.513,0.88
2021-05-08,5,4,2,1,1,0,0,0,1,1,0.294,0.368,0.513,0.88
2021-05-09,4,4,0,0,0,0,0,0,0,2,0.285,0.357,0.496,0.853
2021-05-11,3,3,0,0,0,0,0,0,0,0,0.278,0.35,0.484,0.834
2021-05-12,4,3,1,2,0,0,0,1,1,0,0.287,0.361,0.488,0.849
2021-05-12,4,4,0,0,0,0,0,0,0,3,0.278,0.351,0.474,0.825
2021-05-14,5,3,2,2,0,0,0,0,2,1,0.287,0.365,0.478,0.843
2021-05-15,5,5,0,0,0,0,0,0,0,1,0.277,0.354,0.461,0.815
2021-05-16,5,5,0,0,0,0,0,0,0,4,0.267,0.343,0.445,0.789
2021-05-17,4,4,0,1,0,0,0,0,0,2,0.267,0.341,0.44,0.781
2021-05-18,5,5,0,0,0,0,0,0,0,3,0.258,0.331,0.426,0.757
2021-05-19,4,4,0,1,0,0,0,0,0,1,0.258,0.33,0.421,0.751
2021-05-21,4,4,0,1,1,0,0,0,0,0,0.258,0.328,0.423,0.751
2021-05-22,4,4,1,1,1,0,0,0,0,1,0.257,0.326,0.425,0.751
2021-05-23,5,5,1,2,0,0,1,2,0,0,0.262,0.328,0.442,0.77
2021-05-24,4,4,0,1,0,0,0,0,0,0,0.261,0.327,0.438,0.764
2021-05-25,4,4,0,0,0,0,0,0,0,0,0.256,0.32,0.428,0.748
2021-05-27,3,3,0,1,0,0,0,0,0,1,0.257,0.32,0.426,0.746
2021-05-27,2,1,0,0,0,0,0,0,1,0,0.255,0.322,0.424,0.746
2021-06-10,4,3,1,0,0,0,0,0,1,1,0.251,0.321,0.417,0.738
2021-06-11,4,4,0,0,0,0,0,0,0,2,0.246,0.315,0.408,0.723
2021-06-12,4,3,0,0,0,0,0,0,1,0,0.242,0.313,0.402,0.715
2021-06-13,5,4,0,0,0,0,0,0,0,4,0.237,0.311,0.394,0.705
2021-06-14,4,4,0,1,0,0,0,1,0,0,0.238,0.31,0.391,0.701
2021-06-15,4,2,2,1,1,0,0,0,2,0,0.24,0.317,0.397,0.714
2021-06-16,5,3,3,2,2,0,0,2,2,0,0.246,0.328,0.411,0.738
2021-06-17,4,4,1,2,0,0,0,0,0,0,0.251,0.331,0.412,0.743
2021-06-18,5,4,0,1,0,0,0,1,0,0,0.251,0.328,0.409,0.737
2021-06-19,5,4,0,2,0,0,0,1,1,0,0.256,0.333,0.411,0.744
2021-06-20,5,5,1,2,0,0,1,1,0,2,0.259,0.335,0.424,0.759
2021-06-22,4,4,0,0,0,0,0,0,0,3,0.254,0.329,0.417,0.746
2021-06-23,4,4,2,2,0,0,2,3,0,1,0.259,0.332,0.444,0.776
2021-06-25,5,5,0,0,0,0,0,0,0,2,0.253,0.326,0.435,0.76
