date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-07-16,1,1,0,1,0,0,0,0,0,0,1.0,1.0,1.0,2.0
2021-07-17,3,3,1,1,1,0,0,0,0,2,0.5,0.5,0.75,1.25
2021-07-18,4,2,2,1,0,0,0,1,1,0,0.5,0.5,0.667,1.167
2021-07-20,4,2,2,1,0,1,0,0,2,1,0.5,0.583,0.875,1.458
2021-07-21,4,4,0,1,1,0,0,1,0,0,0.417,0.5,0.75,1.25
2021-07-22,4,4,0,0,0,0,0,0,0,2,0.313,0.4,0.563,0.962
2021-07-23,4,3,0,0,0,0,0,0,0,2,0.263,0.375,0.474,0.849
2021-07-24,4,3,0,1,0,0,0,0,0,1,0.273,0.393,0.455,0.847
2021-07-25,4,2,1,1,0,0,0,0,1,0,0.292,0.438,0.458,0.896
2021-07-27,4,3,1,1,1,0,0,0,1,2,0.296,0.444,0.481,0.926
2021-07-28,4,3,1,1,1,0,0,0,0,0,0.3,0.45,0.5,0.95
2021-07-30,2,2,0,0,0,0,0,0,0,1,0.281,0.429,0.469,0.897
2021-07-31,1,1,0,0,0,0,0,0,0,1,0.273,0.419,0.455,0.873
2021-08-01,1,1,0,0,0,0,0,0,0,1,0.265,0.409,0.441,0.85
2021-08-03,4,3,1,1,0,0,0,0,0,0,0.27,0.417,0.432,0.849
