date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-09-08,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-09-09,4,4,1,2,0,0,0,1,0,2,0.4,0.4,0.4,0.8
2021-09-10,5,4,1,0,0,0,0,0,1,2,0.222,0.3,0.222,0.522
2021-09-11,1,1,0,0,0,0,0,0,0,0,0.2,0.273,0.2,0.473
2021-09-12,4,4,1,1,0,0,0,0,0,0,0.214,0.267,0.214,0.481
2021-09-14,1,1,0,0,0,0,0,0,0,1,0.2,0.25,0.2,0.45
2021-09-15,4,4,2,1,0,0,0,0,0,1,0.211,0.25,0.211,0.46
2021-09-17,1,1,0,0,0,0,0,0,0,1,0.2,0.238,0.2,0.438
2021-09-18,1,1,0,0,0,0,0,0,0,1,0.19,0.227,0.19,0.418
2021-09-19,1,1,0,0,0,0,0,0,0,1,0.182,0.217,0.182,0.399
2021-09-21,1,1,0,0,0,0,0,0,0,0,0.174,0.208,0.174,0.382
2021-09-23,1,0,0,0,0,0,0,0,1,0,0.174,0.24,0.174,0.414
2021-09-24,3,3,0,0,0,0,0,0,0,1,0.154,0.214,0.154,0.368
2021-09-25,4,4,0,1,0,0,0,0,0,0,0.167,0.219,0.167,0.385
2021-09-27,1,0,0,0,0,0,0,0,1,0,0.167,0.242,0.167,0.409
2021-09-29,1,1,1,1,1,0,0,1,0,0,0.194,0.265,0.226,0.49
2021-10-01,1,1,0,0,0,0,0,0,0,0,0.188,0.257,0.219,0.476
2021-10-02,1,1,0,0,0,0,0,0,0,0,0.182,0.25,0.212,0.462
2021-10-03,4,4,1,1,0,0,0,0,0,1,0.189,0.25,0.216,0.466
