date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2015-04-06,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2015-04-08,1,1,1,1,0,0,1,1,0,0,1.0,1.0,4.0,5.0
2015-04-10,3,3,0,0,0,0,0,0,0,0,0.25,0.25,1.0,1.25
2015-04-11,1,1,0,0,0,0,0,0,0,1,0.2,0.2,0.8,1.0
2015-04-12,1,1,0,1,1,0,0,0,0,0,0.333,0.333,1.0,1.333
2015-04-14,1,1,0,0,0,0,0,1,0,0,0.286,0.286,0.857,1.143
2015-04-17,4,4,0,2,1,0,0,0,0,1,0.364,0.364,0.818,1.182
2015-04-19,1,1,0,0,0,0,0,0,0,0,0.333,0.333,0.75,1.083
2015-04-20,1,1,0,1,1,0,0,0,0,0,0.385,0.385,0.846,1.231
2015-04-21,1,1,0,0,0,0,0,0,0,1,0.357,0.357,0.786,1.143
2015-05-10,4,3,1,2,0,0,0,1,1,0,0.412,0.444,0.765,1.209
2015-05-12,4,4,0,0,0,0,0,0,0,1,0.333,0.364,0.619,0.983
2015-05-13,5,5,1,1,0,0,0,0,0,0,0.308,0.333,0.538,0.872
2015-05-14,4,4,1,2,0,0,1,2,0,0,0.333,0.355,0.633,0.988
2015-05-15,5,5,0,0,0,0,0,0,0,4,0.286,0.306,0.543,0.848
2015-05-16,4,4,0,2,0,0,0,0,0,1,0.308,0.325,0.538,0.864
2015-05-17,4,4,0,0,0,0,0,0,0,1,0.279,0.295,0.488,0.784
2015-05-18,4,4,1,2,0,0,0,0,0,1,0.298,0.313,0.489,0.802
2015-05-19,4,4,1,1,0,1,0,2,0,1,0.294,0.308,0.51,0.818
2015-05-20,4,4,1,2,1,0,0,0,0,1,0.309,0.321,0.527,0.849
2015-05-21,1,1,0,0,0,0,0,0,0,0,0.304,0.316,0.518,0.834
2015-05-22,5,5,1,3,1,0,0,1,0,0,0.328,0.339,0.541,0.88
2015-05-23,5,5,0,1,0,0,0,0,0,1,0.318,0.328,0.515,0.844
2015-05-24,1,1,0,0,0,0,0,0,0,0,0.313,0.324,0.507,0.831
2015-05-25,4,4,0,0,0,0,0,0,0,2,0.296,0.306,0.479,0.784
2015-05-29,3,3,0,0,0,0,0,0,0,0,0.284,0.293,0.459,0.753
2015-05-31,4,4,0,1,0,0,0,0,0,1,0.282,0.291,0.449,0.74
2015-06-01,4,4,0,1,0,0,0,1,0,1,0.28,0.289,0.439,0.728
2015-06-02,1,1,0,1,0,0,0,0,0,0,0.289,0.298,0.446,0.743
2015-06-02,1,0,0,0,0,0,0,0,1,0,0.289,0.306,0.446,0.752
2015-06-03,1,1,0,0,0,0,0,0,0,1,0.286,0.302,0.44,0.743
2015-06-05,1,1,0,1,0,0,0,0,0,0,0.294,0.31,0.447,0.757
2015-06-06,5,5,3,3,0,0,2,3,0,1,0.311,0.326,0.522,0.848
2015-06-07,4,3,0,0,0,0,0,0,0,1,0.301,0.323,0.505,0.828
2015-06-09,1,1,1,1,0,0,0,0,0,0,0.309,0.33,0.511,0.84
2015-06-10,4,4,0,0,0,0,0,0,0,1,0.296,0.317,0.49,0.807
2015-06-11,3,3,0,0,0,0,0,0,0,1,0.287,0.308,0.475,0.783
2015-06-14,1,1,0,0,0,0,0,0,0,1,0.284,0.305,0.471,0.775
2015-06-15,3,3,0,0,0,0,0,0,0,0,0.276,0.296,0.457,0.753
2015-06-17,4,4,0,0,0,0,0,0,0,2,0.266,0.286,0.44,0.726
2015-06-18,1,1,0,1,0,0,0,1,0,0,0.273,0.292,0.445,0.738
2015-06-19,1,1,0,0,0,0,0,0,0,0,0.27,0.289,0.441,0.731
2015-06-20,3,3,0,1,0,0,0,0,0,1,0.272,0.291,0.439,0.729
2015-06-21,1,1,0,0,0,0,0,0,0,0,0.27,0.288,0.435,0.723
2015-06-23,3,3,2,2,1,0,1,1,0,0,0.28,0.298,0.475,0.772
2015-06-24,4,4,0,2,0,0,0,1,0,1,0.287,0.304,0.475,0.779
2015-06-25,4,4,1,3,0,0,0,1,0,0,0.302,0.318,0.484,0.802
2015-06-26,1,1,0,0,0,0,0,0,0,0,0.299,0.315,0.48,0.796
2015-06-27,3,3,0,2,1,0,0,1,0,0,0.308,0.323,0.492,0.816
2015-06-28,4,4,0,2,0,0,0,0,0,0,0.313,0.328,0.493,0.821
2015-06-29,4,3,0,0,0,0,0,0,1,2,0.307,0.326,0.482,0.808
2015-06-30,4,4,1,1,0,0,0,0,0,1,0.305,0.324,0.475,0.799
2015-07-01,4,4,0,1,0,0,0,0,0,1,0.303,0.322,0.469,0.791
2015-07-03,4,3,0,1,1,0,0,2,1,2,0.304,0.327,0.473,0.8
2015-07-04,4,4,0,0,0,0,0,1,0,1,0.296,0.318,0.461,0.779
2015-07-05,1,1,0,0,0,0,0,0,0,0,0.294,0.316,0.458,0.774
2015-07-07,4,4,0,1,1,0,0,0,0,1,0.293,0.315,0.459,0.773
2015-07-08,1,1,0,0,0,0,0,0,0,0,0.291,0.313,0.456,0.769
2015-07-09,5,5,1,1,1,0,0,1,0,2,0.288,0.31,0.454,0.764
2015-07-10,1,1,0,0,0,0,0,0,0,0,0.287,0.308,0.451,0.759
2015-07-11,1,1,0,0,0,0,0,0,0,0,0.285,0.306,0.448,0.754
2015-07-12,5,5,1,1,0,0,0,0,0,2,0.282,0.303,0.441,0.744
2015-07-17,1,1,0,0,0,0,0,0,0,1,0.281,0.301,0.439,0.74
2015-07-18,1,1,0,1,1,0,0,1,0,0,0.285,0.305,0.448,0.753
2015-07-21,4,4,0,0,0,0,0,0,0,1,0.278,0.298,0.438,0.736
2015-07-22,4,4,1,1,0,0,0,0,0,1,0.278,0.297,0.433,0.731
2015-07-25,1,1,0,0,0,0,0,0,0,0,0.276,0.296,0.431,0.727
2015-07-26,1,1,0,0,0,0,0,0,0,0,0.275,0.294,0.429,0.723
2015-07-27,1,1,0,0,0,0,0,0,0,1,0.273,0.293,0.426,0.719
2015-09-01,3,3,0,0,0,0,0,0,0,1,0.269,0.288,0.419,0.707
2015-09-03,4,4,0,2,0,0,0,2,0,0,0.274,0.292,0.421,0.713
2015-09-06,3,1,0,0,0,0,0,1,0,0,0.272,0.289,0.419,0.708
2015-09-10,4,4,0,0,0,0,0,0,0,2,0.267,0.284,0.41,0.694
