date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-07-02,4,4,1,2,1,0,0,0,0,0,0.5,0.5,0.75,1.25
2021-07-03,4,4,0,0,0,0,0,0,0,2,0.25,0.25,0.375,0.625
2021-07-04,4,3,0,2,0,1,0,0,1,1,0.364,0.417,0.636,1.053
2021-07-05,1,1,0,0,0,0,0,0,0,0,0.333,0.385,0.583,0.968
2021-07-06,1,1,0,0,0,0,0,0,0,1,0.308,0.357,0.538,0.896
2021-07-07,4,4,0,2,1,0,0,1,0,2,0.353,0.389,0.588,0.977
2021-07-09,1,1,1,0,0,0,0,0,0,0,0.333,0.368,0.556,0.924
2021-07-10,4,3,1,2,0,0,0,0,1,0,0.381,0.435,0.571,1.006
2021-07-17,4,4,2,2,1,0,1,2,0,1,0.4,0.444,0.72,1.164
2021-07-18,4,3,0,0,0,0,0,0,1,1,0.357,0.419,0.643,1.062
2021-07-19,3,2,0,0,0,0,0,0,1,1,0.333,0.412,0.6,1.012
2021-07-19,2,2,0,0,0,0,0,0,0,2,0.313,0.389,0.563,0.951
2021-07-21,4,4,0,0,0,0,0,0,0,2,0.278,0.35,0.5,0.85
2021-07-23,1,1,0,0,0,0,0,0,0,1,0.27,0.341,0.486,0.828
2021-07-24,1,1,0,0,0,0,0,0,0,1,0.263,0.333,0.474,0.807
