date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-06,4,3,1,1,1,0,0,0,1,1,0.333,0.5,0.667,1.167
2021-04-07,1,1,0,1,0,0,0,1,0,0,0.5,0.6,0.75,1.35
2021-04-12,3,3,2,2,0,0,2,3,0,0,0.571,0.625,1.571,2.196
2021-04-14,3,3,0,0,0,0,0,0,0,1,0.4,0.455,1.1,1.555
2021-04-16,0,0,0,0,0,0,0,0,0,0,0.4,0.455,1.1,1.555
2021-04-17,2,2,0,0,0,0,0,0,0,0,0.333,0.385,0.917,1.301
2021-04-18,3,1,0,0,0,0,0,0,2,0,0.308,0.438,0.846,1.284
2021-04-22,5,4,2,2,1,0,1,1,1,1,0.353,0.476,1.0,1.476
2021-04-24,4,4,0,0,0,0,0,0,0,2,0.286,0.4,0.81,1.21
2021-04-27,4,4,1,2,0,0,1,1,0,0,0.32,0.414,0.88,1.294
2021-04-28,4,4,0,0,0,0,0,0,0,2,0.276,0.364,0.759,1.122
2021-04-30,4,2,0,0,0,0,0,0,2,1,0.258,0.378,0.71,1.088
2021-05-02,3,3,0,1,1,0,0,1,0,2,0.265,0.375,0.706,1.081
2021-05-04,4,3,1,0,0,0,0,0,1,1,0.243,0.364,0.649,1.012
2021-05-06,4,4,0,0,0,0,0,0,0,2,0.22,0.333,0.585,0.919
2021-05-08,4,4,1,1,0,0,1,1,0,2,0.222,0.327,0.622,0.949
2021-05-12,3,3,0,0,0,0,0,0,0,1,0.208,0.309,0.583,0.892
2021-05-14,4,3,1,0,0,0,0,0,1,1,0.196,0.305,0.549,0.854
2021-05-17,3,3,0,0,0,0,0,0,0,0,0.185,0.29,0.519,0.809
2021-05-18,2,2,0,1,0,0,0,0,0,0,0.196,0.297,0.518,0.815
2021-05-19,3,1,1,0,0,0,0,0,2,0,0.193,0.313,0.509,0.822
2021-05-22,4,4,0,0,0,0,0,0,0,2,0.18,0.296,0.475,0.771
2021-05-25,4,4,0,2,1,0,0,1,0,1,0.2,0.307,0.492,0.799
2021-05-27,2,2,0,0,0,0,0,0,0,1,0.194,0.299,0.478,0.776
2021-05-28,3,3,0,0,0,0,0,0,0,1,0.186,0.288,0.457,0.745
2021-05-31,2,2,0,1,0,0,0,0,0,1,0.194,0.293,0.458,0.751
2021-06-03,3,3,0,0,0,0,0,0,0,0,0.187,0.282,0.44,0.722
2021-06-05,1,1,0,0,0,0,0,0,0,1,0.184,0.279,0.434,0.713
2021-06-09,5,5,1,2,0,0,0,0,0,1,0.198,0.286,0.432,0.718
2021-06-12,1,1,0,0,0,0,0,0,0,1,0.195,0.283,0.427,0.709
2021-06-16,2,2,0,0,0,0,0,0,0,1,0.19,0.277,0.417,0.693
2021-06-18,2,2,0,0,0,0,0,0,0,0,0.186,0.271,0.407,0.678
2021-06-22,3,3,1,1,0,0,1,1,0,1,0.191,0.273,0.438,0.711
2021-06-27,2,2,0,1,0,0,0,0,0,1,0.198,0.277,0.44,0.717
2021-07-04,3,3,0,1,1,0,0,2,0,1,0.202,0.279,0.447,0.726
2021-07-10,4,3,0,0,0,0,0,0,1,1,0.196,0.278,0.433,0.711
2021-07-28,0,0,0,0,0,0,0,0,0,0,0.196,0.278,0.433,0.711
2021-07-29,3,3,0,0,0,0,0,0,0,1,0.19,0.27,0.42,0.69
2021-08-04,3,2,1,1,1,0,0,0,1,0,0.196,0.281,0.431,0.712
2021-08-05,4,4,0,1,0,0,0,1,0,0,0.198,0.28,0.425,0.704
2021-08-06,5,5,0,0,0,0,0,0,0,2,0.189,0.268,0.405,0.674
2021-08-07,2,2,1,1,1,0,0,1,0,0,0.195,0.272,0.416,0.688
2021-08-08,4,4,0,0,0,0,0,0,0,0,0.188,0.264,0.402,0.665
2021-08-09,5,3,0,0,0,0,0,1,1,1,0.183,0.261,0.392,0.653
2021-08-10,4,4,1,1,0,0,1,2,0,2,0.185,0.261,0.411,0.672
2021-08-12,4,4,0,0,0,0,0,0,0,2,0.18,0.254,0.398,0.652
2021-08-14,4,3,0,0,0,0,0,0,1,0,0.176,0.253,0.389,0.643
2021-08-15,5,5,0,0,0,0,0,0,0,4,0.169,0.245,0.375,0.62
2021-08-16,3,3,0,0,0,0,0,0,0,1,0.165,0.24,0.367,0.607
2021-08-17,3,2,0,1,0,0,0,0,1,0,0.17,0.248,0.369,0.617
2021-08-19,3,3,2,2,1,0,1,3,0,0,0.181,0.256,0.403,0.659
2021-08-21,4,4,0,0,0,0,0,0,0,1,0.176,0.25,0.392,0.642
2021-08-27,4,4,2,2,0,0,1,2,0,0,0.184,0.256,0.414,0.67
2021-09-01,4,4,0,0,0,0,0,0,0,2,0.179,0.25,0.404,0.654
2021-09-04,2,0,0,0,0,0,0,0,2,0,0.179,0.259,0.404,0.662
2021-09-07,3,3,0,0,0,0,0,0,0,1,0.176,0.254,0.396,0.65
2021-09-11,4,4,1,1,0,0,1,2,0,2,0.178,0.254,0.411,0.665
2021-09-13,2,2,0,0,0,0,0,0,0,1,0.176,0.251,0.406,0.657
2021-09-14,4,4,0,1,0,0,0,0,0,0,0.178,0.251,0.402,0.654
2021-09-17,4,4,0,0,0,0,0,0,0,3,0.173,0.246,0.393,0.639
2021-09-19,3,3,0,1,1,0,0,0,0,0,0.176,0.247,0.398,0.645
2021-09-22,3,3,0,2,1,0,0,2,0,0,0.184,0.254,0.408,0.662
2021-09-24,4,4,0,1,0,0,0,1,0,1,0.186,0.254,0.404,0.658
2021-09-29,3,3,0,1,0,0,0,2,0,1,0.188,0.255,0.403,0.658
2021-09-30,4,4,0,0,0,0,0,0,0,3,0.184,0.25,0.395,0.645
2021-10-01,3,3,0,0,0,0,0,0,0,0,0.181,0.246,0.389,0.635
