date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2020-07-24,3,2,0,0,0,0,0,0,1,0,0.0,0.333,0.0,0.333
2020-07-26,4,3,0,3,1,0,0,1,1,0,0.6,0.714,0.8,1.514
2020-07-28,3,1,1,0,0,0,0,0,2,0,0.5,0.7,0.667,1.367
2020-07-29,4,4,0,0,0,0,0,0,0,2,0.3,0.5,0.4,0.9
2020-07-30,3,1,0,0,0,0,0,0,1,1,0.273,0.529,0.364,0.893
2020-07-31,4,2,0,0,0,0,0,0,2,1,0.231,0.524,0.308,0.832
2020-08-01,3,3,0,0,0,0,0,0,0,1,0.188,0.458,0.25,0.708
2020-08-02,3,3,0,0,0,0,0,0,0,2,0.158,0.407,0.211,0.618
2020-08-06,5,5,1,1,0,0,0,0,0,3,0.167,0.375,0.208,0.583
2020-08-08,4,4,2,2,0,0,1,1,0,1,0.214,0.389,0.357,0.746
2020-08-09,5,4,0,0,0,0,0,0,1,0,0.188,0.366,0.313,0.678
2020-08-11,3,3,0,0,0,0,0,0,0,1,0.171,0.341,0.286,0.627
2020-08-12,1,1,0,0,0,0,0,0,0,1,0.167,0.333,0.278,0.611
2020-08-14,3,3,1,1,0,0,1,3,0,1,0.179,0.333,0.359,0.692
2020-08-15,3,3,0,1,0,0,0,0,0,1,0.19,0.333,0.357,0.69
2020-08-16,4,4,0,0,0,0,0,0,0,1,0.174,0.309,0.326,0.635
2020-08-18,4,3,0,0,0,0,0,0,1,1,0.163,0.305,0.306,0.611
2020-08-19,4,4,0,1,1,0,0,3,0,1,0.17,0.302,0.321,0.622
2020-08-20,4,1,0,0,0,0,0,0,3,0,0.167,0.328,0.315,0.643
2020-08-21,4,4,0,1,0,0,0,1,0,1,0.172,0.324,0.31,0.634
2020-08-22,4,4,1,1,1,0,0,3,0,1,0.177,0.32,0.323,0.643
2020-08-23,3,3,0,0,0,0,0,0,0,2,0.169,0.308,0.308,0.615
2020-08-25,3,3,0,0,0,0,0,0,0,2,0.162,0.296,0.294,0.59
2020-08-29,3,2,0,0,0,0,0,0,1,1,0.157,0.298,0.286,0.583
