date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,4,4,0,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5
2021-04-03,5,5,1,1,0,1,0,1,0,1,0.222,0.222,0.444,0.667
2021-04-04,4,3,1,0,0,0,0,0,1,1,0.167,0.231,0.333,0.564
2021-04-05,4,4,0,0,0,0,0,0,0,1,0.125,0.176,0.25,0.426
2021-04-06,5,5,0,1,0,0,0,0,0,2,0.143,0.182,0.238,0.42
2021-04-07,4,4,0,3,0,0,0,0,0,0,0.24,0.269,0.32,0.589
2021-04-09,4,4,0,2,0,0,0,0,0,1,0.276,0.3,0.345,0.645
2021-04-10,4,4,0,0,0,0,0,0,0,0,0.242,0.265,0.303,0.568
2021-04-11,4,4,0,0,0,0,0,0,0,2,0.216,0.237,0.27,0.507
2021-04-12,5,4,0,1,0,0,0,0,1,1,0.22,0.256,0.268,0.524
2021-04-13,5,5,0,0,0,0,0,0,0,2,0.196,0.229,0.239,0.468
2021-04-15,4,4,1,2,1,1,0,2,0,0,0.22,0.25,0.32,0.57
2021-04-16,4,3,0,1,0,0,0,0,1,2,0.226,0.268,0.321,0.589
2021-04-17,4,4,0,0,0,0,0,0,0,1,0.211,0.25,0.298,0.548
2021-04-18,4,4,1,1,0,0,0,0,0,1,0.213,0.25,0.295,0.545
2021-04-21,3,3,0,0,0,0,0,0,0,1,0.203,0.239,0.281,0.52
2021-04-21,3,3,0,2,0,0,0,1,0,1,0.224,0.257,0.299,0.556
2021-04-22,4,4,0,0,0,0,0,0,0,1,0.211,0.243,0.282,0.525
2021-04-24,3,3,1,1,0,0,1,1,0,0,0.216,0.247,0.324,0.571
2021-04-25,3,3,0,1,0,0,0,0,0,1,0.221,0.25,0.325,0.575
2021-04-26,4,4,0,1,0,0,0,0,0,1,0.222,0.25,0.321,0.571
2021-04-27,4,3,1,0,0,0,0,0,1,1,0.214,0.25,0.31,0.56
2021-04-29,3,3,0,0,0,0,0,0,0,2,0.207,0.242,0.299,0.541
2021-04-30,3,3,0,0,0,0,0,0,0,1,0.2,0.234,0.289,0.523
2021-05-01,5,4,0,0,0,0,0,0,1,4,0.191,0.232,0.277,0.509
2021-05-04,4,3,2,1,0,0,0,0,0,1,0.196,0.243,0.278,0.521
2021-05-05,5,5,0,1,1,0,0,0,0,1,0.196,0.241,0.284,0.525
2021-05-07,4,4,1,1,0,0,1,3,0,3,0.198,0.241,0.311,0.552
2021-05-08,4,2,0,0,0,0,0,0,2,0,0.194,0.25,0.306,0.556
2021-05-11,5,3,2,1,0,0,0,1,0,2,0.198,0.264,0.306,0.571
2021-05-12,4,4,0,0,0,0,0,0,0,2,0.191,0.256,0.296,0.552
2021-05-13,4,4,1,1,0,0,0,1,0,3,0.193,0.256,0.294,0.55
2021-05-15,5,5,2,2,0,0,0,0,0,1,0.202,0.261,0.298,0.56
2021-05-16,3,3,0,1,0,0,0,0,0,0,0.205,0.263,0.299,0.562
2021-05-19,2,1,1,0,0,0,0,0,0,1,0.203,0.266,0.297,0.563
2021-05-22,5,5,1,0,0,0,0,0,0,1,0.195,0.257,0.286,0.543
2021-05-24,4,4,1,2,1,0,1,3,0,1,0.204,0.264,0.321,0.585
2021-05-25,4,4,0,0,0,0,0,0,0,1,0.199,0.257,0.312,0.569
2021-05-27,4,4,0,0,0,0,0,0,0,2,0.193,0.25,0.303,0.553
2021-05-29,3,3,1,2,1,0,0,1,0,0,0.203,0.258,0.318,0.575
2021-05-30,4,2,0,1,1,0,0,3,1,0,0.207,0.27,0.327,0.597
2021-05-31,1,0,0,0,0,0,0,0,0,0,0.207,0.27,0.327,0.597
2021-06-01,5,4,1,2,0,0,0,1,0,1,0.214,0.274,0.331,0.605
2021-06-03,4,3,1,1,0,0,1,1,1,0,0.217,0.279,0.35,0.629
2021-06-04,4,3,1,3,1,0,0,0,1,0,0.231,0.295,0.369,0.664
2021-06-05,4,4,0,1,1,0,0,0,0,0,0.232,0.294,0.372,0.666
2021-06-06,3,3,0,0,0,0,0,0,0,2,0.228,0.29,0.365,0.655
2021-06-08,4,3,0,0,0,0,0,0,1,0,0.224,0.289,0.359,0.648
2021-06-09,5,5,0,0,0,0,0,0,0,2,0.217,0.281,0.349,0.63
2021-06-10,4,3,1,1,0,0,0,1,0,0,0.219,0.281,0.348,0.629
2021-06-11,0,0,1,0,0,0,0,0,0,0,0.219,0.281,0.348,0.629
2021-06-12,4,3,0,1,0,0,0,0,1,0,0.221,0.285,0.348,0.633
2021-06-13,3,3,0,0,0,0,0,0,0,1,0.217,0.281,0.342,0.623
2021-06-14,4,3,1,1,0,0,1,2,1,2,0.219,0.285,0.358,0.643
2021-06-15,4,4,0,0,0,0,0,0,0,1,0.215,0.28,0.351,0.63
2021-06-16,5,5,1,2,0,0,1,2,0,0,0.219,0.282,0.367,0.65
2021-06-17,4,4,1,1,1,0,0,0,0,0,0.22,0.282,0.37,0.652
2021-06-18,4,4,0,1,0,0,0,1,0,1,0.221,0.281,0.368,0.649
