date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2018-03-30,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
March,4,4,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
2018-03-31,4,4,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
2018-04-01,2,2,0,1,0,0,0,0,0,1,0.167,0.167,0.167,0.333
2018-04-03,2,1,1,0,0,0,0,0,1,0,0.143,0.25,0.143,0.393
2018-04-04,3,3,0,0,0,0,0,0,0,1,0.1,0.182,0.1,0.282
2018-04-06,0,0,0,0,0,0,0,0,0,0,0.1,0.182,0.1,0.282
2018-04-11,3,3,0,0,0,0,0,0,0,2,0.077,0.143,0.077,0.22
2018-04-13,0,0,0,0,0,0,0,0,0,0,0.077,0.143,0.077,0.22
2018-04-17,1,1,0,0,0,0,0,0,0,1,0.071,0.133,0.071,0.205
2018-04-17,2,2,0,0,0,0,0,0,0,2,0.063,0.118,0.063,0.18
2018-04-18,2,2,0,0,0,0,0,0,0,2,0.056,0.105,0.056,0.161
2018-04-19,0,0,0,0,0,0,0,0,0,0,0.056,0.105,0.056,0.161
2018-05-01,0,0,1,0,0,0,0,0,0,0,0.056,0.105,0.056,0.161
