date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,5,4,1,1,1,0,0,0,1,0,0.25,0.4,0.5,0.9
2021-04-02,4,4,0,0,0,0,0,0,0,0,0.125,0.222,0.25,0.472
2021-04-03,4,4,0,2,0,0,0,0,0,0,0.25,0.308,0.333,0.641
2021-04-05,4,4,0,0,0,0,0,0,0,3,0.188,0.235,0.25,0.485
2021-04-06,5,4,0,0,0,0,0,0,1,3,0.15,0.227,0.2,0.427
2021-04-07,4,4,1,3,1,0,0,3,0,0,0.25,0.308,0.333,0.641
2021-04-08,4,3,0,0,0,0,0,0,1,1,0.222,0.3,0.296,0.596
2021-04-10,4,4,0,1,0,0,0,1,0,0,0.226,0.294,0.29,0.584
2021-04-11,5,4,2,4,0,0,2,4,1,0,0.314,0.385,0.543,0.928
2021-04-13,4,3,0,2,1,0,0,1,1,1,0.342,0.419,0.579,0.998
2021-04-13,4,3,0,0,0,0,0,1,0,1,0.317,0.383,0.537,0.92
2021-04-15,4,3,0,0,0,0,0,0,0,0,0.295,0.373,0.5,0.872
2021-04-15,3,3,0,1,0,0,0,0,0,1,0.298,0.37,0.489,0.86
2021-04-16,4,4,0,1,1,0,0,2,0,2,0.294,0.362,0.49,0.852
2021-04-17,4,4,0,0,0,0,0,0,0,0,0.273,0.339,0.455,0.793
2021-04-18,4,4,0,0,0,0,0,0,0,2,0.254,0.318,0.424,0.742
2021-04-19,4,4,0,0,0,0,0,0,0,2,0.238,0.3,0.397,0.697
2021-04-20,4,4,0,0,0,0,0,0,0,1,0.224,0.284,0.373,0.657
2021-04-22,5,4,0,0,0,0,0,0,0,1,0.211,0.278,0.352,0.631
2021-04-23,5,5,1,2,1,0,1,4,0,2,0.224,0.286,0.408,0.694
2021-04-24,5,5,2,3,1,1,0,3,0,1,0.247,0.303,0.457,0.76
2021-04-25,4,4,0,0,0,0,0,0,0,1,0.235,0.29,0.435,0.726
2021-04-26,4,4,1,2,0,0,1,1,0,0,0.247,0.299,0.472,0.771
2021-04-27,4,4,0,2,1,0,0,0,0,1,0.258,0.307,0.484,0.791
2021-04-28,4,4,0,1,1,0,0,0,0,0,0.258,0.305,0.485,0.789
2021-04-29,4,4,0,1,1,0,0,0,0,1,0.257,0.303,0.485,0.788
2021-04-30,5,3,0,0,0,0,0,0,2,1,0.25,0.307,0.471,0.778
2021-05-01,3,3,0,1,0,0,0,0,0,0,0.252,0.308,0.467,0.775
2021-05-02,4,4,1,1,0,0,0,0,0,0,0.252,0.306,0.459,0.765
2021-05-03,4,3,0,0,0,0,0,0,1,0,0.246,0.304,0.447,0.751
