date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2019-03-28,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2019-03-29,2,2,0,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4
2019-03-30,5,5,0,2,0,0,0,1,0,0,0.3,0.3,0.3,0.6
March,14,13,0,3,0,0,0,1,0,0,0.231,0.286,0.231,0.516
2019-03-31,4,3,0,0,0,0,0,0,0,0,0.231,0.286,0.231,0.516
2019-04-01,4,4,1,0,0,0,0,0,0,0,0.176,0.222,0.176,0.399
2019-04-02,1,1,0,0,0,0,0,0,0,0,0.167,0.211,0.167,0.377
2019-04-03,4,4,1,2,2,0,0,1,0,1,0.227,0.261,0.318,0.579
2019-04-05,1,1,0,0,0,0,0,0,0,1,0.217,0.25,0.304,0.554
2019-04-06,0,0,0,0,0,0,0,0,0,0,0.217,0.25,0.304,0.554
2019-04-07,4,4,0,0,0,0,0,0,0,0,0.185,0.214,0.259,0.474
2019-04-09,1,1,0,0,0,0,0,0,0,0,0.179,0.207,0.25,0.457
2019-04-10,1,0,0,0,0,0,0,0,1,0,0.179,0.233,0.25,0.483
2019-04-11,2,1,0,0,0,0,0,0,1,0,0.172,0.25,0.241,0.491
2019-04-12,3,3,0,0,0,0,0,0,0,1,0.156,0.229,0.219,0.447
2019-04-13,1,1,0,0,0,0,0,0,0,0,0.152,0.222,0.212,0.434
2019-04-14,3,3,0,0,0,0,0,0,0,3,0.139,0.205,0.194,0.4
2019-04-15,2,2,0,0,0,0,0,0,0,2,0.132,0.195,0.184,0.379
2019-04-16,1,1,0,1,0,0,0,0,0,0,0.154,0.214,0.205,0.419
2019-04-17,3,3,0,0,0,0,0,0,0,1,0.143,0.2,0.19,0.39
2019-04-19,4,4,0,0,0,0,0,0,0,0,0.13,0.184,0.174,0.358
2019-04-20,1,1,1,1,0,0,0,1,0,0,0.149,0.2,0.191,0.392
2019-04-21,1,1,0,0,0,0,0,0,0,1,0.146,0.196,0.188,0.384
2019-04-25,1,1,0,0,0,0,0,0,0,1,0.143,0.192,0.184,0.376
2019-04-26,0,0,0,0,0,0,0,0,0,0,0.143,0.192,0.184,0.376
2019-04-27,5,4,1,1,0,0,0,0,1,0,0.151,0.211,0.189,0.399
2019-04-30,1,1,0,0,0,0,0,0,0,0,0.148,0.207,0.185,0.392
2019-05-01,4,4,0,2,1,0,0,3,0,0,0.172,0.226,0.224,0.45
2019-05-03,4,4,0,1,0,0,0,1,0,1,0.177,0.227,0.226,0.453
2019-05-04,3,3,0,1,0,0,0,0,0,0,0.185,0.232,0.231,0.463
2019-05-05,0,0,0,0,0,0,0,0,0,0,0.185,0.232,0.231,0.463
2019-05-06,2,1,0,0,0,0,0,1,1,0,0.182,0.239,0.227,0.467
2019-05-08,4,3,0,1,0,0,0,0,0,1,0.188,0.253,0.232,0.485
2019-05-09,3,2,0,1,0,0,0,1,1,1,0.197,0.269,0.239,0.509
2019-05-10,4,3,0,1,0,0,0,0,1,1,0.203,0.28,0.243,0.524
2019-05-15,4,4,0,0,0,0,0,0,0,3,0.192,0.267,0.231,0.498
2019-05-17,0,0,0,0,0,0,0,0,0,0,0.192,0.267,0.231,0.498
2019-05-18,0,0,0,0,0,0,0,0,0,0,0.192,0.267,0.231,0.498
2019-05-19,3,3,1,1,1,0,0,0,0,1,0.198,0.27,0.247,0.517
2019-05-21,1,0,0,0,0,0,0,0,1,0,0.198,0.278,0.247,0.525
2019-05-22,1,1,0,0,0,0,0,0,0,0,0.195,0.275,0.244,0.519
2019-05-23,0,0,1,0,0,0,0,0,0,0,0.195,0.275,0.244,0.519
2019-05-24,1,1,0,0,0,0,0,0,0,0,0.193,0.272,0.241,0.513
2019-05-25,1,1,0,0,0,0,0,0,0,1,0.19,0.269,0.238,0.507
2019-05-26,2,2,1,1,1,0,0,0,0,0,0.198,0.274,0.256,0.53
2019-05-27,0,0,0,0,0,0,0,0,0,0,0.198,0.274,0.256,0.53
2019-05-28,1,1,1,1,0,0,1,1,0,0,0.207,0.281,0.299,0.58
2019-05-29,0,0,0,0,0,0,0,0,0,0,0.207,0.281,0.299,0.58
2019-05-30,1,1,0,1,0,0,0,0,0,0,0.216,0.289,0.307,0.596
2019-05-31,2,2,1,1,0,0,1,1,0,0,0.222,0.293,0.344,0.637
2019-06-01,1,1,0,0,0,0,0,0,0,1,0.22,0.29,0.341,0.631
2019-06-02,0,0,0,0,0,0,0,0,0,0,0.22,0.29,0.341,0.631
2019-06-04,1,1,0,0,0,0,0,0,0,0,0.217,0.287,0.337,0.624
2019-06-05,1,0,0,0,0,0,0,0,1,0,0.217,0.294,0.337,0.631
2019-06-06,1,1,1,1,1,0,0,0,0,0,0.226,0.301,0.355,0.656
2019-06-07,1,1,0,0,0,0,0,0,0,1,0.223,0.298,0.351,0.649
2019-06-08,1,1,0,0,0,0,0,0,0,1,0.221,0.295,0.347,0.643
2019-06-09,2,2,0,0,0,0,0,0,0,1,0.216,0.29,0.34,0.63
2019-06-10,1,1,0,0,0,0,0,0,0,0,0.214,0.287,0.337,0.624
2019-06-11,4,4,0,0,0,0,0,0,0,1,0.206,0.277,0.324,0.6
2019-06-14,1,1,0,0,0,0,0,0,0,0,0.204,0.274,0.32,0.595
2019-06-15,1,0,0,0,0,0,0,0,1,0,0.204,0.281,0.32,0.601
2019-06-16,4,2,0,0,0,0,0,0,2,2,0.2,0.288,0.314,0.602
2019-06-18,1,0,0,0,0,0,0,0,0,0,0.2,0.288,0.314,0.602
