date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,5,5,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
2021-04-03,5,4,1,2,0,0,1,2,1,0,0.222,0.3,0.556,0.856
2021-04-04,4,4,0,0,0,0,0,0,0,0,0.154,0.214,0.385,0.599
2021-04-05,5,5,1,2,0,0,1,2,0,1,0.222,0.263,0.556,0.819
2021-04-06,4,4,0,0,0,0,0,0,0,2,0.182,0.217,0.455,0.672
2021-04-07,4,3,1,2,0,0,1,1,1,0,0.24,0.296,0.6,0.896
2021-04-08,5,5,0,0,0,0,0,0,0,2,0.2,0.25,0.5,0.75
2021-04-09,5,5,1,2,0,0,0,0,0,1,0.229,0.27,0.486,0.756
2021-04-10,6,4,2,0,0,0,0,0,2,3,0.205,0.279,0.436,0.715
2021-04-12,4,4,0,1,0,0,0,0,0,1,0.209,0.277,0.419,0.695
2021-04-13,5,4,1,1,0,0,1,1,1,1,0.213,0.288,0.468,0.756
2021-04-14,5,5,0,1,0,0,0,0,0,2,0.212,0.281,0.442,0.723
2021-04-15,5,4,0,1,0,0,0,0,1,2,0.214,0.29,0.429,0.719
2021-04-17,4,3,0,0,0,0,0,1,0,1,0.203,0.273,0.407,0.68
2021-04-17,3,3,0,0,0,0,0,0,0,1,0.194,0.261,0.387,0.648
2021-04-18,4,4,0,0,0,0,0,0,0,0,0.182,0.247,0.364,0.61
2021-04-20,4,3,0,0,0,0,0,0,1,2,0.174,0.247,0.348,0.595
2021-04-21,5,4,1,2,0,0,0,0,1,1,0.192,0.268,0.356,0.624
2021-04-23,4,4,1,2,0,0,1,3,0,1,0.208,0.279,0.403,0.682
2021-04-24,4,3,0,1,0,0,0,0,1,0,0.213,0.289,0.4,0.689
2021-04-25,4,4,1,1,0,0,0,0,0,1,0.214,0.287,0.393,0.68
2021-04-27,4,4,0,1,0,0,0,0,0,2,0.216,0.286,0.386,0.672
2021-04-28,4,3,0,1,0,0,0,0,1,1,0.22,0.294,0.385,0.679
2021-04-30,5,4,1,0,0,0,0,0,1,0,0.211,0.29,0.368,0.658
2021-05-01,2,2,0,1,0,0,0,0,0,1,0.216,0.294,0.371,0.665
2021-05-02,4,4,1,2,1,0,1,4,0,0,0.228,0.301,0.416,0.717
2021-05-03,4,3,0,1,0,0,0,0,1,1,0.231,0.308,0.413,0.721
2021-05-04,4,4,0,1,1,0,0,1,0,1,0.231,0.306,0.417,0.722
2021-05-05,5,4,0,1,0,0,0,0,1,2,0.232,0.31,0.411,0.72
2021-05-06,6,6,3,4,1,0,1,1,0,0,0.254,0.326,0.458,0.783
2021-05-07,4,4,0,1,1,0,0,0,0,1,0.254,0.324,0.459,0.782
2021-05-08,5,4,2,1,0,0,1,3,1,2,0.254,0.326,0.476,0.802
2021-05-09,4,4,1,2,0,0,0,0,0,1,0.262,0.331,0.477,0.808
2021-05-11,5,5,2,2,0,0,0,0,0,2,0.267,0.333,0.474,0.807
2021-05-12,4,4,0,1,1,0,0,1,0,2,0.266,0.331,0.475,0.806
2021-05-13,5,5,1,2,0,0,0,0,0,1,0.271,0.333,0.472,0.806
2021-05-14,4,3,0,0,0,0,0,0,1,2,0.265,0.331,0.463,0.794
2021-05-15,4,4,0,0,0,0,0,0,0,1,0.258,0.323,0.45,0.774
2021-05-16,5,5,2,3,2,0,1,3,0,0,0.269,0.331,0.487,0.819
2021-05-18,5,5,1,2,0,0,0,1,0,2,0.273,0.333,0.484,0.818
2021-05-19,5,3,1,2,1,0,1,2,2,0,0.28,0.346,0.512,0.858
2021-05-20,5,4,2,1,0,0,0,0,1,1,0.28,0.348,0.506,0.854
2021-05-21,6,6,3,3,1,1,1,2,0,2,0.287,0.352,0.54,0.893
2021-05-22,4,3,0,0,0,0,0,0,1,2,0.282,0.35,0.531,0.881
2021-05-23,5,5,0,2,0,0,0,0,0,1,0.286,0.351,0.527,0.879
2021-05-24,5,5,1,1,0,0,1,2,0,2,0.283,0.348,0.535,0.883
2021-05-25,5,5,0,2,1,0,0,0,0,3,0.286,0.349,0.536,0.886
