date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,5,4,1,1,0,0,0,1,1,2,0.25,0.4,0.25,0.65
2021-04-02,4,2,1,1,1,0,0,0,2,1,0.333,0.556,0.5,1.056
2021-04-03,4,4,1,1,0,0,1,1,0,1,0.3,0.462,0.7,1.162
2021-04-05,4,3,0,0,0,0,0,0,0,2,0.231,0.412,0.538,0.95
2021-04-06,5,5,0,3,1,0,0,1,0,1,0.333,0.455,0.611,1.066
2021-04-07,5,4,2,1,0,0,0,0,1,2,0.318,0.444,0.545,0.99
2021-04-08,4,4,0,2,0,0,0,1,0,1,0.346,0.452,0.538,0.99
2021-04-10,5,5,0,0,0,0,0,0,0,2,0.29,0.389,0.452,0.84
2021-04-11,5,3,2,2,0,0,0,0,0,1,0.324,0.439,0.471,0.91
2021-04-13,4,4,1,1,0,0,1,1,0,1,0.316,0.422,0.526,0.948
2021-04-13,4,3,1,0,0,0,0,0,1,1,0.293,0.408,0.488,0.896
2021-04-15,4,4,0,0,0,0,0,0,0,0,0.267,0.377,0.444,0.822
2021-04-15,4,3,0,1,0,0,0,0,1,1,0.271,0.386,0.438,0.824
2021-04-16,5,4,1,2,1,0,0,2,0,1,0.288,0.387,0.462,0.849
2021-04-17,4,4,0,1,0,0,0,0,0,1,0.286,0.379,0.446,0.825
2021-04-18,4,3,2,2,1,0,1,3,1,0,0.305,0.4,0.525,0.925
2021-04-19,3,2,1,1,0,0,0,0,0,0,0.311,0.411,0.525,0.936
2021-04-20,1,1,0,0,0,0,0,0,0,1,0.306,0.405,0.516,0.922
2021-04-22,5,4,0,1,1,0,0,2,1,0,0.303,0.405,0.515,0.92
2021-04-23,5,5,1,1,0,0,0,0,0,1,0.296,0.393,0.493,0.886
2021-04-24,5,4,3,3,2,0,0,0,1,0,0.32,0.416,0.533,0.949
2021-04-25,4,4,0,1,1,0,0,1,0,2,0.316,0.409,0.532,0.94
2021-04-26,4,4,0,2,0,0,0,0,0,0,0.325,0.412,0.53,0.942
2021-04-27,4,3,0,0,0,0,0,0,1,0,0.314,0.406,0.512,0.918
2021-04-28,4,3,0,0,0,0,0,0,0,0,0.303,0.4,0.494,0.894
2021-04-29,4,4,0,1,0,0,0,0,0,1,0.301,0.394,0.484,0.878
2021-04-30,5,4,1,0,0,0,0,0,1,1,0.289,0.386,0.464,0.85
2021-05-01,5,3,0,0,0,0,0,0,2,3,0.28,0.387,0.45,0.837
2021-05-02,4,4,0,0,0,0,0,0,0,1,0.269,0.374,0.433,0.807
2021-05-03,4,4,0,0,0,0,0,0,0,0,0.259,0.362,0.417,0.779
2021-05-04,4,3,1,0,0,0,0,0,1,1,0.252,0.359,0.405,0.764
2021-05-05,3,3,0,0,0,0,0,0,0,2,0.246,0.351,0.395,0.746
2021-05-07,4,4,1,1,1,0,0,0,0,0,0.246,0.348,0.398,0.746
2021-05-08,5,5,0,0,0,0,0,1,0,0,0.236,0.336,0.382,0.718
2021-05-11,3,2,0,0,0,0,0,0,1,1,0.232,0.336,0.376,0.712
2021-05-12,3,3,1,1,0,0,0,0,0,0,0.234,0.336,0.375,0.711
2021-05-13,4,3,0,0,0,0,0,0,1,0,0.229,0.333,0.366,0.7
2021-05-24,4,4,0,1,1,0,0,0,0,2,0.23,0.331,0.37,0.702
2021-05-25,4,4,0,2,0,0,0,1,0,0,0.237,0.335,0.374,0.71
2021-05-26,4,3,0,1,0,0,0,0,1,0,0.239,0.339,0.373,0.713
2021-05-27,4,4,1,2,0,0,0,0,0,2,0.247,0.343,0.377,0.72
2021-05-28,3,3,0,1,0,0,0,1,0,0,0.248,0.343,0.376,0.719
2021-05-29,3,2,0,0,0,0,0,0,1,0,0.245,0.343,0.371,0.714
2021-05-30,4,4,0,2,1,0,0,3,0,0,0.252,0.346,0.381,0.727
2021-05-31,5,5,1,1,0,0,0,1,0,1,0.25,0.342,0.375,0.717
2021-06-01,5,5,0,3,1,0,0,1,0,0,0.261,0.349,0.388,0.737
2021-06-02,4,4,0,0,0,0,0,0,0,1,0.254,0.342,0.379,0.721
2021-06-03,4,4,0,1,1,0,0,0,0,0,0.254,0.34,0.382,0.722
2021-06-04,4,4,0,1,1,0,0,0,0,2,0.254,0.338,0.384,0.722
2021-06-05,4,3,1,0,0,0,0,0,0,0,0.25,0.337,0.378,0.714
2021-06-06,5,5,0,1,0,0,0,0,0,0,0.249,0.333,0.373,0.706
2021-06-08,5,3,1,0,0,0,0,0,0,0,0.245,0.335,0.367,0.702
2021-06-09,5,3,0,1,0,0,0,0,1,0,0.246,0.341,0.366,0.707
