date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-05-20,4,4,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
2021-05-21,4,4,0,1,1,0,0,0,0,0,0.125,0.125,0.25,0.375
2021-05-22,5,5,1,1,1,0,0,1,0,1,0.154,0.154,0.308,0.462
2021-05-23,4,4,0,0,0,0,0,0,0,1,0.118,0.118,0.235,0.353
2021-05-25,1,1,0,1,1,0,0,0,0,0,0.167,0.167,0.333,0.5
2021-05-26,4,4,1,2,0,0,0,0,0,0,0.227,0.227,0.364,0.591
2021-05-27,4,4,0,1,0,0,0,0,0,1,0.231,0.231,0.346,0.577
2021-05-28,5,5,1,3,1,0,0,1,0,1,0.29,0.29,0.419,0.71
2021-05-29,1,1,0,0,0,0,0,0,0,0,0.281,0.281,0.406,0.688
2021-05-30,5,5,1,3,1,0,0,1,0,0,0.324,0.324,0.459,0.784
2021-05-31,4,4,0,3,1,0,0,1,0,0,0.366,0.366,0.512,0.878
2021-06-01,5,5,0,2,1,0,0,2,0,1,0.37,0.37,0.522,0.891
2021-06-02,1,1,0,0,0,0,0,0,0,1,0.362,0.362,0.511,0.872
2021-06-03,5,5,0,0,0,0,0,0,0,2,0.327,0.327,0.462,0.788
2021-06-04,3,1,1,0,0,0,0,0,2,0,0.321,0.345,0.453,0.798
2021-06-05,4,4,0,2,1,0,0,1,0,1,0.333,0.356,0.474,0.83
2021-06-06,1,1,0,0,0,0,0,0,0,0,0.328,0.35,0.466,0.816
2021-06-08,3,2,0,0,0,0,0,1,0,1,0.317,0.333,0.45,0.783
2021-06-09,4,4,0,0,0,0,0,0,0,2,0.297,0.313,0.422,0.735
2021-06-11,1,1,0,0,0,0,0,0,0,0,0.292,0.309,0.415,0.724
2021-06-12,4,4,0,1,0,0,0,0,0,0,0.29,0.306,0.406,0.711
2021-06-13,4,4,0,0,0,0,0,0,0,1,0.274,0.289,0.384,0.673
2021-06-15,4,4,0,1,1,0,0,1,0,1,0.273,0.288,0.39,0.677
2021-06-16,2,2,0,0,0,0,0,0,0,1,0.266,0.28,0.38,0.66
2021-06-17,3,3,0,0,0,0,0,0,0,2,0.256,0.271,0.366,0.636
2021-06-19,1,1,0,0,0,0,0,0,0,0,0.253,0.267,0.361,0.629
2021-06-20,5,5,1,3,0,0,0,3,0,0,0.273,0.286,0.375,0.661
2021-06-21,4,4,1,1,0,0,0,0,0,3,0.272,0.284,0.37,0.654
2021-06-22,3,2,0,0,0,0,0,0,1,0,0.266,0.286,0.362,0.647
2021-06-23,3,3,0,0,0,0,0,0,0,1,0.258,0.277,0.351,0.628
2021-06-25,1,1,0,0,0,0,0,0,0,0,0.255,0.275,0.347,0.621
2021-06-26,4,4,2,2,0,0,0,1,0,0,0.265,0.283,0.353,0.636
2021-06-27,3,3,0,1,1,0,0,0,0,0,0.267,0.284,0.362,0.646
2021-06-29,2,2,0,1,0,0,0,0,0,0,0.271,0.288,0.364,0.653
2021-06-30,4,3,1,0,0,0,0,0,1,0,0.264,0.287,0.355,0.642
2021-07-01,4,4,2,3,1,0,1,2,0,0,0.281,0.303,0.404,0.706
2021-07-02,2,2,0,0,0,0,0,0,0,1,0.276,0.298,0.397,0.694
2021-07-03,4,4,0,0,0,0,0,0,0,2,0.267,0.288,0.383,0.671
2021-07-04,4,4,0,1,0,0,0,1,0,0,0.266,0.287,0.379,0.666
2021-07-08,4,3,0,2,0,0,0,0,1,0,0.276,0.301,0.386,0.687
2021-07-09,2,1,0,0,0,0,0,1,1,0,0.273,0.304,0.383,0.686
2021-07-10,1,1,0,0,0,0,0,0,0,0,0.271,0.301,0.38,0.681
2021-07-11,4,4,0,1,0,0,0,0,0,1,0.271,0.3,0.376,0.676
2021-07-16,1,1,0,0,0,0,0,0,0,1,0.269,0.298,0.373,0.671
2021-07-20,4,4,2,2,0,0,0,2,0,0,0.275,0.303,0.377,0.68
2021-07-21,1,1,0,0,0,0,0,0,0,0,0.273,0.301,0.374,0.676
2021-07-23,1,1,0,0,0,0,0,0,0,0,0.271,0.299,0.371,0.671
2021-07-24,1,1,0,0,0,0,0,0,0,0,0.27,0.297,0.369,0.666
2021-07-25,1,1,0,0,0,0,0,0,0,0,0.268,0.295,0.366,0.662
2021-07-30,1,1,0,0,0,0,0,0,0,0,0.266,0.293,0.364,0.657
2021-07-31,1,1,0,0,0,0,0,0,0,1,0.264,0.291,0.361,0.652
2021-08-01,3,3,0,0,0,0,0,0,0,2,0.259,0.286,0.354,0.64
2021-08-02,3,3,1,1,0,0,1,2,0,0,0.26,0.287,0.373,0.66
2021-08-03,1,1,0,0,0,0,0,0,0,0,0.258,0.285,0.371,0.656
