date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-05-31,4,2,0,0,0,0,0,0,2,0,0.0,0.5,0.0,0.5
2021-06-01,4,3,0,0,0,0,0,0,1,1,0.0,0.375,0.0,0.375
2021-06-02,1,1,1,1,1,0,0,0,0,0,0.167,0.444,0.333,0.778
2021-06-03,1,1,0,0,0,0,0,0,0,0,0.143,0.4,0.286,0.686
2021-06-04,2,1,0,0,0,0,0,0,1,1,0.125,0.417,0.25,0.667
2021-06-05,1,1,1,1,0,0,1,1,0,0,0.222,0.462,0.667,1.128
2021-06-06,3,2,1,1,1,0,0,1,1,0,0.273,0.5,0.727,1.227
2021-06-08,4,4,1,2,0,0,0,0,0,0,0.333,0.5,0.667,1.167
2021-06-09,4,3,0,1,0,0,0,0,1,1,0.333,0.5,0.611,1.111
2021-06-10,4,4,0,0,0,0,0,0,0,2,0.273,0.429,0.5,0.929
2021-06-11,4,3,0,0,0,0,0,0,1,0,0.24,0.406,0.44,0.846
2021-06-12,4,3,0,2,1,0,0,0,1,0,0.286,0.444,0.5,0.944
2021-06-13,5,3,1,0,0,0,0,0,2,1,0.258,0.439,0.452,0.891
2021-06-15,4,3,2,1,1,0,0,1,1,2,0.265,0.444,0.471,0.915
2021-06-16,5,3,1,2,2,0,0,1,1,0,0.297,0.46,0.541,1.001
2021-06-17,4,3,0,1,1,0,0,1,1,0,0.3,0.463,0.55,1.013
2021-06-18,5,4,1,1,0,0,0,1,1,2,0.295,0.458,0.523,0.98
2021-06-20,3,2,0,0,0,0,0,0,1,2,0.283,0.452,0.5,0.952
2021-06-20,2,2,0,0,0,0,0,0,0,1,0.271,0.438,0.479,0.917
2021-06-21,3,3,0,0,0,0,0,0,0,1,0.255,0.418,0.451,0.869
2021-06-21,3,2,0,1,0,0,0,0,1,0,0.264,0.429,0.453,0.881
2021-06-22,4,2,1,0,0,0,0,0,2,1,0.255,0.432,0.436,0.869
2021-06-23,4,4,0,0,0,0,0,0,0,1,0.237,0.41,0.407,0.817
2021-06-24,4,2,0,1,0,0,0,0,2,0,0.246,0.427,0.41,0.837
2021-06-25,4,4,0,0,0,0,0,0,0,3,0.231,0.407,0.385,0.792
2021-06-26,1,1,0,0,0,0,0,0,0,0,0.227,0.402,0.379,0.781
2021-06-27,3,2,0,0,0,0,0,0,1,0,0.221,0.4,0.368,0.768
2021-06-29,4,4,0,0,0,0,0,0,0,0,0.208,0.383,0.347,0.73
2021-06-30,5,4,2,2,1,0,0,1,1,1,0.224,0.394,0.368,0.762
2021-07-01,3,3,0,1,1,0,0,0,0,1,0.228,0.392,0.38,0.772
2021-07-02,3,2,0,0,0,0,0,0,1,1,0.222,0.39,0.37,0.761
2021-07-03,4,4,0,1,0,0,0,0,0,0,0.224,0.385,0.365,0.75
2021-07-04,1,1,0,1,1,0,0,2,0,0,0.233,0.391,0.384,0.775
2021-07-07,3,3,2,2,0,0,1,4,0,0,0.247,0.398,0.427,0.825
2021-07-09,5,5,0,0,0,0,0,0,0,0,0.234,0.381,0.404,0.786
2021-07-10,2,2,0,0,0,0,0,0,0,1,0.229,0.375,0.396,0.771
2021-07-11,1,1,0,0,0,0,0,0,0,0,0.227,0.372,0.392,0.764
2021-07-16,5,5,1,1,0,0,0,0,0,1,0.225,0.365,0.382,0.747
2021-07-18,1,1,0,0,0,0,0,0,0,0,0.223,0.362,0.379,0.741
2021-07-20,3,3,1,1,1,0,0,0,0,1,0.226,0.362,0.387,0.748
2021-07-21,1,1,0,0,0,0,0,0,0,0,0.224,0.359,0.383,0.742
2021-07-21,1,1,0,0,0,0,0,0,0,0,0.222,0.356,0.38,0.736
2021-07-23,4,4,0,0,0,0,0,0,0,1,0.214,0.346,0.366,0.712
2021-07-24,5,5,1,3,0,0,1,3,0,0,0.231,0.355,0.402,0.756
2021-07-25,3,3,0,0,0,0,0,0,0,1,0.225,0.347,0.392,0.739
2021-07-26,0,0,0,0,0,0,0,0,0,0,0.225,0.347,0.392,0.739
2021-07-26,3,3,0,0,0,0,0,0,0,2,0.22,0.34,0.382,0.722
2021-07-27,5,5,1,2,0,0,1,2,0,0,0.227,0.342,0.406,0.748
2021-07-28,4,4,0,2,1,0,0,0,0,0,0.235,0.346,0.417,0.763
2021-07-29,4,4,1,1,0,0,1,1,0,2,0.235,0.344,0.434,0.778
2021-07-30,1,1,0,0,0,0,0,0,0,1,0.234,0.342,0.431,0.772
2021-07-31,1,1,0,0,0,0,0,0,0,1,0.232,0.34,0.428,0.767
2021-08-01,1,1,0,0,0,0,0,0,0,0,0.23,0.337,0.424,0.762
2021-08-03,1,0,0,0,0,0,0,0,1,0,0.23,0.341,0.424,0.766
2021-08-04,1,1,0,0,0,0,0,0,0,1,0.229,0.339,0.421,0.761
2021-08-06,1,1,0,0,0,0,0,0,0,0,0.227,0.337,0.418,0.756
2021-08-07,1,1,0,0,0,0,0,0,0,0,0.225,0.335,0.415,0.751
2021-08-11,1,0,0,0,0,0,0,0,1,0,0.225,0.339,0.415,0.755
2021-08-12,2,2,0,0,0,0,0,0,0,1,0.222,0.335,0.41,0.745
2021-08-13,1,1,0,0,0,0,0,0,0,1,0.221,0.333,0.407,0.74
2021-08-15,1,1,0,0,0,0,0,0,0,0,0.219,0.331,0.404,0.736
2021-08-17,1,0,1,0,0,0,0,0,1,0,0.219,0.335,0.404,0.739
2021-08-18,1,1,0,0,0,0,0,0,0,1,0.218,0.333,0.401,0.735
2021-08-24,1,1,0,0,0,0,0,0,0,1,0.216,0.331,0.399,0.73
