date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2016-04-04,3,3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2016-04-05,2,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2016-04-06,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2016-04-08,5,4,2,2,0,0,1,2,1,0,0.2,0.273,0.5,0.773
2016-04-09,6,5,2,2,0,0,0,0,1,2,0.267,0.353,0.467,0.82
2016-04-10,4,4,1,1,0,0,0,0,0,1,0.263,0.333,0.421,0.754
2016-04-11,1,1,0,0,0,0,0,0,0,0,0.25,0.318,0.4,0.718
2016-04-12,4,3,0,2,0,0,0,0,1,0,0.304,0.385,0.435,0.819
2016-04-13,4,4,0,1,1,0,0,0,0,2,0.296,0.367,0.444,0.811
2016-04-14,3,3,0,0,0,0,0,0,0,1,0.267,0.333,0.4,0.733
2016-04-15,4,4,0,1,0,0,0,0,0,1,0.265,0.324,0.382,0.707
2016-04-16,7,7,2,3,0,0,1,2,0,0,0.293,0.341,0.463,0.804
2016-04-17,4,4,0,1,0,1,0,1,0,1,0.289,0.333,0.489,0.822
2016-04-19,5,2,0,1,1,0,0,0,3,0,0.298,0.377,0.511,0.888
2016-04-20,4,2,1,0,0,0,0,0,2,1,0.286,0.386,0.49,0.876
2016-04-21,3,3,0,1,0,0,0,0,0,1,0.288,0.383,0.481,0.864
2016-04-22,4,4,0,0,0,0,0,0,0,0,0.268,0.359,0.446,0.806
2016-04-23,4,2,0,0,0,0,0,1,1,0,0.259,0.353,0.431,0.784
2016-04-24,4,4,1,1,0,0,0,2,0,1,0.258,0.347,0.419,0.767
2016-04-25,5,4,1,1,0,0,0,0,1,2,0.258,0.351,0.409,0.76
2016-04-26,4,4,0,1,0,0,0,0,0,0,0.257,0.346,0.4,0.746
2016-04-27,4,4,0,0,0,0,0,0,0,3,0.243,0.329,0.378,0.708
2016-04-29,4,4,0,1,0,0,0,1,0,2,0.244,0.326,0.372,0.698
2016-04-30,5,4,1,1,1,0,0,2,1,2,0.244,0.33,0.378,0.708
2016-05-01,3,3,0,0,0,0,0,0,0,3,0.235,0.32,0.365,0.684
2016-05-02,1,0,0,0,0,0,0,0,1,0,0.235,0.327,0.365,0.691
2016-05-03,4,3,0,1,0,0,0,0,1,1,0.239,0.333,0.364,0.697
2016-05-04,3,2,0,1,0,0,0,0,1,1,0.244,0.343,0.367,0.71
2016-05-05,4,4,0,1,0,0,0,0,0,2,0.245,0.339,0.362,0.701
2016-05-06,4,3,0,1,0,0,0,0,1,0,0.247,0.345,0.361,0.706
2016-05-07,4,4,0,2,0,0,0,0,0,1,0.257,0.35,0.366,0.717
2016-05-08,4,4,0,0,0,0,0,0,0,1,0.248,0.339,0.352,0.691
2016-05-10,4,4,2,2,0,0,1,1,0,1,0.257,0.344,0.385,0.729
2016-05-11,1,0,0,0,0,0,0,0,1,0,0.257,0.349,0.385,0.734
2016-05-11,3,3,0,0,0,0,0,0,0,1,0.25,0.341,0.375,0.716
2016-05-12,4,4,2,3,1,0,1,2,0,1,0.267,0.353,0.422,0.776
2016-05-13,3,3,0,0,0,0,0,0,0,1,0.261,0.346,0.412,0.757
2016-05-14,6,5,1,4,1,0,1,2,1,0,0.282,0.366,0.46,0.826
2016-05-15,4,4,0,1,0,0,0,0,0,1,0.281,0.363,0.453,0.816
2016-05-17,4,4,0,0,0,0,0,0,0,2,0.273,0.353,0.439,0.793
2016-05-18,4,3,0,1,0,0,0,0,1,0,0.274,0.357,0.437,0.794
2016-05-19,4,4,0,0,0,0,0,0,0,3,0.266,0.348,0.424,0.773
2016-05-20,5,4,1,1,0,0,1,2,0,1,0.266,0.346,0.441,0.786
2016-05-21,5,4,0,0,0,0,0,0,0,3,0.259,0.337,0.429,0.766
2016-05-22,7,7,1,3,0,1,0,1,0,0,0.266,0.341,0.442,0.783
2016-05-23,4,4,0,0,0,0,0,0,0,1,0.259,0.333,0.43,0.764
2016-05-24,4,4,0,0,0,0,0,0,0,1,0.253,0.326,0.42,0.746
2016-05-25,4,4,0,1,0,0,0,0,0,0,0.253,0.324,0.416,0.74
2016-05-27,5,5,1,2,0,0,0,1,0,1,0.257,0.326,0.415,0.742
2016-05-28,4,3,1,2,1,0,0,1,0,0,0.264,0.33,0.425,0.755
2016-05-29,4,4,0,0,0,0,0,0,0,0,0.258,0.323,0.416,0.739
2016-05-30,4,4,1,1,0,0,0,0,0,0,0.258,0.322,0.412,0.734
2016-05-31,2,2,0,0,0,0,0,0,0,1,0.255,0.319,0.408,0.726
2016-06-01,5,5,1,0,0,0,0,0,0,3,0.249,0.311,0.397,0.708
2016-06-02,6,6,1,2,0,0,0,2,0,2,0.251,0.312,0.395,0.706
2016-06-03,4,3,1,0,0,0,0,0,1,0,0.247,0.311,0.389,0.699
2016-06-04,4,4,0,0,0,0,0,0,0,0,0.243,0.305,0.381,0.686
2016-06-06,4,4,0,0,0,0,0,1,0,1,0.238,0.3,0.374,0.673
2016-06-07,4,3,0,1,0,0,0,1,0,2,0.239,0.299,0.373,0.672
2016-06-08,4,4,0,1,0,0,0,0,0,2,0.239,0.298,0.371,0.669
2016-06-10,4,4,1,1,0,0,1,1,0,2,0.24,0.297,0.382,0.68
2016-06-11,4,4,0,1,0,0,0,1,0,0,0.24,0.296,0.38,0.676
2016-06-12,4,4,0,0,0,0,0,0,0,1,0.236,0.291,0.373,0.665
2016-06-13,4,4,1,2,1,0,1,1,0,1,0.24,0.295,0.393,0.688
2016-06-14,4,4,0,0,0,0,0,0,0,1,0.236,0.29,0.386,0.676
2016-06-15,4,3,2,3,1,0,1,2,0,0,0.246,0.301,0.411,0.712
2016-06-16,4,4,1,2,0,0,0,1,0,2,0.25,0.304,0.413,0.717
2016-06-17,5,5,0,1,0,0,0,0,0,2,0.249,0.302,0.408,0.71
2016-06-18,4,3,0,1,0,0,0,1,1,1,0.25,0.305,0.407,0.712
2016-06-19,4,4,2,2,0,0,0,0,0,0,0.254,0.308,0.409,0.717
2016-06-21,5,5,1,2,0,0,0,0,0,2,0.257,0.31,0.409,0.718
2016-06-22,4,4,0,0,0,0,0,0,0,2,0.253,0.305,0.402,0.708
2016-06-23,4,4,2,2,0,0,0,0,0,1,0.257,0.308,0.404,0.712
2016-06-24,5,5,2,3,0,0,2,4,0,1,0.263,0.313,0.43,0.743
2016-06-25,4,4,0,0,0,0,0,0,0,3,0.259,0.309,0.423,0.732
2016-06-26,3,2,0,1,0,0,0,0,0,0,0.261,0.312,0.424,0.736
2016-06-28,5,4,1,1,0,0,1,1,1,2,0.261,0.314,0.432,0.746
2016-06-29,5,5,1,1,0,0,0,0,0,1,0.26,0.312,0.428,0.74
