date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2019-05-03,4,3,0,1,1,0,0,0,1,1,0.333,0.5,0.667,1.167
2019-05-04,4,4,0,0,0,0,0,0,0,2,0.143,0.25,0.286,0.536
2019-05-05,4,4,0,0,0,0,0,0,0,3,0.091,0.167,0.182,0.348
2019-05-06,4,4,0,0,0,0,0,0,0,3,0.067,0.125,0.133,0.258
2019-09-14,2,2,0,0,0,0,0,0,0,0,0.059,0.111,0.118,0.229
2019-09-15,4,4,0,0,0,0,0,0,0,4,0.048,0.091,0.095,0.186
2019-09-17,0,0,0,0,0,0,0,0,0,0,0.048,0.091,0.095,0.186
2019-09-19,0,0,0,0,0,0,0,0,0,0,0.048,0.091,0.095,0.186
2019-09-21,2,2,0,0,0,0,0,0,0,1,0.043,0.083,0.087,0.17
2019-09-24,1,1,0,0,0,0,0,0,0,1,0.042,0.08,0.083,0.163
2019-09-26,0,0,0,0,0,0,0,0,0,0,0.042,0.08,0.083,0.163
2019-09-27,1,0,0,0,0,0,0,0,1,0,0.042,0.115,0.083,0.199
