date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-07,4,3,0,1,0,0,0,1,1,1,0.333,0.5,0.333,0.833
2021-04-08,4,3,0,3,0,0,0,0,1,0,0.667,0.75,0.667,1.417
2021-04-11,4,2,0,0,0,0,0,0,2,1,0.5,0.667,0.5,1.167
2021-04-12,3,2,1,0,0,0,0,0,1,1,0.4,0.6,0.4,1.0
2021-04-13,2,2,0,1,0,0,0,0,0,1,0.417,0.588,0.417,1.005
2021-04-18,1,1,0,0,0,0,0,0,0,0,0.385,0.556,0.385,0.94
2021-04-18,3,3,1,1,0,0,0,1,0,1,0.375,0.524,0.375,0.899
2021-04-19,0,0,0,0,0,0,0,0,0,0,0.375,0.524,0.375,0.899
2021-05-04,1,0,0,0,0,0,0,0,1,0,0.375,0.545,0.375,0.92
2021-05-08,4,4,1,1,0,0,1,2,0,0,0.35,0.5,0.5,1.0
2021-05-09,4,4,0,1,0,0,0,1,0,0,0.333,0.467,0.458,0.925
2021-05-12,3,3,0,0,0,0,0,0,0,1,0.296,0.424,0.407,0.832
2021-05-13,1,1,0,0,0,0,0,0,0,0,0.286,0.412,0.393,0.805
2021-05-14,3,2,0,0,0,0,0,0,1,1,0.267,0.405,0.367,0.772
2021-05-17,5,4,1,1,0,0,1,5,1,0,0.265,0.405,0.441,0.846
2021-05-19,4,3,0,0,0,0,0,0,0,1,0.243,0.378,0.405,0.783
2021-05-21,2,2,0,0,0,0,0,0,0,1,0.231,0.362,0.385,0.746
2021-05-22,1,1,0,0,0,0,0,0,0,1,0.225,0.354,0.375,0.729
2021-05-23,0,0,0,0,0,0,0,0,0,0,0.225,0.354,0.375,0.729
2021-05-26,4,4,0,1,0,0,0,0,0,2,0.227,0.346,0.364,0.71
2021-05-27,4,4,0,1,0,0,0,0,0,2,0.229,0.339,0.354,0.694
2021-05-29,2,2,0,0,0,0,0,0,0,0,0.22,0.328,0.34,0.668
2021-05-31,2,2,0,0,0,0,0,0,0,1,0.212,0.317,0.327,0.644
2021-06-03,0,0,0,0,0,0,0,0,0,0,0.212,0.317,0.327,0.644
2021-06-05,3,3,0,0,0,0,0,0,0,2,0.2,0.302,0.309,0.611
2021-06-06,0,0,0,0,0,0,0,0,0,0,0.2,0.302,0.309,0.611
2021-06-09,0,0,0,0,0,0,0,0,0,0,0.2,0.302,0.309,0.611
2021-06-10,3,3,0,0,0,0,0,0,0,0,0.19,0.288,0.293,0.581
2021-06-11,4,4,1,2,0,0,0,1,0,2,0.21,0.3,0.306,0.606
2021-06-12,5,2,3,1,1,0,0,0,3,1,0.219,0.333,0.328,0.662
2021-06-13,4,3,1,1,0,0,0,1,0,1,0.224,0.342,0.328,0.67
2021-06-14,3,3,0,1,1,0,0,0,0,1,0.229,0.341,0.343,0.684
2021-06-15,3,3,0,1,0,0,0,1,0,1,0.233,0.341,0.342,0.684
2021-06-16,4,4,0,1,1,0,0,0,0,0,0.234,0.337,0.351,0.688
2021-06-17,3,3,0,0,0,0,0,0,0,1,0.225,0.326,0.338,0.664
2021-06-18,4,3,0,0,0,0,0,0,1,1,0.217,0.323,0.325,0.648
2021-06-19,3,3,1,1,0,0,0,0,0,1,0.221,0.323,0.326,0.649
2021-06-20,3,3,0,0,0,0,0,0,0,2,0.213,0.314,0.315,0.628
2021-06-22,3,2,0,0,0,0,0,0,1,0,0.209,0.314,0.308,0.622
2021-06-23,0,0,0,0,0,0,0,0,0,0,0.209,0.314,0.308,0.622
2021-06-25,3,2,0,0,0,0,0,0,1,0,0.204,0.315,0.301,0.616
2021-06-26,1,1,0,0,0,0,0,0,0,0,0.202,0.312,0.298,0.61
2021-06-29,4,4,1,1,0,0,0,1,0,0,0.204,0.31,0.296,0.606
2021-06-30,1,1,0,1,0,0,0,0,0,0,0.212,0.316,0.303,0.619
2021-07-01,4,3,0,1,0,0,0,1,0,0,0.216,0.322,0.304,0.626
2021-07-02,4,3,1,1,0,0,0,2,0,1,0.219,0.32,0.305,0.624
2021-07-03,4,3,0,0,0,0,0,0,1,1,0.213,0.317,0.296,0.614
2021-07-04,1,1,0,0,0,0,0,0,0,1,0.211,0.315,0.294,0.608
