date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2013-06-07,3,3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2013-06-09,4,4,0,2,1,0,0,1,0,1,0.286,0.286,0.429,0.714
2013-06-10,1,1,0,0,0,0,0,0,0,0,0.25,0.25,0.375,0.625
2013-06-11,4,4,0,0,0,0,0,0,0,1,0.167,0.167,0.25,0.417
2013-06-12,4,4,0,1,0,0,0,0,0,3,0.188,0.188,0.25,0.438
2013-06-13,3,3,0,1,0,0,0,0,0,0,0.211,0.211,0.263,0.474
2013-06-14,3,3,0,0,0,0,0,0,0,1,0.182,0.182,0.227,0.409
2013-06-15,4,4,0,1,0,0,0,0,0,2,0.192,0.192,0.231,0.423
2013-06-16,4,4,0,1,0,0,0,0,0,3,0.2,0.2,0.233,0.433
2013-06-17,4,4,0,0,0,0,0,0,0,1,0.176,0.176,0.206,0.382
