date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2019-04-14,5,5,1,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4
2019-04-15,5,5,2,1,0,0,0,0,0,3,0.2,0.2,0.2,0.4
2019-04-17,4,4,0,1,0,0,0,0,0,2,0.214,0.214,0.214,0.429
2019-04-20,5,4,0,2,0,0,0,1,0,0,0.278,0.316,0.278,0.594
2019-04-21,3,2,0,1,0,0,0,0,1,0,0.3,0.364,0.3,0.664
2019-04-23,4,4,1,1,0,0,0,0,0,3,0.292,0.346,0.292,0.638
2019-04-24,4,3,1,0,0,0,0,0,1,0,0.259,0.333,0.259,0.593
2019-04-25,4,4,0,0,0,0,0,0,0,1,0.226,0.294,0.226,0.52
2019-04-26,5,4,1,2,0,0,1,1,1,2,0.257,0.333,0.343,0.676
2019-04-27,4,4,0,2,0,0,0,0,0,0,0.282,0.349,0.359,0.708
2019-04-28,4,4,0,0,0,0,0,0,0,0,0.256,0.319,0.326,0.645
2019-04-30,4,3,2,1,0,0,1,3,1,1,0.261,0.333,0.391,0.725
2019-05-01,4,4,0,0,0,0,0,0,0,2,0.24,0.309,0.36,0.669
2019-05-03,3,3,0,0,0,0,0,0,0,2,0.226,0.293,0.34,0.633
2019-05-04,4,4,0,0,0,0,0,0,0,0,0.211,0.274,0.316,0.59
2019-05-05,3,3,0,0,0,0,0,0,0,1,0.2,0.262,0.3,0.562
2019-05-06,4,4,0,2,0,0,0,0,0,1,0.219,0.275,0.313,0.588
2019-05-07,4,4,0,0,0,0,0,0,0,2,0.206,0.26,0.294,0.554
2019-05-08,4,4,1,2,0,0,0,0,0,1,0.222,0.273,0.306,0.578
2019-05-09,3,3,1,1,0,0,0,0,0,2,0.227,0.275,0.307,0.582
2019-05-10,3,3,1,1,1,0,0,0,0,1,0.231,0.277,0.321,0.598
2019-05-11,1,1,0,0,0,0,0,0,0,1,0.228,0.274,0.316,0.59
2019-05-12,4,3,1,1,0,0,0,0,1,1,0.232,0.284,0.317,0.601
2019-05-13,4,4,0,0,0,0,0,0,0,2,0.221,0.272,0.302,0.574
2019-05-16,5,4,0,3,0,0,0,1,1,0,0.244,0.299,0.322,0.621
2019-05-17,4,4,0,0,0,0,0,0,0,1,0.234,0.287,0.309,0.596
2019-05-18,4,2,0,0,0,0,0,0,2,0,0.229,0.295,0.302,0.597
2019-05-19,5,3,1,0,0,0,0,1,1,2,0.222,0.291,0.293,0.584
2019-05-20,4,4,0,0,0,0,0,0,0,1,0.214,0.281,0.282,0.562
2019-05-21,3,2,0,0,0,0,0,0,1,1,0.21,0.282,0.276,0.558
2019-06-03,4,3,1,1,0,0,0,0,1,1,0.213,0.289,0.278,0.567
2019-06-04,4,3,1,1,1,0,0,2,0,2,0.216,0.288,0.288,0.576
2019-06-05,4,3,1,0,0,0,0,0,1,2,0.211,0.287,0.281,0.568
2019-06-07,4,3,0,0,0,0,0,0,1,2,0.205,0.286,0.274,0.559
2019-06-09,4,4,1,2,0,0,1,1,0,1,0.215,0.292,0.306,0.598
2019-06-10,4,3,0,0,0,0,0,0,1,1,0.21,0.291,0.298,0.589
2019-06-12,5,4,2,2,1,0,0,0,1,2,0.219,0.301,0.313,0.614
2019-06-14,1,1,0,0,0,0,0,0,0,1,0.217,0.299,0.31,0.609
2019-06-15,3,3,0,0,0,0,0,0,0,1,0.212,0.293,0.303,0.596
2019-06-16,1,1,0,0,0,0,0,0,0,0,0.211,0.291,0.301,0.592
2019-06-18,3,3,0,0,0,0,0,0,0,1,0.206,0.286,0.294,0.58
2019-06-20,4,3,1,1,0,0,0,0,1,1,0.209,0.291,0.295,0.586
2019-06-22,2,1,0,0,0,0,0,0,1,1,0.207,0.294,0.293,0.587
2019-06-24,4,3,1,0,0,0,0,0,1,1,0.203,0.293,0.287,0.579
2019-06-27,2,2,0,0,0,0,0,0,0,2,0.2,0.289,0.283,0.572
