date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-03,4,4,1,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5
2021-04-05,3,3,0,0,0,0,0,0,0,1,0.143,0.143,0.143,0.286
2021-04-06,3,3,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5
2021-04-07,2,2,0,1,0,0,0,1,0,0,0.25,0.25,0.333,0.583
2021-04-11,3,2,1,1,0,0,0,0,1,0,0.286,0.333,0.357,0.69
2021-04-13,1,1,0,0,0,0,0,0,0,0,0.267,0.313,0.333,0.646
2021-04-15,5,5,2,2,1,0,1,2,0,1,0.3,0.333,0.55,0.883
2021-04-16,5,5,1,1,1,0,0,1,0,2,0.28,0.308,0.52,0.828
2021-04-17,4,3,1,1,0,0,0,0,1,0,0.286,0.333,0.5,0.833
2021-04-18,4,4,0,0,0,0,0,0,0,3,0.25,0.294,0.438,0.732
2021-04-19,4,3,0,0,0,0,0,0,1,1,0.229,0.289,0.4,0.69
2021-04-23,4,4,0,0,0,0,0,0,0,2,0.205,0.262,0.359,0.621
2021-04-24,4,3,1,1,0,0,1,2,1,2,0.214,0.283,0.429,0.711
2021-04-25,4,3,0,1,0,0,0,0,0,2,0.222,0.3,0.422,0.722
2021-04-26,3,3,0,0,0,0,0,0,0,0,0.208,0.283,0.396,0.679
2021-04-28,3,3,0,0,0,0,0,0,0,1,0.196,0.268,0.373,0.64
2021-04-29,4,3,0,0,0,0,0,0,0,0,0.185,0.267,0.352,0.618
2021-05-01,1,1,0,0,0,0,0,0,0,1,0.182,0.262,0.345,0.608
2021-05-02,0,0,0,0,0,0,0,0,0,0,0.182,0.262,0.345,0.608
2021-05-03,5,5,1,1,0,0,0,2,0,3,0.183,0.258,0.333,0.591
2021-05-05,0,0,0,0,0,0,0,0,0,0,0.183,0.258,0.333,0.591
2021-05-06,5,5,0,0,0,0,0,0,0,2,0.169,0.239,0.308,0.547
2021-05-07,3,3,1,1,1,0,0,0,0,1,0.176,0.243,0.324,0.567
2021-05-08,1,1,0,0,0,0,0,0,0,1,0.174,0.24,0.319,0.559
2021-05-09,4,4,2,1,0,0,1,1,0,1,0.178,0.241,0.356,0.597
2021-05-11,2,2,0,0,0,0,0,0,0,2,0.173,0.235,0.347,0.581
2021-05-12,1,1,0,0,0,0,0,0,0,1,0.171,0.232,0.342,0.574
2021-05-13,4,4,1,0,0,0,0,0,0,2,0.163,0.221,0.325,0.546
2021-05-14,3,3,0,0,0,0,0,0,0,2,0.157,0.213,0.313,0.527
2021-05-15,1,1,0,0,0,0,0,0,0,1,0.155,0.211,0.31,0.521
2021-05-19,2,2,1,1,0,0,1,2,0,1,0.163,0.217,0.349,0.566
2021-05-20,1,1,0,0,0,0,0,0,0,0,0.161,0.215,0.345,0.56
2021-05-21,2,2,0,1,0,0,0,0,0,1,0.169,0.221,0.348,0.569
2021-05-22,4,4,0,0,0,0,0,0,0,2,0.161,0.212,0.333,0.546
2021-05-23,5,3,0,1,0,0,0,1,2,2,0.167,0.231,0.333,0.564
2021-05-24,4,4,1,1,1,0,0,1,0,2,0.17,0.231,0.34,0.572
2021-05-26,4,1,1,0,0,0,0,0,3,0,0.168,0.25,0.337,0.587
2021-05-29,1,0,0,0,0,0,0,1,1,0,0.168,0.257,0.337,0.593
2021-06-02,3,3,0,2,1,0,0,0,0,1,0.183,0.267,0.356,0.623
2021-06-03,1,1,0,0,0,0,0,0,0,0,0.181,0.265,0.352,0.617
2021-06-04,2,2,0,0,0,0,0,0,0,2,0.178,0.261,0.346,0.606
2021-06-05,4,4,0,0,0,0,0,0,0,2,0.171,0.252,0.333,0.585
2021-06-06,2,1,2,1,0,0,0,0,1,0,0.179,0.264,0.339,0.603
2021-06-08,4,4,0,1,1,0,0,1,0,0,0.181,0.264,0.345,0.608
2021-06-09,3,2,0,0,0,0,0,1,0,0,0.178,0.258,0.339,0.597
2021-06-11,4,4,0,2,0,0,0,0,0,1,0.189,0.265,0.344,0.609
2021-06-13,3,3,0,0,0,0,0,0,0,1,0.184,0.259,0.336,0.595
2021-06-15,3,3,0,1,0,0,0,0,0,0,0.188,0.261,0.336,0.596
2021-06-16,2,2,1,0,0,0,0,0,0,1,0.185,0.257,0.331,0.588
2021-06-18,4,2,0,0,0,0,0,0,2,0,0.182,0.264,0.326,0.589
2021-06-29,1,1,0,0,0,0,0,0,0,0,0.18,0.262,0.323,0.585
2021-06-30,4,3,1,1,0,0,0,0,1,1,0.184,0.268,0.324,0.592
2021-07-03,2,2,0,0,0,0,0,0,0,1,0.181,0.265,0.319,0.583
2021-07-04,4,3,0,0,0,0,0,1,0,1,0.177,0.258,0.312,0.57
2021-07-07,3,2,1,1,1,0,0,0,1,1,0.182,0.265,0.322,0.587
2021-08-15,3,3,0,1,1,0,0,0,0,0,0.185,0.267,0.329,0.595
2021-08-16,4,4,1,1,0,0,1,1,0,0,0.187,0.266,0.347,0.613
