date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-05-27,4,2,0,0,0,0,0,0,1,1,0.0,0.5,0.0,0.5
2021-05-28,1,1,0,0,0,0,0,0,0,1,0.0,0.4,0.0,0.4
2021-05-30,1,0,1,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5
2021-05-31,3,3,0,2,0,0,0,1,0,1,0.333,0.556,0.333,0.889
2021-05-31,3,3,0,1,0,0,0,1,0,1,0.333,0.5,0.333,0.833
2021-06-01,4,4,1,1,0,0,0,0,0,1,0.308,0.438,0.308,0.745
2021-06-04,4,4,0,1,0,0,0,0,0,1,0.294,0.4,0.294,0.694
2021-06-05,4,4,0,0,0,0,0,0,0,4,0.238,0.333,0.238,0.571
2021-06-06,1,1,0,0,0,0,0,0,0,0,0.227,0.32,0.227,0.547
2021-06-08,5,4,0,1,0,0,0,2,0,3,0.231,0.333,0.231,0.564
2021-06-09,3,2,0,0,0,0,0,0,0,2,0.214,0.333,0.214,0.548
2021-06-11,4,4,1,2,0,0,0,0,0,1,0.25,0.351,0.25,0.601
2021-06-12,1,0,1,0,0,0,0,0,1,0,0.25,0.368,0.25,0.618
2021-06-13,3,2,1,0,0,0,0,0,1,0,0.235,0.366,0.235,0.601
2021-06-14,3,3,0,0,0,0,0,0,0,1,0.216,0.341,0.216,0.557
2021-06-15,4,3,1,1,0,0,0,1,1,1,0.225,0.354,0.225,0.579
2021-06-16,4,3,2,2,0,0,0,0,1,1,0.256,0.385,0.256,0.64
2021-06-17,5,4,0,1,0,0,0,0,1,2,0.255,0.386,0.255,0.641
2021-06-18,4,2,2,1,0,0,0,0,0,1,0.265,0.41,0.265,0.675
2021-06-19,4,4,0,0,0,0,0,0,0,2,0.245,0.385,0.245,0.63
2021-06-20,1,1,0,0,0,0,0,0,0,1,0.241,0.379,0.241,0.62
2021-06-21,1,1,0,0,0,0,0,0,0,1,0.236,0.373,0.236,0.61
2021-06-22,3,3,1,1,0,0,0,0,0,0,0.241,0.371,0.241,0.613
2021-06-24,4,4,0,0,0,0,0,0,0,2,0.226,0.351,0.226,0.577
2021-06-25,4,4,0,1,0,0,0,0,0,2,0.227,0.346,0.227,0.573
2021-06-27,2,1,0,0,0,0,0,0,1,0,0.224,0.35,0.224,0.574
2021-06-28,5,4,0,1,0,0,0,1,0,1,0.225,0.353,0.225,0.578
2021-06-30,3,2,0,1,1,0,0,0,1,1,0.233,0.364,0.247,0.61
2021-06-30,2,1,0,1,0,1,0,1,0,0,0.243,0.378,0.284,0.662
2021-07-02,5,3,0,0,0,0,0,0,2,2,0.234,0.379,0.273,0.652
2021-07-03,3,2,0,0,0,0,0,1,1,1,0.228,0.378,0.266,0.643
2021-07-04,3,3,0,0,0,0,0,1,0,1,0.22,0.366,0.256,0.622
2021-07-05,4,3,0,0,0,0,0,0,1,3,0.212,0.362,0.247,0.609
2021-07-07,3,2,0,0,0,0,0,0,0,1,0.207,0.361,0.241,0.602
2021-07-08,4,3,0,1,0,0,0,0,1,1,0.211,0.366,0.244,0.61
2021-07-09,3,3,0,1,0,0,0,1,0,1,0.215,0.365,0.247,0.612
2021-07-10,4,3,2,1,0,0,0,1,1,1,0.219,0.37,0.25,0.62
2021-07-16,3,3,1,2,0,0,1,1,0,1,0.232,0.377,0.293,0.67
2021-07-17,4,4,0,0,0,0,0,0,0,2,0.223,0.365,0.282,0.647
2021-07-18,5,5,1,3,0,0,1,3,0,0,0.241,0.374,0.324,0.698
2021-07-19,4,4,0,1,0,0,0,0,0,1,0.241,0.37,0.321,0.692
2021-07-20,5,5,1,1,0,0,0,0,0,2,0.239,0.364,0.316,0.68
2021-07-21,5,4,0,1,1,0,0,0,1,2,0.24,0.366,0.322,0.688
2021-07-23,2,2,0,0,0,0,0,0,0,1,0.236,0.361,0.317,0.678
2021-07-24,3,3,1,2,1,0,0,0,0,1,0.246,0.367,0.333,0.7
2021-07-25,3,3,0,0,0,0,0,0,0,0,0.24,0.359,0.326,0.685
2021-07-27,3,3,0,2,0,0,0,0,0,1,0.25,0.365,0.333,0.699
2021-07-28,0,0,0,0,0,0,0,0,0,0,0.25,0.365,0.333,0.699
2021-07-30,5,4,2,1,0,0,0,0,1,2,0.25,0.366,0.331,0.697
2021-08-01,4,3,0,0,0,0,0,0,0,3,0.245,0.364,0.324,0.687
2021-08-04,4,3,0,1,0,0,0,1,0,1,0.246,0.361,0.324,0.685
2021-08-05,3,3,0,0,0,0,0,0,0,1,0.241,0.355,0.317,0.672
2021-08-06,4,4,0,1,0,0,0,0,0,1,0.242,0.352,0.315,0.668
2021-08-08,5,5,1,2,1,0,1,2,0,1,0.247,0.354,0.344,0.698
2021-08-09,4,3,2,1,0,0,1,2,0,1,0.248,0.357,0.363,0.72
2021-08-10,1,1,0,0,0,0,0,0,0,1,0.247,0.355,0.361,0.716
2021-08-11,4,4,1,1,0,0,0,0,0,2,0.247,0.353,0.358,0.711
2021-08-12,3,1,0,0,0,0,0,0,2,0,0.245,0.358,0.356,0.713
2021-08-13,3,2,0,0,0,0,0,0,1,0,0.242,0.357,0.352,0.709
2021-08-14,5,5,1,2,0,0,0,0,0,2,0.247,0.358,0.353,0.711
2021-08-15,5,5,1,1,1,0,0,0,0,2,0.246,0.354,0.354,0.709
2021-08-16,5,4,1,2,0,0,1,2,1,1,0.251,0.36,0.374,0.734
2021-08-17,4,4,0,1,0,0,0,0,0,1,0.251,0.358,0.372,0.73
2021-08-18,2,1,0,0,0,0,0,0,1,0,0.25,0.359,0.37,0.729
2021-08-20,5,5,0,1,0,0,0,1,0,2,0.249,0.356,0.365,0.721
2021-08-21,4,3,0,0,0,0,0,1,0,2,0.245,0.35,0.359,0.709
2021-08-22,4,4,0,0,0,0,0,0,0,3,0.24,0.343,0.352,0.696
2021-08-25,4,4,1,1,0,0,0,0,0,2,0.24,0.342,0.35,0.692
2021-08-26,5,5,1,2,0,0,1,3,0,1,0.244,0.343,0.366,0.709
2021-08-27,4,4,0,2,0,0,0,0,0,2,0.249,0.346,0.368,0.714
2021-08-28,5,2,1,1,1,0,0,0,2,0,0.251,0.355,0.374,0.729
2021-08-29,4,3,1,0,0,0,0,0,0,2,0.248,0.353,0.369,0.722
2021-08-31,4,3,1,1,0,0,0,0,1,2,0.249,0.355,0.369,0.724
2021-09-01,5,4,1,1,0,0,0,0,1,2,0.249,0.356,0.367,0.723
2021-09-02,0,0,0,0,0,0,0,0,0,0,0.249,0.356,0.367,0.723
2021-09-03,5,5,1,1,0,0,0,0,0,3,0.248,0.353,0.363,0.716
2021-09-04,4,4,0,0,0,0,0,0,0,1,0.243,0.348,0.357,0.705
2021-09-05,5,5,0,1,0,0,0,2,0,3,0.243,0.345,0.353,0.699
2021-09-07,3,2,0,0,0,0,0,0,1,1,0.241,0.345,0.35,0.696
2021-09-08,2,2,0,0,0,0,0,0,0,0,0.238,0.343,0.347,0.69
2021-09-10,4,2,0,0,0,0,0,0,2,0,0.237,0.345,0.344,0.69
2021-09-11,3,3,0,0,0,0,0,0,0,3,0.234,0.341,0.34,0.682
2021-09-14,3,2,2,1,0,0,1,1,1,1,0.236,0.345,0.354,0.698
2021-09-15,5,5,1,1,0,0,0,0,0,1,0.235,0.342,0.351,0.693
2021-09-17,4,4,0,0,0,0,0,0,0,1,0.231,0.338,0.345,0.683
2021-09-19,6,5,2,1,0,0,0,0,0,2,0.231,0.338,0.342,0.68
2021-09-20,3,3,0,0,0,0,0,0,0,2,0.228,0.334,0.338,0.673
2021-09-20,3,3,0,0,0,0,0,0,0,2,0.226,0.331,0.335,0.666
2021-09-21,3,3,0,0,0,0,0,0,0,1,0.223,0.328,0.331,0.659
2021-09-23,3,2,0,1,1,0,0,0,0,0,0.225,0.331,0.336,0.667
2021-09-23,0,0,1,0,0,0,0,0,0,0,0.225,0.331,0.336,0.667
2021-09-24,4,4,0,1,0,0,0,0,0,2,0.225,0.33,0.335,0.665
2021-09-25,3,3,0,0,0,0,0,0,0,3,0.223,0.327,0.331,0.658
2021-09-27,4,3,3,2,1,0,1,1,0,0,0.228,0.332,0.349,0.681
2021-09-28,3,3,0,0,0,0,0,0,0,1,0.225,0.329,0.345,0.674
2021-09-30,5,3,1,1,1,0,0,3,0,2,0.226,0.327,0.348,0.676
2021-10-01,5,5,0,1,0,0,0,0,0,1,0.226,0.326,0.346,0.671
2021-10-02,3,3,0,0,0,0,0,0,0,1,0.224,0.323,0.342,0.665
2021-10-03,4,4,1,2,0,0,0,1,0,0,0.227,0.325,0.344,0.669
