date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-02,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-03,4,4,1,2,1,0,0,2,0,2,0.4,0.4,0.6,1.0
2021-04-05,4,3,1,0,0,0,0,0,1,2,0.25,0.333,0.375,0.708
2021-04-06,1,0,0,0,0,0,0,0,1,0,0.25,0.4,0.375,0.775
2021-04-07,4,4,0,0,0,0,0,0,0,1,0.167,0.286,0.25,0.536
2021-04-08,2,2,1,1,0,0,0,0,0,0,0.214,0.313,0.286,0.598
2021-04-12,2,1,1,0,0,0,0,0,1,0,0.2,0.333,0.267,0.6
2021-04-13,5,5,0,1,1,0,0,2,0,1,0.2,0.304,0.3,0.604
2021-04-14,1,0,0,0,0,0,0,0,1,0,0.2,0.333,0.3,0.633
2021-04-15,4,4,1,1,1,0,0,1,0,2,0.208,0.321,0.333,0.655
2021-04-16,1,1,0,0,0,0,0,0,0,0,0.2,0.31,0.32,0.63
2021-04-17,1,1,0,0,0,0,0,0,0,0,0.192,0.3,0.308,0.608
2021-04-18,1,1,0,0,0,0,0,0,0,1,0.185,0.29,0.296,0.587
2021-04-20,3,2,0,0,0,0,0,0,1,2,0.172,0.294,0.276,0.57
2021-04-21,4,4,0,1,0,0,0,0,0,1,0.182,0.289,0.273,0.562
2021-04-22,3,3,0,1,0,0,0,0,0,0,0.194,0.293,0.278,0.57
2021-04-23,3,3,0,1,0,0,0,0,0,1,0.205,0.295,0.282,0.578
2021-04-24,4,3,1,1,0,0,1,2,0,1,0.214,0.292,0.357,0.649
2021-04-25,4,3,1,0,0,0,0,0,0,1,0.2,0.288,0.333,0.622
2021-04-26,4,3,0,0,0,0,0,0,1,1,0.188,0.286,0.313,0.598
2021-04-27,4,4,2,2,0,0,1,1,0,0,0.212,0.3,0.385,0.685
2021-04-28,5,3,1,0,0,0,0,0,2,1,0.2,0.308,0.364,0.671
2021-04-30,4,3,0,1,1,0,0,0,1,0,0.207,0.319,0.379,0.698
2021-05-01,4,2,1,0,0,0,0,0,2,1,0.2,0.329,0.367,0.695
2021-05-02,4,4,0,0,0,0,0,0,0,2,0.188,0.312,0.344,0.655
2021-05-06,3,3,0,0,0,0,0,0,0,1,0.179,0.3,0.328,0.628
2021-05-07,4,4,0,0,0,0,0,0,0,1,0.169,0.286,0.31,0.596
2021-05-08,1,1,0,0,0,0,0,0,0,1,0.167,0.282,0.306,0.588
2021-05-09,1,0,0,0,0,0,0,0,1,0,0.167,0.291,0.306,0.596
2021-05-10,3,3,1,1,0,1,0,0,0,0,0.173,0.292,0.333,0.626
2021-05-11,4,3,1,0,0,0,0,0,1,0,0.167,0.29,0.321,0.611
2021-05-12,4,4,0,2,0,0,0,0,0,0,0.183,0.299,0.329,0.628
2021-05-13,4,3,0,0,0,0,0,0,1,0,0.176,0.297,0.318,0.615
2021-05-14,3,3,0,0,0,0,0,0,0,2,0.17,0.288,0.307,0.595
2021-05-15,2,2,0,0,0,0,0,0,0,0,0.167,0.283,0.3,0.583
2021-05-18,1,1,1,0,0,0,0,0,0,1,0.165,0.28,0.297,0.577
2021-05-19,1,0,0,0,0,0,0,0,1,0,0.165,0.287,0.297,0.584
2021-05-20,1,1,0,0,0,0,0,0,0,0,0.163,0.284,0.293,0.578
2021-05-21,1,1,0,0,0,0,0,0,0,1,0.161,0.282,0.29,0.572
2021-05-24,3,3,1,2,1,0,0,0,0,1,0.177,0.292,0.313,0.604
2021-05-25,3,3,0,1,0,0,0,0,0,0,0.182,0.293,0.313,0.606
2021-05-26,4,3,1,1,0,0,0,2,1,0,0.186,0.3,0.314,0.614
2021-05-27,4,3,0,0,0,0,0,0,1,0,0.181,0.298,0.305,0.603
2021-05-28,3,3,0,0,0,0,0,0,0,1,0.176,0.291,0.296,0.588
2021-05-29,4,4,0,0,0,0,0,0,0,3,0.17,0.282,0.286,0.568
2021-06-01,3,3,0,0,0,0,0,0,0,1,0.165,0.276,0.278,0.554
2021-06-03,4,3,1,2,0,0,0,0,0,0,0.178,0.285,0.288,0.573
2021-06-04,4,3,1,1,1,0,0,0,1,0,0.182,0.291,0.298,0.588
2021-06-05,1,1,0,0,0,0,0,0,0,0,0.18,0.289,0.295,0.584
2021-06-06,4,4,0,0,0,0,0,0,0,1,0.175,0.281,0.286,0.566
2021-06-07,4,3,0,1,0,0,0,0,1,1,0.178,0.287,0.287,0.574
2021-06-08,4,4,1,2,0,0,0,0,0,1,0.188,0.292,0.293,0.585
2021-06-09,4,4,1,1,0,0,0,0,0,0,0.19,0.291,0.292,0.583
2021-06-10,4,4,1,2,1,0,0,1,0,1,0.199,0.296,0.305,0.601
2021-06-11,4,3,1,1,0,0,0,1,1,1,0.201,0.301,0.306,0.607
2021-06-12,3,2,0,0,0,0,0,0,1,0,0.199,0.302,0.301,0.603
2021-06-13,4,4,1,2,0,0,0,0,0,1,0.207,0.306,0.307,0.613
2021-06-14,4,4,1,1,0,0,0,0,0,2,0.208,0.305,0.305,0.61
2021-06-15,4,2,0,0,0,0,0,0,2,0,0.205,0.309,0.301,0.611
