date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-26,3,3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2021-04-27,4,4,1,1,0,0,0,0,0,1,0.143,0.143,0.143,0.286
2021-04-28,1,1,0,0,0,0,0,0,0,0,0.125,0.125,0.125,0.25
2021-05-01,1,1,0,0,0,0,0,0,0,0,0.111,0.111,0.111,0.222
2021-05-02,4,4,1,1,0,0,0,0,0,1,0.154,0.154,0.154,0.308
2021-05-03,0,0,0,0,0,0,0,0,0,0,0.154,0.154,0.154,0.308
2021-05-04,1,1,0,1,0,0,0,0,0,0,0.214,0.214,0.214,0.429
2021-05-05,4,4,0,0,0,0,0,0,0,1,0.167,0.167,0.167,0.333
2021-05-07,3,3,0,1,0,0,0,1,0,0,0.19,0.19,0.19,0.381
2021-05-08,4,4,0,1,1,0,0,0,0,2,0.2,0.2,0.24,0.44
2021-05-09,0,0,1,0,0,0,0,0,0,0,0.2,0.2,0.24,0.44
2021-05-11,2,2,0,1,0,0,0,0,0,0,0.222,0.222,0.259,0.482
2021-05-12,0,0,1,0,0,0,0,0,0,0,0.222,0.222,0.259,0.482
2021-05-14,2,2,0,0,0,0,0,0,0,0,0.207,0.207,0.241,0.448
2021-05-15,2,2,0,2,1,0,0,0,0,0,0.258,0.258,0.323,0.581
2021-05-16,1,1,0,0,0,0,0,0,0,1,0.25,0.25,0.313,0.562
2021-05-18,2,2,0,1,0,0,0,0,0,0,0.265,0.265,0.324,0.588
2021-05-19,3,3,0,1,0,0,0,0,0,1,0.27,0.27,0.324,0.595
2021-06-08,0,0,0,0,0,0,0,0,0,0,0.27,0.27,0.324,0.595
2021-06-09,1,1,0,0,0,0,0,0,0,1,0.263,0.263,0.316,0.579
2021-06-10,1,1,0,0,0,0,0,0,0,0,0.256,0.256,0.308,0.564
2021-06-11,0,0,0,0,0,0,0,0,0,0,0.256,0.256,0.308,0.564
2021-06-12,4,4,2,1,0,0,0,0,0,1,0.256,0.256,0.302,0.558
2021-06-13,2,2,0,0,0,0,0,0,0,1,0.244,0.244,0.289,0.533
2021-06-14,1,1,0,0,0,0,0,0,0,0,0.239,0.239,0.283,0.522
2021-06-16,1,1,0,0,0,0,0,0,0,0,0.234,0.234,0.277,0.511
2021-06-17,2,1,1,0,0,0,0,0,1,0,0.229,0.245,0.271,0.516
2021-06-28,1,1,0,0,0,0,0,0,0,0,0.224,0.24,0.265,0.505
2021-07-02,1,1,0,0,0,0,0,0,0,0,0.22,0.235,0.26,0.495
2021-07-03,1,0,1,0,0,0,0,0,1,0,0.22,0.25,0.26,0.51
2021-07-07,0,0,0,0,0,0,0,0,0,0,0.22,0.25,0.26,0.51
2021-07-09,1,1,0,0,0,0,0,0,0,0,0.216,0.245,0.255,0.5
2021-07-10,1,0,0,0,0,0,0,0,1,0,0.216,0.259,0.255,0.514
2021-07-11,1,1,0,0,0,0,0,0,0,1,0.212,0.255,0.25,0.504
2021-07-29,2,1,0,1,1,0,0,1,1,0,0.226,0.281,0.283,0.564
2021-07-30,1,1,0,0,0,0,0,0,0,0,0.222,0.276,0.278,0.554
2021-07-31,1,1,0,0,0,0,0,0,0,1,0.218,0.271,0.273,0.544
2021-08-01,1,1,0,0,0,0,0,0,0,0,0.214,0.267,0.268,0.534
2021-08-26,1,0,0,0,0,0,0,0,1,0,0.214,0.279,0.268,0.546
2021-08-27,3,3,0,0,0,0,0,0,0,0,0.203,0.266,0.254,0.52
2021-08-28,1,0,0,0,0,0,0,0,1,0,0.203,0.277,0.254,0.531
2021-08-29,4,4,1,1,1,0,0,0,0,0,0.206,0.275,0.27,0.545
2021-09-03,2,2,0,2,0,0,0,0,0,0,0.231,0.296,0.292,0.588
2021-09-05,3,2,1,2,0,0,1,1,1,0,0.254,0.324,0.358,0.682
2021-09-06,1,1,0,0,0,0,0,0,0,0,0.25,0.32,0.353,0.673
2021-09-10,1,0,0,0,0,0,0,0,1,0,0.25,0.329,0.353,0.682
2021-09-11,2,2,0,0,0,0,0,0,0,0,0.243,0.321,0.343,0.663
2021-09-14,1,1,0,0,0,0,0,0,0,1,0.239,0.316,0.338,0.654
2021-09-17,0,0,1,0,0,0,0,0,0,0,0.239,0.316,0.338,0.654
2021-09-18,4,4,1,2,1,0,0,0,0,0,0.253,0.325,0.36,0.685
2021-09-19,2,1,0,1,0,0,0,0,1,0,0.263,0.341,0.368,0.71
2021-09-20,1,1,0,0,0,0,0,0,0,0,0.26,0.337,0.364,0.701
2021-09-21,1,1,0,0,0,0,0,0,0,1,0.256,0.333,0.359,0.692
