date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
March,5,5,0,1,0,0,0,0,0,1,0.2,0.2,0.2,0.4
2018-03-31,5,5,0,1,0,0,0,0,0,1,0.2,0.2,0.2,0.4
2018-04-05,3,2,0,0,0,0,0,0,0,1,0.143,0.25,0.143,0.393
2018-04-07,3,2,1,0,0,0,0,0,0,1,0.111,0.273,0.111,0.384
2018-04-10,2,1,0,0,0,0,0,0,1,0,0.1,0.308,0.1,0.408
2018-04-11,3,3,0,1,1,0,0,0,0,0,0.154,0.313,0.231,0.543
2018-04-13,4,3,0,0,0,0,0,0,0,1,0.125,0.3,0.188,0.488
2018-04-14,4,4,1,2,0,0,1,1,0,2,0.2,0.333,0.4,0.733
2018-04-15,4,4,0,1,0,0,0,0,0,3,0.208,0.321,0.375,0.696
2018-04-16,2,2,0,0,0,0,0,0,0,1,0.192,0.3,0.346,0.646
2018-04-18,4,4,1,2,0,0,0,0,0,0,0.233,0.324,0.367,0.69
2018-04-19,4,4,1,1,1,0,0,0,0,1,0.235,0.316,0.382,0.698
2018-04-20,4,3,0,0,0,0,0,0,0,1,0.216,0.31,0.351,0.661
2018-04-21,3,3,0,0,0,0,0,0,0,2,0.2,0.289,0.325,0.614
2018-04-22,1,1,0,0,0,0,0,0,0,0,0.195,0.283,0.317,0.6
2018-04-26,3,3,0,0,0,0,0,0,0,1,0.182,0.265,0.295,0.561
2018-04-29,2,2,0,0,0,0,0,0,0,0,0.174,0.255,0.283,0.538
2018-05-02,1,1,0,1,0,0,0,0,0,0,0.191,0.269,0.298,0.567
2018-05-04,1,1,0,1,0,0,0,0,0,0,0.208,0.283,0.313,0.596
2018-05-06,3,3,0,0,0,0,0,0,0,3,0.196,0.268,0.294,0.562
2018-05-12,3,2,0,0,0,0,0,0,1,0,0.189,0.271,0.283,0.554
2018-05-15,1,1,0,0,0,0,0,0,0,0,0.185,0.267,0.278,0.544
2018-05-16,4,4,0,0,0,0,0,0,0,1,0.172,0.25,0.259,0.509
2018-05-20,3,3,0,1,0,0,0,0,0,2,0.18,0.254,0.262,0.516
2018-05-23,4,3,1,1,0,0,0,0,1,2,0.188,0.268,0.266,0.533
