date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-06,5,3,2,1,0,0,0,0,2,1,0.333,0.6,0.333,0.933
2021-04-07,4,3,1,1,0,0,0,0,0,1,0.333,0.556,0.333,0.889
2021-04-07,3,1,0,0,0,0,0,0,2,0,0.286,0.583,0.286,0.869
2021-04-09,4,4,0,1,0,0,0,0,0,0,0.273,0.5,0.273,0.773
2021-04-10,5,5,0,1,0,0,0,0,0,1,0.25,0.429,0.25,0.679
2021-04-11,4,4,0,1,0,0,0,0,0,0,0.25,0.4,0.25,0.65
2021-04-12,5,5,1,1,0,1,0,0,0,3,0.24,0.367,0.32,0.687
2021-04-13,4,3,0,0,0,0,0,0,0,2,0.214,0.353,0.286,0.639
2021-04-14,4,3,0,0,0,0,0,0,1,3,0.194,0.342,0.258,0.6
2021-04-15,2,2,0,0,0,0,0,0,0,1,0.182,0.325,0.242,0.567
2021-04-16,3,3,0,1,0,0,0,0,0,0,0.194,0.326,0.25,0.576
2021-04-17,2,2,0,1,0,0,0,0,0,0,0.211,0.333,0.263,0.596
2021-04-18,4,2,0,1,0,0,0,0,1,0,0.225,0.367,0.275,0.642
2021-04-19,4,4,0,1,0,0,0,1,0,1,0.227,0.358,0.273,0.631
2021-04-20,4,3,0,0,0,0,0,0,1,1,0.213,0.351,0.255,0.606
2021-04-21,3,2,0,0,0,0,0,0,1,0,0.204,0.35,0.245,0.595
2021-04-23,3,3,0,0,0,0,0,0,0,1,0.192,0.333,0.231,0.564
2021-04-24,1,1,0,1,0,0,0,0,0,0,0.208,0.344,0.245,0.589
2021-04-25,3,3,0,1,1,0,0,0,0,0,0.214,0.343,0.268,0.611
2021-04-27,4,4,0,0,0,0,0,0,0,1,0.2,0.324,0.25,0.574
2021-04-28,4,3,2,1,0,0,0,0,1,1,0.206,0.333,0.254,0.587
2021-04-30,3,3,0,2,0,0,0,0,0,1,0.227,0.346,0.273,0.619
2021-05-01,1,1,0,0,0,0,0,0,0,0,0.224,0.342,0.269,0.61
2021-05-02,4,3,0,1,1,0,0,0,1,0,0.229,0.349,0.286,0.635
2021-05-04,3,2,0,0,0,0,0,0,1,2,0.222,0.349,0.278,0.627
2021-05-05,4,4,0,1,0,0,0,0,0,2,0.224,0.344,0.276,0.621
2021-05-06,4,3,0,1,0,0,0,0,1,1,0.228,0.351,0.278,0.63
2021-05-07,4,3,1,0,0,0,0,0,0,1,0.22,0.34,0.268,0.608
2021-05-08,4,4,1,3,0,0,0,0,0,1,0.244,0.356,0.291,0.647
2021-05-09,3,3,0,0,0,0,0,0,0,1,0.236,0.346,0.281,0.627
2021-05-11,4,4,0,0,0,0,0,0,0,0,0.226,0.333,0.269,0.602
2021-05-12,1,1,0,0,0,0,0,0,0,1,0.223,0.33,0.266,0.596
2021-05-13,3,3,0,0,0,0,0,0,0,1,0.216,0.321,0.258,0.579
2021-05-14,3,2,0,2,2,0,0,2,0,0,0.232,0.339,0.293,0.632
2021-05-15,4,4,1,2,1,0,0,1,0,0,0.243,0.345,0.311,0.655
2021-05-16,3,2,1,1,1,0,0,0,1,1,0.248,0.352,0.324,0.676
2021-05-17,3,3,0,0,0,0,0,0,0,1,0.241,0.344,0.315,0.659
2021-05-18,4,3,0,0,0,0,0,0,0,1,0.234,0.341,0.306,0.647
2021-05-19,3,3,1,2,1,0,0,1,0,1,0.246,0.348,0.325,0.673
2021-05-31,1,1,0,0,0,0,0,0,0,0,0.243,0.346,0.322,0.668
2021-06-01,5,4,0,0,0,0,0,0,1,2,0.235,0.341,0.311,0.652
2021-06-02,4,3,1,0,0,0,0,0,0,1,0.23,0.338,0.303,0.641
2021-06-03,4,3,0,0,0,0,0,0,1,2,0.224,0.336,0.296,0.632
2021-06-04,3,2,0,0,0,0,0,0,1,0,0.22,0.336,0.291,0.627
