date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2014-04-19,4,3,0,1,0,0,0,0,1,0,0.333,0.5,0.333,0.833
2014-04-20,4,3,0,1,0,0,0,1,1,0,0.333,0.5,0.333,0.833
2014-04-22,4,4,1,2,0,1,0,0,0,0,0.4,0.5,0.6,1.1
2014-04-23,5,4,0,0,0,0,0,0,0,4,0.286,0.412,0.429,0.84
2014-04-24,2,2,1,1,0,0,0,0,0,1,0.313,0.421,0.438,0.859
2014-04-25,4,4,1,2,0,0,1,1,0,2,0.35,0.435,0.6,1.035
2014-04-26,5,4,1,1,0,0,1,1,1,2,0.333,0.429,0.667,1.095
2014-04-27,4,4,0,0,0,0,0,0,0,1,0.286,0.375,0.571,0.946
2014-04-29,5,5,0,0,0,0,0,0,0,3,0.242,0.324,0.485,0.809
2014-04-30,4,2,0,1,0,0,0,1,2,1,0.257,0.366,0.486,0.852
2014-05-01,5,5,2,2,0,0,1,2,0,2,0.275,0.37,0.55,0.92
2014-05-02,4,3,1,1,1,0,0,0,1,1,0.279,0.38,0.558,0.938
2014-05-04,5,4,1,1,0,0,0,0,1,1,0.277,0.382,0.532,0.914
2014-05-05,4,3,0,1,0,0,0,1,1,0,0.28,0.39,0.52,0.91
2014-05-06,5,4,2,1,0,0,0,2,0,2,0.278,0.375,0.5,0.875
2014-05-07,4,4,1,1,0,0,1,2,0,1,0.276,0.368,0.534,0.902
2014-05-08,4,3,3,3,1,0,1,1,1,0,0.311,0.403,0.623,1.026
2014-05-09,4,4,0,0,0,0,0,0,0,3,0.292,0.382,0.585,0.966
2014-05-10,3,3,0,0,0,0,0,0,0,3,0.279,0.367,0.559,0.926
2014-05-11,4,3,0,0,0,0,0,0,1,2,0.268,0.361,0.535,0.897
2014-05-12,1,1,0,1,0,0,0,2,0,0,0.278,0.369,0.542,0.911
2014-05-13,4,3,1,2,1,0,1,2,1,0,0.293,0.386,0.6,0.986
2014-05-14,4,4,1,1,1,0,0,1,0,3,0.291,0.38,0.595,0.975
2014-05-15,3,3,1,1,0,0,1,1,0,0,0.293,0.379,0.622,1.001
2014-05-16,3,3,0,0,0,0,0,0,0,2,0.282,0.367,0.6,0.967
2014-05-18,4,4,1,2,0,0,1,1,0,2,0.292,0.373,0.629,1.002
2014-05-21,3,2,1,0,0,0,0,0,1,0,0.286,0.371,0.615,0.987
2014-05-24,3,2,0,0,0,0,0,0,1,1,0.28,0.37,0.602,0.972
2014-05-26,2,1,1,0,0,0,0,0,1,0,0.277,0.373,0.596,0.968
2014-05-27,4,4,1,1,0,0,1,1,0,2,0.276,0.368,0.612,0.981
2014-05-28,3,3,0,0,0,0,0,0,0,2,0.267,0.359,0.594,0.953
2014-05-29,3,3,0,0,0,0,0,0,0,3,0.26,0.35,0.577,0.927
2014-05-30,1,1,0,0,0,0,0,0,0,0,0.257,0.347,0.571,0.918
2014-05-31,5,4,1,3,2,0,0,4,0,0,0.275,0.365,0.596,0.961
2014-06-01,3,3,1,1,1,0,0,0,0,0,0.277,0.364,0.598,0.963
2014-06-03,4,4,0,1,1,0,0,0,0,0,0.276,0.361,0.595,0.956
2014-06-04,3,3,0,0,0,0,0,0,0,1,0.269,0.353,0.58,0.933
2014-06-05,4,4,1,1,0,0,1,2,0,0,0.268,0.35,0.593,0.944
2014-06-06,3,3,0,0,0,0,0,0,0,2,0.262,0.343,0.579,0.922
2014-06-07,3,3,0,0,0,0,0,0,0,1,0.256,0.336,0.566,0.902
2014-06-08,1,1,0,0,0,0,0,0,0,1,0.254,0.333,0.562,0.895
2014-06-09,3,3,0,0,0,0,0,0,0,2,0.248,0.327,0.549,0.876
2014-06-10,2,2,0,0,0,0,0,0,0,1,0.244,0.322,0.541,0.863
2014-06-11,2,2,0,0,0,0,0,0,0,1,0.241,0.318,0.533,0.851
2014-06-12,2,2,1,1,1,0,0,0,0,0,0.245,0.321,0.54,0.86
2014-06-13,3,3,1,1,0,0,1,2,0,2,0.246,0.321,0.556,0.877
2014-06-14,3,3,0,0,0,0,0,0,0,3,0.241,0.315,0.545,0.86
2014-06-17,4,3,0,1,1,0,0,0,1,2,0.243,0.319,0.547,0.867
2014-06-18,4,3,0,1,0,0,0,0,1,2,0.245,0.324,0.543,0.867
2014-06-19,4,3,0,0,0,0,0,0,1,2,0.24,0.322,0.532,0.854
2014-06-20,1,1,1,1,0,0,1,2,0,0,0.245,0.326,0.555,0.881
2014-06-21,0,0,0,0,0,0,0,0,0,0,0.245,0.326,0.555,0.881
