date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2014-05-10,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0
2014-05-11,1,0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5
2014-05-12,3,3,2,2,0,1,1,3,0,1,0.5,0.6,1.75,2.35
2014-05-14,5,5,1,2,1,0,0,0,0,2,0.444,0.5,1.111,1.611
2014-05-15,4,4,1,2,2,0,0,0,0,0,0.462,0.5,1.077,1.577
2014-05-16,4,4,0,1,1,0,0,0,0,3,0.412,0.444,0.941,1.386
2014-05-17,2,2,0,0,0,0,0,0,0,1,0.368,0.4,0.842,1.242
2014-05-18,4,3,0,1,0,0,0,1,1,1,0.364,0.417,0.773,1.189
2014-05-20,4,4,1,2,2,0,0,1,0,0,0.385,0.429,0.808,1.236
2014-05-21,4,3,0,0,0,0,0,0,1,2,0.345,0.406,0.724,1.13
2014-05-22,2,2,0,0,0,0,0,0,0,1,0.323,0.382,0.677,1.06
2014-05-24,3,3,0,1,0,0,0,0,0,2,0.324,0.378,0.647,1.025
2014-05-25,4,4,0,0,0,0,0,1,0,0,0.289,0.341,0.579,0.92
2014-05-27,4,4,0,1,1,0,0,0,0,1,0.286,0.333,0.571,0.905
2014-05-28,3,2,0,1,1,0,0,1,1,1,0.295,0.354,0.591,0.945
2014-05-29,1,1,0,0,0,0,0,0,0,0,0.289,0.347,0.578,0.925
2014-05-30,1,1,0,0,0,0,0,0,0,0,0.283,0.34,0.565,0.905
2014-05-31,3,3,0,0,0,0,0,0,0,3,0.265,0.321,0.531,0.851
2014-06-01,1,1,0,0,0,0,0,0,0,0,0.26,0.315,0.52,0.835
2014-06-05,4,4,1,1,0,0,0,0,0,2,0.259,0.31,0.5,0.81
2014-06-07,4,4,0,0,0,0,0,0,0,1,0.241,0.29,0.466,0.756
2014-06-08,4,4,1,1,0,0,0,0,0,3,0.242,0.288,0.452,0.74
2014-06-09,4,4,1,1,1,0,0,0,0,1,0.242,0.286,0.455,0.74
2014-06-10,1,1,0,0,0,0,0,0,0,0,0.239,0.282,0.448,0.73
2014-06-11,1,1,0,0,0,0,0,0,0,0,0.235,0.278,0.441,0.719
2014-06-12,4,3,2,2,0,1,0,1,1,0,0.254,0.303,0.479,0.782
2014-06-13,1,1,0,0,0,0,0,0,0,0,0.25,0.299,0.472,0.771
2014-06-14,1,1,0,0,0,0,0,0,0,1,0.247,0.295,0.466,0.761
2014-06-15,4,3,1,3,0,0,0,1,1,0,0.276,0.329,0.487,0.816
2014-06-18,2,1,0,0,0,0,0,1,0,1,0.273,0.321,0.481,0.802
2014-06-21,5,5,0,1,0,0,0,3,0,1,0.268,0.315,0.463,0.778
2014-06-22,4,4,0,1,1,0,0,1,0,2,0.267,0.312,0.465,0.777
2014-06-23,3,3,0,0,0,0,0,0,0,0,0.258,0.302,0.449,0.752
2014-06-24,4,4,0,0,0,0,0,1,0,2,0.247,0.29,0.43,0.72
2014-06-26,3,3,0,0,0,0,0,0,0,3,0.24,0.282,0.417,0.698
2014-06-27,2,2,1,1,0,1,0,1,0,0,0.245,0.286,0.439,0.724
2014-06-28,1,1,0,0,0,0,0,0,0,0,0.242,0.283,0.434,0.717
2014-06-29,1,1,0,0,0,0,0,0,0,0,0.24,0.28,0.43,0.71
2014-07-02,3,3,0,1,0,0,0,0,0,0,0.243,0.282,0.427,0.709
2014-07-03,4,3,1,0,0,0,0,0,1,1,0.236,0.281,0.415,0.696
2014-07-05,1,1,0,0,0,0,0,0,0,0,0.234,0.278,0.411,0.69
2014-07-06,1,1,0,0,0,0,0,0,0,0,0.231,0.276,0.407,0.683
2014-07-07,4,4,0,0,0,0,0,0,0,2,0.223,0.267,0.393,0.66
2014-07-08,4,4,1,2,0,0,1,1,0,0,0.233,0.274,0.422,0.697
2014-07-09,1,1,0,0,0,0,0,0,0,1,0.231,0.272,0.419,0.691
2014-07-11,4,4,1,1,0,0,0,0,0,1,0.231,0.271,0.413,0.684
2014-07-13,0,0,0,0,0,0,0,0,0,0,0.231,0.271,0.413,0.684
2014-07-18,1,0,0,0,0,0,0,0,1,0,0.231,0.277,0.413,0.69
2014-07-19,3,2,1,0,0,0,0,0,0,0,0.228,0.278,0.407,0.685
2014-07-21,1,1,0,0,0,0,0,0,0,0,0.226,0.276,0.403,0.679
2014-07-22,3,3,0,1,0,0,0,0,0,0,0.228,0.277,0.402,0.679
2014-07-23,4,4,0,0,0,0,0,0,0,2,0.221,0.27,0.389,0.659
2014-07-25,3,3,0,2,0,0,0,1,0,1,0.231,0.278,0.396,0.673
2014-07-26,1,1,0,0,0,0,0,0,0,0,0.23,0.276,0.393,0.668
2014-07-27,0,0,0,0,0,0,0,0,0,0,0.23,0.276,0.393,0.668
2014-07-28,3,3,0,0,0,0,0,0,0,0,0.225,0.27,0.384,0.654
2014-07-30,1,1,0,0,0,0,0,0,0,1,0.223,0.268,0.381,0.65
