date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-08-19,4,4,1,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5
2021-08-20,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5
2021-08-21,2,2,0,0,0,0,0,0,0,1,0.167,0.167,0.167,0.333
2021-08-22,3,3,0,2,1,0,0,0,0,1,0.333,0.333,0.444,0.778
2021-08-25,3,3,0,1,1,0,0,0,0,0,0.333,0.333,0.5,0.833
2021-08-29,3,3,0,0,0,0,0,0,0,1,0.267,0.267,0.4,0.667
2021-08-31,4,4,1,1,0,0,1,1,0,1,0.263,0.263,0.526,0.79
2021-09-03,5,5,2,2,0,0,2,3,0,2,0.292,0.292,0.75,1.042
2021-09-04,4,3,0,1,1,0,0,1,1,0,0.296,0.321,0.741,1.062
2021-09-08,4,4,0,0,0,0,0,0,0,2,0.258,0.281,0.645,0.926
2021-09-12,3,3,1,1,1,0,0,0,0,0,0.265,0.286,0.647,0.933
2021-09-15,3,2,1,1,0,0,1,2,0,0,0.278,0.289,0.722,1.012
2021-09-16,3,2,0,0,0,0,0,0,1,1,0.263,0.293,0.684,0.977
2021-09-18,4,4,1,1,0,0,1,1,0,2,0.262,0.289,0.714,1.003
2021-09-19,4,4,1,1,0,0,1,1,0,1,0.261,0.286,0.739,1.025
2021-09-20,3,3,0,0,0,0,0,0,0,2,0.245,0.269,0.694,0.963
2021-09-25,4,4,0,0,0,0,0,0,0,1,0.226,0.25,0.642,0.892
2021-09-28,4,2,0,0,0,0,0,0,1,0,0.218,0.267,0.618,0.885
2021-09-30,4,3,0,0,0,0,0,1,0,0,0.207,0.25,0.586,0.836
2021-10-03,4,4,1,1,1,0,0,1,0,2,0.21,0.25,0.581,0.831
