date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,5,3,0,1,0,0,0,0,2,1,0.333,0.6,0.333,0.933
2021-04-03,5,5,0,1,1,0,0,1,0,3,0.25,0.4,0.375,0.775
2021-04-04,4,1,0,0,0,0,0,1,3,0,0.222,0.5,0.333,0.833
2021-04-05,2,1,2,1,0,0,0,0,0,0,0.3,0.563,0.4,0.962
2021-04-07,6,4,2,2,1,0,0,0,1,1,0.357,0.591,0.5,1.091
2021-04-09,4,3,0,0,0,0,0,0,1,2,0.294,0.538,0.412,0.95
2021-04-10,5,5,1,1,0,0,1,3,0,1,0.273,0.484,0.5,0.984
2021-04-11,3,3,1,1,0,0,0,0,0,1,0.28,0.471,0.48,0.951
2021-04-13,5,5,1,2,0,0,1,1,0,1,0.3,0.462,0.567,1.028
2021-04-14,1,1,0,0,0,0,0,0,0,1,0.29,0.45,0.548,0.998
2021-04-15,5,4,2,1,1,0,0,0,1,2,0.286,0.444,0.543,0.987
2021-04-16,6,6,2,1,0,0,0,1,0,2,0.268,0.412,0.488,0.9
2021-04-17,4,4,0,0,0,0,0,0,0,2,0.244,0.382,0.444,0.826
2021-04-18,4,4,1,1,0,0,1,2,0,1,0.245,0.373,0.49,0.863
2021-04-19,4,2,0,0,0,0,0,0,1,1,0.235,0.381,0.471,0.852
2021-04-20,4,3,0,0,0,0,0,0,1,0,0.222,0.373,0.444,0.818
2021-04-24,2,2,1,1,0,0,0,0,0,0,0.232,0.377,0.446,0.823
2021-04-25,6,5,1,2,0,1,1,3,1,1,0.246,0.387,0.525,0.911
2021-04-26,5,5,1,2,0,0,0,0,0,0,0.258,0.388,0.515,0.903
2021-04-27,4,4,1,1,1,0,0,0,0,1,0.257,0.381,0.514,0.895
2021-04-28,4,2,2,1,0,1,0,1,2,1,0.264,0.398,0.542,0.939
2021-04-29,4,4,1,1,0,0,0,0,0,0,0.263,0.391,0.526,0.918
2021-04-30,4,4,0,0,0,0,0,0,0,1,0.25,0.375,0.5,0.875
2021-05-01,2,1,0,0,0,0,0,0,1,1,0.247,0.378,0.494,0.871
2021-05-02,6,3,5,3,0,0,0,0,1,0,0.274,0.413,0.512,0.925
2021-05-04,3,3,0,1,0,0,0,0,0,1,0.276,0.411,0.506,0.917
2021-05-04,4,3,0,0,0,0,0,0,1,1,0.267,0.405,0.489,0.894
2021-05-05,5,5,1,1,0,0,0,0,0,3,0.263,0.397,0.474,0.87
2021-05-07,4,4,0,2,1,0,0,0,0,1,0.273,0.4,0.485,0.885
2021-05-08,6,4,2,1,0,0,0,0,2,2,0.272,0.405,0.476,0.88
2021-05-09,4,2,0,1,0,0,0,1,2,0,0.276,0.415,0.476,0.892
2021-05-11,4,4,2,3,0,1,0,0,0,1,0.294,0.425,0.505,0.93
2021-05-12,4,3,1,0,0,0,0,0,1,1,0.286,0.42,0.491,0.911
2021-05-14,4,3,1,1,0,0,0,0,1,0,0.287,0.423,0.487,0.91
2021-05-15,4,3,1,1,0,0,0,2,1,0,0.288,0.425,0.483,0.908
2021-05-17,0,0,0,0,0,0,0,0,0,0,0.288,0.425,0.483,0.908
2021-05-18,5,4,2,2,0,0,1,2,1,1,0.295,0.43,0.508,0.939
2021-05-19,4,3,1,0,0,0,0,0,1,1,0.288,0.426,0.496,0.922
2021-05-20,3,3,0,1,0,0,0,0,0,2,0.289,0.424,0.492,0.916
2021-05-21,4,4,1,1,0,0,1,2,0,2,0.288,0.42,0.508,0.927
2021-05-22,5,5,0,0,0,0,0,0,0,2,0.277,0.407,0.489,0.896
2021-05-23,3,3,1,1,0,0,0,1,0,0,0.279,0.406,0.486,0.892
2021-05-25,5,4,1,2,0,0,0,2,0,0,0.285,0.411,0.486,0.898
2021-05-26,4,3,0,0,0,0,0,0,1,1,0.279,0.408,0.476,0.884
2021-05-27,4,4,0,0,0,0,0,0,0,3,0.272,0.399,0.464,0.862
2021-05-28,4,3,0,1,0,0,0,1,1,0,0.273,0.401,0.461,0.862
