date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,5,5,2,2,1,0,0,0,0,1,0.4,0.4,0.6,1.0
2021-04-02,5,5,2,3,1,0,0,2,0,1,0.5,0.5,0.7,1.2
2021-04-03,4,4,0,2,0,0,0,0,0,2,0.5,0.5,0.643,1.143
2021-04-05,4,4,0,2,0,0,0,0,0,0,0.5,0.5,0.611,1.111
2021-04-07,5,4,0,0,0,0,0,1,0,3,0.409,0.391,0.5,0.891
2021-04-09,4,4,0,0,0,0,0,0,0,1,0.346,0.333,0.423,0.756
2021-04-10,1,1,0,0,0,0,0,0,0,0,0.333,0.321,0.407,0.729
2021-04-11,1,1,0,0,0,0,0,0,0,0,0.321,0.31,0.393,0.703
2021-04-12,4,3,0,1,0,0,0,0,0,1,0.323,0.333,0.387,0.72
2021-04-13,2,0,1,0,0,0,0,0,2,0,0.323,0.371,0.387,0.758
2021-04-14,3,3,0,2,0,0,0,0,0,0,0.353,0.395,0.412,0.806
2021-04-16,4,4,0,0,0,0,0,0,0,0,0.316,0.357,0.368,0.726
2021-04-17,2,2,0,2,1,0,0,0,0,0,0.35,0.386,0.425,0.811
2021-04-18,5,5,0,0,0,0,0,0,0,2,0.311,0.347,0.378,0.725
2021-04-19,1,1,0,0,0,0,0,0,0,0,0.304,0.34,0.37,0.71
2021-04-20,1,1,0,0,0,0,0,0,0,0,0.298,0.333,0.362,0.695
2021-04-21,3,3,0,1,1,0,0,0,0,0,0.3,0.333,0.38,0.713
2021-05-19,4,4,0,0,0,0,0,0,0,1,0.278,0.31,0.352,0.662
2021-05-21,4,3,0,0,0,0,0,0,1,1,0.263,0.306,0.333,0.64
2021-05-23,5,4,0,2,0,0,0,1,0,1,0.279,0.313,0.344,0.658
2021-05-25,4,4,0,0,0,0,0,0,0,0,0.262,0.296,0.323,0.619
2021-05-26,2,2,1,1,1,0,0,0,0,1,0.269,0.301,0.343,0.645
2021-05-27,4,4,1,1,0,0,1,2,0,2,0.268,0.299,0.38,0.679
2021-05-28,4,3,0,0,0,0,0,1,0,1,0.257,0.284,0.365,0.649
2021-05-29,5,4,3,2,0,0,1,2,1,1,0.269,0.302,0.41,0.713
2021-05-30,5,4,1,1,0,0,0,0,1,0,0.268,0.308,0.402,0.71
2021-05-31,4,3,1,0,0,0,0,0,1,1,0.259,0.305,0.388,0.694
2021-06-01,4,4,0,1,0,0,0,1,0,0,0.258,0.303,0.382,0.685
2021-06-03,4,3,0,1,0,0,0,1,0,0,0.261,0.301,0.38,0.681
2021-06-04,4,4,1,2,0,0,0,0,0,1,0.271,0.308,0.385,0.694
2021-06-05,0,0,0,0,0,0,0,0,0,0,0.271,0.308,0.385,0.694
2021-06-06,4,4,0,1,0,0,0,1,0,1,0.27,0.306,0.38,0.686
2021-06-08,4,3,0,0,0,0,0,0,1,1,0.262,0.304,0.369,0.673
2021-06-09,4,4,0,1,0,0,0,0,0,0,0.262,0.303,0.364,0.667
2021-06-11,3,3,0,1,0,0,0,0,0,1,0.264,0.303,0.364,0.667
2021-06-12,4,2,0,0,0,0,0,0,2,0,0.259,0.31,0.357,0.667
2021-06-13,3,3,0,1,0,0,0,0,0,0,0.261,0.31,0.357,0.667
2021-06-14,5,5,2,2,2,0,0,0,0,0,0.267,0.313,0.375,0.688
2021-06-15,4,4,1,1,0,0,0,2,0,0,0.266,0.312,0.371,0.683
2021-06-16,5,4,0,1,0,0,0,2,1,1,0.266,0.315,0.367,0.682
2021-06-17,5,5,1,1,1,0,0,0,0,1,0.263,0.311,0.368,0.679
2021-06-18,1,1,0,0,0,0,0,0,0,1,0.261,0.309,0.366,0.674
2021-06-19,4,3,0,1,0,0,0,0,1,0,0.263,0.314,0.365,0.679
2021-06-20,5,4,1,2,1,0,0,0,1,1,0.27,0.323,0.376,0.699
2021-06-22,4,4,0,1,0,0,0,0,0,3,0.269,0.321,0.372,0.693
2021-06-23,6,6,1,2,0,0,0,0,0,2,0.272,0.321,0.371,0.692
2021-06-25,3,3,0,0,0,0,0,0,0,2,0.266,0.316,0.364,0.679
2021-06-26,5,4,1,2,0,0,1,1,1,0,0.272,0.324,0.386,0.71
2021-06-27,4,4,1,1,1,0,0,0,0,0,0.272,0.322,0.389,0.711
2021-06-28,4,3,0,1,0,0,0,0,1,0,0.273,0.326,0.388,0.714
2021-06-29,3,3,0,0,0,0,0,0,0,0,0.268,0.321,0.381,0.702
2021-07-01,4,4,0,1,0,0,0,0,0,0,0.267,0.319,0.378,0.697
2021-07-03,5,4,0,3,0,0,0,1,0,0,0.278,0.332,0.386,0.718
2021-07-04,4,4,0,0,0,0,0,0,0,1,0.272,0.325,0.378,0.703
2021-07-05,4,4,0,1,0,0,0,1,0,0,0.272,0.324,0.375,0.698
2021-07-06,5,4,0,0,0,0,0,0,1,2,0.266,0.321,0.367,0.688
2021-07-07,2,2,0,1,1,0,0,1,0,1,0.268,0.322,0.374,0.696
2021-07-09,4,4,1,1,0,0,0,0,0,0,0.268,0.321,0.371,0.692
2021-07-10,5,4,1,1,0,0,0,1,1,0,0.268,0.323,0.369,0.691
2021-07-11,4,4,0,0,0,0,0,0,0,3,0.262,0.317,0.361,0.678
2021-07-16,4,4,1,2,0,0,0,0,0,0,0.267,0.32,0.364,0.684
2021-07-17,4,4,0,2,0,0,0,0,0,0,0.271,0.323,0.367,0.69
2021-07-18,5,5,0,2,0,0,0,0,0,0,0.274,0.325,0.367,0.692
2021-07-19,5,4,1,1,0,0,0,0,0,0,0.274,0.326,0.365,0.692
2021-07-20,4,4,0,0,0,0,0,0,0,2,0.269,0.321,0.359,0.68
2021-07-21,4,3,0,1,0,0,0,0,1,0,0.27,0.324,0.358,0.682
2021-07-22,4,4,0,1,1,0,0,0,0,1,0.27,0.323,0.361,0.684
2021-07-23,4,3,0,1,0,0,0,0,1,2,0.27,0.326,0.361,0.686
2021-07-25,4,4,0,0,0,0,0,0,0,1,0.266,0.321,0.354,0.675
2021-07-27,3,2,0,0,0,0,0,0,0,1,0.264,0.321,0.351,0.672
2021-07-29,4,3,1,1,0,0,0,0,1,1,0.264,0.323,0.351,0.675
2021-07-30,5,5,0,2,1,0,0,1,0,0,0.267,0.325,0.356,0.681
2021-07-31,4,4,1,2,0,0,1,1,0,1,0.271,0.327,0.371,0.698
2021-08-01,4,4,0,2,0,0,0,0,0,1,0.275,0.33,0.373,0.702
2021-08-02,5,4,1,1,0,0,0,1,0,0,0.274,0.329,0.371,0.699
2021-08-03,4,4,0,2,2,0,0,0,0,0,0.278,0.331,0.38,0.711
2021-08-04,4,4,1,2,0,0,1,3,0,0,0.281,0.333,0.393,0.727
2021-08-05,4,2,0,0,0,0,0,0,1,1,0.279,0.336,0.39,0.726
2021-08-06,1,1,0,0,0,0,0,0,0,1,0.278,0.334,0.389,0.723
2021-08-07,1,1,0,1,1,0,0,0,0,0,0.28,0.337,0.395,0.732
2021-08-08,3,3,0,0,0,0,0,0,0,1,0.277,0.333,0.391,0.724
2021-08-10,1,1,0,0,0,0,0,0,0,0,0.276,0.332,0.389,0.721
2021-08-13,4,2,1,0,0,0,0,0,1,0,0.274,0.334,0.386,0.721
2021-08-14,2,2,0,1,0,0,0,1,0,0,0.276,0.335,0.387,0.723
2021-08-16,1,1,0,0,0,0,0,0,0,0,0.275,0.334,0.386,0.72
2021-08-17,1,1,0,0,0,0,0,0,0,0,0.274,0.333,0.384,0.718
2021-08-18,1,1,0,0,0,0,0,0,0,0,0.273,0.332,0.383,0.715
2021-08-21,2,2,0,1,0,0,0,0,0,0,0.275,0.333,0.384,0.717
2021-08-22,1,1,1,1,0,0,1,2,0,0,0.277,0.335,0.396,0.732
2021-08-24,2,2,0,0,0,0,0,0,0,0,0.275,0.333,0.394,0.727
2021-09-17,2,1,1,1,0,0,1,1,1,0,0.278,0.338,0.406,0.744
