date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-03,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-04,4,3,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0
2021-04-07,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2021-04-11,5,4,1,3,1,0,1,2,1,1,0.3,0.333,0.7,1.033
2021-04-13,3,3,1,0,0,0,0,0,0,0,0.231,0.267,0.538,0.805
2021-04-18,4,3,0,0,0,0,0,0,1,1,0.188,0.263,0.438,0.701
2021-04-21,1,0,0,0,0,0,0,0,1,0,0.188,0.3,0.438,0.738
2021-04-23,4,4,0,0,0,0,0,0,0,1,0.15,0.25,0.35,0.6
2021-04-24,1,1,1,1,0,0,1,2,0,0,0.19,0.28,0.524,0.804
2021-04-26,4,4,0,0,0,0,0,0,0,2,0.16,0.241,0.44,0.681
2021-05-08,4,4,1,1,0,0,0,0,0,1,0.172,0.242,0.414,0.656
2021-05-09,0,0,0,0,0,0,0,0,0,0,0.172,0.242,0.414,0.656
2021-05-11,5,3,0,0,0,0,0,0,2,1,0.156,0.263,0.375,0.638
2021-05-12,3,3,0,1,0,0,0,0,0,0,0.171,0.268,0.371,0.64
2021-05-13,1,0,0,0,0,0,0,0,1,0,0.171,0.286,0.371,0.657
2021-05-14,4,3,1,2,0,0,1,1,1,1,0.211,0.326,0.474,0.8
2021-05-18,2,2,0,0,0,0,0,0,0,0,0.2,0.313,0.45,0.762
2021-05-24,4,3,1,1,0,0,1,2,1,1,0.209,0.327,0.512,0.839
2021-05-26,2,2,0,0,0,0,0,0,0,1,0.2,0.315,0.489,0.804
2021-05-27,2,0,0,0,0,0,0,0,2,0,0.2,0.339,0.489,0.828
2021-05-29,3,3,0,0,0,0,0,0,0,0,0.188,0.322,0.458,0.78
2021-05-29,2,2,0,0,0,0,0,0,0,0,0.18,0.311,0.44,0.752
2021-05-31,1,1,0,0,0,0,0,0,0,0,0.176,0.306,0.431,0.738
2021-06-01,2,2,0,0,0,0,0,0,0,0,0.17,0.297,0.415,0.712
2021-06-06,4,3,0,0,0,0,0,0,0,0,0.161,0.294,0.393,0.687
2021-06-09,2,2,0,0,0,0,0,0,0,1,0.155,0.286,0.379,0.665
2021-06-10,4,4,0,0,0,0,0,0,0,2,0.145,0.27,0.355,0.625
2021-06-13,3,3,1,1,1,0,0,0,0,1,0.154,0.273,0.369,0.642
2021-06-16,3,3,0,0,0,0,0,0,0,2,0.147,0.263,0.353,0.615
2021-06-17,1,1,0,0,0,0,0,0,0,0,0.145,0.259,0.348,0.607
2021-06-18,1,1,0,0,0,0,0,0,0,0,0.143,0.256,0.343,0.599
2021-06-19,4,4,0,0,0,0,0,0,0,0,0.135,0.244,0.324,0.568
2021-06-23,4,3,0,0,0,0,0,0,1,0,0.13,0.244,0.312,0.556
2021-06-25,1,1,1,0,0,0,0,0,0,0,0.128,0.242,0.308,0.55
2021-06-26,4,2,1,0,0,0,0,0,1,0,0.125,0.253,0.3,0.553
2021-06-29,2,1,0,0,0,0,0,0,1,1,0.123,0.258,0.296,0.554
2021-07-04,3,2,0,0,0,0,0,0,1,0,0.12,0.26,0.289,0.549
2021-07-07,3,3,1,1,0,0,1,2,0,0,0.128,0.262,0.326,0.588
2021-07-08,1,1,0,0,0,0,0,0,0,1,0.126,0.26,0.322,0.582
2021-07-09,3,3,0,1,0,0,0,0,0,0,0.133,0.262,0.322,0.584
2021-07-10,1,1,0,0,0,0,0,0,0,0,0.132,0.259,0.319,0.578
2021-07-16,1,1,0,0,0,0,0,0,0,0,0.13,0.257,0.315,0.572
2021-07-17,1,1,0,0,0,0,0,0,0,0,0.129,0.255,0.312,0.566
2021-07-18,5,5,0,0,0,0,0,0,0,2,0.122,0.243,0.296,0.539
2021-07-20,4,4,0,2,0,0,0,2,0,1,0.137,0.252,0.304,0.556
2021-07-24,4,2,0,0,0,0,0,0,1,2,0.135,0.26,0.298,0.558
2021-07-29,5,5,2,3,0,0,2,5,0,1,0.156,0.273,0.367,0.64
2021-07-31,4,4,0,0,0,0,0,1,0,1,0.15,0.265,0.354,0.619
2021-08-04,3,3,1,1,0,0,0,0,0,0,0.155,0.267,0.353,0.62
2021-08-06,1,1,0,0,0,0,0,0,0,1,0.154,0.265,0.35,0.615
2021-08-07,5,5,1,0,0,0,0,0,0,1,0.148,0.255,0.336,0.591
2021-08-10,3,3,0,0,0,0,0,0,0,1,0.144,0.25,0.328,0.578
2021-08-12,6,6,3,3,0,0,2,6,0,0,0.16,0.26,0.382,0.642
2021-08-14,3,3,0,2,1,0,0,1,0,1,0.172,0.268,0.396,0.664
2021-08-15,3,3,0,0,0,0,0,0,0,0,0.168,0.263,0.387,0.65
2021-08-18,1,1,0,0,0,0,0,0,0,1,0.167,0.261,0.384,0.645
2021-08-19,2,2,1,1,1,0,0,1,0,0,0.171,0.264,0.393,0.657
2021-08-20,2,2,0,0,0,0,0,0,0,1,0.169,0.261,0.387,0.648
2021-08-22,4,1,2,1,0,0,0,0,2,0,0.175,0.279,0.392,0.67
2021-08-24,1,1,1,1,0,0,0,0,0,0,0.181,0.283,0.396,0.679
2021-08-27,3,2,0,0,0,0,0,0,0,0,0.178,0.284,0.39,0.674
2021-08-28,3,3,1,1,0,0,0,1,0,0,0.181,0.285,0.389,0.674
2021-09-10,1,0,0,0,0,0,0,0,1,0,0.181,0.289,0.389,0.678
2021-09-12,5,5,2,3,1,0,1,3,0,1,0.195,0.298,0.422,0.72
2021-09-14,1,0,0,0,0,0,0,0,1,0,0.195,0.302,0.422,0.724
2021-09-15,3,2,0,0,0,0,0,0,1,1,0.192,0.302,0.417,0.719
2021-09-18,4,3,2,2,0,0,2,2,1,0,0.201,0.312,0.459,0.771
2021-09-20,3,2,0,0,0,0,0,0,1,0,0.199,0.312,0.453,0.766
2021-09-21,2,2,0,0,0,0,0,0,0,0,0.196,0.309,0.448,0.757
2021-09-22,1,1,0,0,0,0,0,0,0,1,0.195,0.307,0.445,0.752
2021-09-23,4,4,0,1,1,0,0,0,0,0,0.196,0.306,0.446,0.753
2021-09-25,3,3,0,0,0,0,0,0,0,0,0.193,0.302,0.439,0.74
