date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
2021-04-01,5,4,0,0,0,0,0,0,1,3,0.0,0.2,0.0,0.2
2021-04-03,5,4,0,1,0,0,0,1,1,3,0.125,0.3,0.125,0.425
2021-04-04,4,4,0,0,0,0,0,0,0,1,0.083,0.214,0.083,0.298
2021-04-05,4,3,1,0,0,0,0,1,1,0,0.067,0.222,0.067,0.289
2021-04-07,5,5,0,1,0,0,0,1,0,2,0.1,0.217,0.1,0.317
2021-04-09,4,4,1,1,0,0,1,2,0,1,0.125,0.222,0.25,0.472
2021-04-10,4,3,0,1,0,0,0,0,1,1,0.148,0.258,0.259,0.517
2021-04-11,5,4,1,0,0,0,0,0,0,0,0.129,0.25,0.226,0.476
2021-04-13,4,4,0,3,1,0,0,0,0,1,0.2,0.3,0.314,0.614
2021-04-14,4,4,0,0,0,0,0,0,0,0,0.179,0.273,0.282,0.555
2021-04-16,3,3,0,0,0,0,0,0,0,1,0.167,0.255,0.262,0.517
2021-04-17,4,4,0,1,0,0,0,0,0,1,0.174,0.255,0.261,0.516
2021-04-18,4,4,0,0,0,0,0,0,0,0,0.16,0.236,0.24,0.476
2021-04-20,1,0,1,0,0,0,0,0,1,0,0.16,0.25,0.24,0.49
2021-04-21,4,2,1,0,0,0,0,0,2,1,0.154,0.267,0.231,0.497
2021-04-22,5,4,0,1,0,0,0,0,1,0,0.161,0.277,0.232,0.509
2021-04-23,4,4,1,1,0,0,1,1,0,2,0.167,0.275,0.283,0.559
2021-04-24,4,4,1,1,0,0,1,1,0,2,0.172,0.274,0.328,0.602
2021-04-26,4,4,0,0,0,0,0,0,0,1,0.162,0.26,0.309,0.569
2021-04-27,4,4,0,0,0,0,0,0,0,2,0.153,0.247,0.292,0.539
2021-04-28,4,3,0,0,0,0,0,1,0,0,0.147,0.235,0.28,0.515
2021-04-29,5,4,0,0,0,0,0,0,1,1,0.139,0.233,0.266,0.499
2021-04-30,5,5,1,2,1,0,1,2,0,0,0.155,0.242,0.321,0.564
2021-05-01,4,3,1,1,0,0,0,0,0,1,0.161,0.253,0.322,0.574
2021-05-02,3,2,1,0,0,0,0,0,1,1,0.157,0.255,0.315,0.57
2021-05-04,4,3,0,1,0,0,0,0,1,1,0.163,0.264,0.315,0.579
2021-05-05,4,4,1,2,1,0,0,1,0,0,0.177,0.273,0.333,0.606
2021-05-06,4,3,1,3,0,0,0,1,1,0,0.202,0.298,0.354,0.652
2021-05-07,4,3,1,0,0,0,0,0,1,1,0.196,0.297,0.343,0.64
2021-05-08,1,1,0,0,0,0,0,0,0,1,0.194,0.294,0.34,0.634
2021-05-09,4,3,0,1,0,0,0,1,1,1,0.198,0.301,0.34,0.64
2021-05-12,3,2,0,0,0,0,0,1,0,1,0.194,0.294,0.333,0.627
