,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2019-04-28,4,4,0,0,0,0,0,0,0,0,.000,.000,.000,.000
1,April,4,4,0,0,0,0,0,0,0,0,.000,.000,.000,.000
2,2019-05-01,4,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000
3,2019-05-04,3,3,0,1,0,0,0,0,0,0,.091,.091,.091,.182
4,2019-05-07,3,2,0,0,0,0,0,0,1,1,.077,.143,.077,.220
5,2019-05-11,4,4,0,1,0,0,0,0,0,1,.118,.167,.118,.284
6,2019-05-15,3,3,0,2,1,0,0,1,0,1,.200,.238,.250,.488
7,2019-05-15,1,1,0,0,0,0,0,0,0,0,.190,.227,.238,.465
8,2019-05-17,4,3,1,2,0,0,0,0,1,1,.250,.308,.292,.599
9,2019-05-19,3,3,0,1,0,0,0,0,0,1,.259,.310,.296,.607
10,2019-05-20,1,1,0,0,0,0,0,0,0,0,.250,.300,.286,.586
11,2019-05-21,4,4,1,0,0,0,0,0,0,0,.219,.265,.250,.515
12,2019-05-23,3,3,0,1,0,0,0,0,0,0,.229,.270,.257,.527
13,2019-05-26,4,3,1,1,0,0,0,1,0,1,.237,.275,.263,.538
14,2019-05-29,3,2,0,0,0,0,0,0,1,0,.225,.279,.250,.529
15,May,40,36,3,9,1,0,0,2,3,7,.250,.308,.278,.586
16,2019-06-01,3,3,0,1,0,0,0,1,0,0,.233,.283,.256,.538
17,June,3,3,0,1,0,0,0,1,0,0,.333,.333,.333,.667
18,2019-07-19,0,0,0,0,0,0,0,0,0,0,.233,.283,.256,.538
19,July,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
20,2019-09-03,0,0,0,0,0,0,0,0,0,0,.233,.283,.256,.538
21,2019-09-06,0,0,0,0,0,0,0,0,0,0,.233,.283,.256,.538
22,2019-09-07,1,1,0,0,0,0,0,0,0,0,.227,.277,.250,.527
23,2019-09-08,0,0,1,0,0,0,0,0,0,0,.227,.277,.250,.527
24,2019-09-14,2,2,0,0,0,0,0,0,0,0,.217,.265,.239,.504
25,2019-09-19,4,4,2,2,0,0,0,0,0,1,.240,.283,.260,.543
26,2019-09-22,3,3,0,0,0,0,0,0,0,0,.226,.268,.245,.513
27,2019-09-23,1,1,0,0,0,0,0,0,0,0,.222,.263,.241,.504
28,2019-09-24,5,5,1,1,0,0,1,1,0,1,.220,.258,.288,.546
29,2019-09-25,3,3,0,1,0,0,0,0,0,0,.226,.262,.290,.552
30,2019-09-28,4,4,1,1,0,0,0,1,0,3,.227,.261,.288,.549
31,2019-09-29,4,4,0,0,0,0,0,0,0,2,.214,.247,.271,.518
32,September,27,27,5,5,0,0,1,2,0,7,.185,.185,.296,.482
