,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-06-08,4,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000
1,2021-06-09,4,4,1,1,0,1,0,0,0,0,.125,.125,.375,.500
2,2021-06-10,5,4,0,1,0,0,0,1,1,1,.167,.231,.333,.564
3,2021-06-11,4,4,1,1,0,0,1,1,0,0,.188,.235,.500,.735
4,2021-06-12,4,3,0,0,0,0,0,0,1,2,.158,.238,.421,.659
5,2021-06-13,3,2,0,0,0,0,0,0,1,0,.143,.250,.381,.631
6,2021-06-20,5,4,0,1,0,0,0,0,1,1,.160,.276,.360,.636
7,2021-06-22,2,1,0,0,0,0,0,0,1,0,.154,.290,.346,.636
8,2021-06-23,4,2,0,0,0,0,0,1,1,0,.143,.286,.321,.607
9,2021-06-24,0,0,0,0,0,0,0,0,0,0,.143,.286,.321,.607
10,2021-06-26,2,1,1,1,0,0,0,1,0,0,.172,.297,.345,.642
11,June,37,29,3,5,0,1,1,4,6,5,.172,.297,.345,.642
12,2021-07-17,3,3,0,1,0,0,0,0,0,0,.188,.300,.344,.644
13,2021-07-18,4,4,0,1,0,0,0,0,0,0,.194,.295,.333,.629
14,2021-07-19,3,3,1,3,1,0,0,0,0,0,.256,.340,.410,.751
15,July,10,10,1,5,1,0,0,0,0,0,.500,.500,.600,1.100
16,2021-09-20,3,2,1,0,0,0,0,0,1,1,.244,.340,.390,.730
17,2021-09-21,4,3,0,0,0,0,0,0,1,0,.227,.333,.364,.697
18,2021-09-25,4,4,0,0,0,0,0,0,0,0,.208,.310,.333,.644
19,2021-09-26,4,3,0,2,1,0,0,1,1,0,.235,.339,.373,.711
20,2021-09-27,5,3,1,0,0,0,0,0,1,1,.222,.343,.352,.695
21,2021-09-28,4,4,0,2,1,0,0,0,0,1,.241,.352,.379,.731
22,2021-09-30,5,5,0,0,0,0,0,0,0,2,.222,.329,.349,.678
23,September,29,24,2,4,2,0,0,1,4,5,.167,.310,.250,.560
24,2021-10-02,4,4,1,1,0,0,0,0,0,0,.224,.325,.343,.668
25,2021-10-03,5,5,0,0,0,0,0,0,0,1,.208,.306,.319,.625
26,October,9,9,1,1,0,0,0,0,0,1,.111,.111,.111,.222
