,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2020-07-24,4,4,1,1,0,0,0,0,0,1,.250,.250,.250,.500
1,2020-07-25,4,4,1,2,1,0,0,0,0,0,.375,.375,.500,.875
2,2020-07-26,5,5,0,1,0,0,0,1,0,4,.308,.308,.385,.692
3,2020-07-27,4,3,1,2,1,0,0,1,1,0,.375,.412,.500,.912
4,2020-07-28,5,3,1,1,0,0,0,0,1,0,.368,.455,.474,.928
5,2020-07-30,4,2,0,0,0,0,0,0,1,1,.333,.462,.429,.890
6,2020-07-31,4,3,0,0,0,0,0,0,1,0,.292,.433,.375,.808
7,July,30,24,4,7,2,0,0,2,4,6,.292,.433,.375,.808
8,2020-08-01,3,3,0,1,0,0,0,0,0,0,.296,.424,.370,.795
9,2020-08-02,4,3,0,1,0,0,0,0,0,1,.300,.432,.367,.799
10,2020-08-04,2,2,0,0,0,0,0,0,0,0,.281,.410,.344,.754
11,2020-08-05,5,3,2,2,0,0,0,0,2,0,.314,.455,.371,.826
12,2020-08-06,4,4,1,3,2,0,0,0,0,0,.359,.479,.462,.941
13,2020-08-07,4,4,0,1,0,0,0,0,0,1,.349,.462,.442,.903
14,2020-08-08,4,4,2,2,1,0,1,1,0,0,.362,.464,.532,.996
15,2020-08-09,2,2,0,0,0,0,0,0,0,2,.347,.448,.510,.958
16,2020-08-10,6,6,1,1,0,0,0,1,0,1,.327,.422,.473,.895
17,2020-08-11,5,5,1,3,0,0,0,1,0,0,.350,.435,.483,.918
18,2020-08-12,5,5,2,3,0,0,1,4,0,0,.369,.446,.538,.984
19,2020-08-14,4,4,1,1,1,0,0,1,0,1,.362,.436,.536,.972
20,2020-08-15,5,4,0,1,0,0,0,0,0,1,.356,.434,.521,.954
21,2020-08-16,4,4,1,1,0,0,0,0,0,0,.351,.425,.506,.932
22,2020-08-17,5,3,0,1,0,0,0,0,2,0,.350,.435,.500,.935
23,2020-08-18,4,3,1,2,0,0,0,0,1,0,.361,.448,.506,.954
24,2020-08-19,4,3,0,0,0,0,0,1,0,1,.349,.430,.488,.918
25,2020-08-20,4,3,0,0,0,0,0,0,1,1,.337,.423,.472,.895
26,2020-08-22,4,4,1,0,0,0,0,0,0,0,.323,.407,.452,.859
27,2020-08-23,4,4,0,1,1,0,0,0,0,1,.320,.402,.454,.855
28,2020-08-24,4,4,0,1,0,0,0,0,0,0,.317,.397,.446,.842
29,2020-08-25,5,5,1,1,1,0,0,0,0,0,.311,.388,.443,.832
30,2020-08-26,5,4,3,2,0,1,0,1,0,1,.318,.397,.464,.860
31,2020-08-28,4,4,1,2,0,0,0,2,0,0,.325,.400,.465,.865
32,2020-08-29,4,4,1,1,0,0,0,0,0,1,.322,.396,.458,.853
33,2020-08-30,4,4,0,0,0,0,0,0,0,1,.311,.384,.443,.827
34,August,108,98,19,31,6,1,2,12,6,13,.316,.370,.459,.830
35,2020-09-01,4,4,2,1,0,0,1,1,0,2,.310,.380,.460,.841
36,2020-09-02,4,4,0,2,0,0,0,0,0,0,.315,.384,.462,.845
37,2020-09-04,4,4,0,1,0,0,0,0,0,0,.313,.380,.455,.835
38,2020-09-05,5,5,0,0,0,0,0,0,0,1,.302,.368,.439,.807
39,2020-09-06,5,5,1,2,0,0,1,2,0,1,.306,.369,.458,.827
40,2020-09-07,6,6,1,1,1,0,0,1,0,1,.300,.361,.453,.815
41,2020-09-08,5,5,0,0,0,0,0,0,0,2,.290,.351,.439,.790
42,2020-09-09,3,2,1,0,0,0,0,0,1,0,.287,.351,.433,.784
43,2020-09-10,5,5,0,3,2,0,0,4,0,0,.296,.358,.451,.808
44,2020-09-11,2,2,0,0,0,0,0,0,0,2,.293,.354,.445,.799
45,2020-09-11,4,3,0,1,0,0,0,1,1,1,.293,.357,.443,.800
46,2020-09-12,4,4,0,0,0,0,0,0,0,1,.287,.349,.433,.782
47,2020-09-13,3,3,0,1,0,0,0,1,0,1,.287,.349,.431,.780
48,2020-09-13,4,4,2,3,2,0,0,0,0,0,.298,.357,.449,.807
49,2020-09-14,4,4,2,2,0,0,1,1,0,1,.302,.360,.467,.827
50,2020-09-15,4,4,0,0,0,0,0,0,0,0,.296,.353,.457,.810
51,2020-09-17,4,3,0,1,0,0,0,1,0,0,.296,.356,.455,.811
52,2020-09-18,3,3,0,0,0,0,0,0,0,1,.292,.351,.448,.799
53,2020-09-18,5,4,1,1,0,0,0,0,0,2,.291,.352,.444,.796
54,2020-09-19,5,5,1,2,0,0,0,0,0,1,.294,.353,.443,.796
55,2020-09-20,1,1,0,0,0,0,0,0,0,0,.292,.351,.441,.792
56,2020-09-20,3,3,0,1,1,0,0,0,0,0,.293,.351,.444,.795
57,2020-09-21,5,5,1,1,0,0,0,0,0,0,.290,.348,.438,.786
58,2020-09-22,4,4,1,2,0,0,1,1,0,1,.294,.350,.453,.804
59,2020-09-23,4,4,0,0,0,0,0,0,0,3,.289,.345,.445,.790
60,2020-09-24,5,5,0,1,0,0,0,0,0,0,.287,.342,.439,.781
61,2020-09-25,5,4,0,0,0,0,0,0,0,1,.282,.339,.432,.770
62,2020-09-27,2,1,0,0,0,0,0,0,0,0,.281,.340,.430,.770
63,September,112,106,13,26,6,0,4,13,2,22,.245,.286,.415,.701
