,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-05-13,4,4,1,2,1,0,0,0,0,1,.500,.500,.750,1.250
1,2021-05-15,5,5,0,0,0,0,0,0,0,2,.222,.222,.333,.556
2,2021-05-16,3,3,0,1,1,0,0,0,0,1,.250,.250,.417,.667
3,2021-05-17,4,4,2,2,0,0,2,2,0,1,.313,.313,.813,1.125
4,2021-05-18,4,4,0,1,0,0,0,0,0,2,.300,.300,.700,1.000
5,2021-05-19,4,3,0,1,0,0,0,1,0,0,.304,.333,.652,.986
6,2021-05-21,4,4,1,2,0,0,0,0,0,0,.333,.357,.630,.987
7,2021-05-23,4,4,0,1,0,0,0,1,0,1,.323,.344,.581,.924
8,2021-05-24,5,5,0,0,0,0,0,0,0,3,.278,.297,.500,.797
9,2021-05-25,2,2,0,0,0,0,0,0,0,1,.263,.282,.474,.756
10,2021-05-27,4,2,1,0,0,0,0,0,2,2,.250,.302,.450,.752
11,2021-05-28,4,4,1,0,0,0,0,0,0,1,.227,.277,.409,.686
12,2021-05-29,4,4,1,1,0,1,0,0,0,1,.229,.275,.438,.712
13,2021-05-30,4,4,1,0,0,0,0,0,0,1,.212,.255,.404,.658
14,May,55,52,8,11,2,1,2,4,2,17,.212,.255,.404,.658
15,2021-06-01,5,3,3,2,0,0,2,2,2,1,.236,.300,.527,.827
16,2021-06-03,1,1,0,0,0,0,0,0,0,1,.232,.295,.518,.813
17,2021-06-04,5,4,1,2,0,0,1,2,1,1,.250,.318,.567,.885
18,2021-06-05,4,4,2,2,0,0,2,3,0,2,.266,.329,.656,.985
19,2021-06-06,4,4,0,1,1,0,0,0,0,3,.265,.324,.647,.971
20,2021-06-08,4,4,1,2,0,0,1,2,0,2,.278,.333,.681,1.014
21,2021-06-09,1,1,0,0,0,0,0,0,0,0,.274,.329,.671,1.000
22,2021-06-10,5,5,0,1,0,0,0,0,0,2,.269,.321,.641,.962
23,2021-06-11,4,4,0,0,0,0,0,0,0,2,.256,.307,.610,.917
24,2021-06-12,4,3,0,0,0,0,0,0,1,2,.247,.304,.588,.893
25,2021-06-13,3,3,1,1,1,0,0,0,0,1,.250,.305,.591,.896
26,2021-06-14,5,5,0,1,1,0,0,0,0,1,.247,.300,.581,.881
27,2021-06-15,4,4,0,2,0,0,0,0,0,0,.258,.308,.577,.885
28,2021-06-17,4,4,0,0,0,0,0,1,0,0,.248,.296,.554,.851
29,2021-06-18,4,4,0,0,0,0,0,0,0,3,.238,.286,.533,.819
30,2021-06-19,4,3,0,0,0,0,0,0,1,2,.231,.284,.519,.803
31,2021-06-23,4,3,0,0,0,0,0,0,1,2,.225,.283,.505,.788
32,2021-06-24,4,4,0,2,0,0,0,0,0,2,.235,.290,.504,.795
33,2021-06-26,3,3,0,1,0,0,0,0,0,0,.237,.291,.500,.791
34,2021-06-26,3,3,0,0,0,0,0,0,0,0,.231,.285,.488,.772
35,2021-06-30,4,3,3,1,0,0,1,1,1,0,.234,.291,.508,.799
36,June,79,72,11,18,3,0,7,11,7,27,.250,.316,.583,.900
37,2021-07-03,4,4,2,3,0,0,2,6,0,1,.250,.304,.563,.867
38,2021-07-04,4,4,1,2,1,0,0,1,0,0,.258,.310,.568,.878
39,2021-07-05,5,5,0,0,0,0,0,0,0,2,.248,.299,.547,.847
40,2021-07-06,2,2,1,1,0,0,1,3,0,0,.252,.302,.568,.870
41,2021-07-07,5,5,0,0,0,0,0,0,0,3,.243,.292,.549,.841
42,2021-07-08,4,4,1,2,0,0,1,2,0,0,.250,.297,.568,.865
43,2021-07-09,4,4,0,1,0,0,0,0,0,2,.250,.296,.559,.856
44,2021-07-10,4,3,1,0,0,0,0,0,1,2,.245,.295,.548,.844
45,2021-07-11,5,5,1,1,0,0,0,0,0,3,.244,.292,.538,.830
46,2021-07-17,3,3,0,0,0,0,0,0,0,0,.239,.287,.528,.815
47,2021-07-17,3,2,0,0,0,0,0,0,0,1,.236,.288,.521,.809
48,2021-07-19,5,4,0,1,0,0,0,1,1,0,.237,.291,.515,.806
49,2021-07-20,4,4,1,1,0,0,1,1,0,0,.237,.290,.526,.816
50,2021-07-22,4,4,1,1,0,0,1,3,0,3,.237,.289,.537,.826
51,2021-07-23,4,4,0,1,0,0,0,0,0,2,.238,.289,.530,.819
52,2021-07-24,1,1,1,1,1,0,0,0,0,0,.242,.292,.538,.831
53,2021-07-25,4,4,0,1,0,0,0,1,0,1,.242,.291,.532,.824
54,2021-07-26,4,4,1,1,0,0,1,1,0,2,.242,.291,.542,.833
55,2021-07-27,4,4,1,1,0,0,1,4,0,2,.242,.290,.552,.841
56,2021-07-28,6,3,3,1,1,0,0,3,3,0,.244,.300,.553,.854
57,2021-07-29,4,3,1,2,0,0,0,2,0,0,.250,.304,.555,.859
58,2021-07-30,4,3,0,0,0,0,0,0,1,1,.246,.303,.547,.850
59,2021-07-31,4,4,1,1,0,0,1,1,0,1,.246,.302,.556,.858
60,July,91,83,17,22,3,0,9,29,6,26,.265,.319,.627,.945
61,2021-08-01,4,4,0,1,1,0,0,2,0,0,.246,.301,.555,.856
62,2021-08-03,4,4,0,1,0,0,0,0,0,2,.247,.300,.549,.849
63,2021-08-04,4,4,0,0,0,0,0,0,0,2,.242,.295,.539,.834
64,2021-08-05,4,4,1,2,1,0,0,0,0,1,.247,.299,.543,.841
65,2021-08-06,4,4,0,0,0,0,0,0,0,2,.242,.294,.533,.827
66,2021-08-07,4,4,0,2,0,0,0,0,0,2,.247,.297,.532,.830
67,2021-08-08,4,4,1,0,0,0,0,0,0,2,.243,.292,.523,.816
68,2021-08-10,4,4,0,0,0,0,0,0,0,3,.238,.288,.515,.803
69,2021-08-11,4,2,1,0,0,0,0,0,2,1,.237,.291,.510,.802
70,2021-08-12,4,3,0,0,0,0,0,0,1,0,.234,.291,.504,.795
71,2021-08-13,4,4,1,1,0,0,1,1,0,1,.234,.290,.512,.802
72,2021-08-14,4,4,0,2,0,0,0,2,0,1,.238,.293,.512,.805
73,2021-08-27,3,3,0,1,0,0,0,0,0,0,.239,.293,.510,.803
74,2021-08-28,4,4,0,0,0,0,0,1,0,2,.236,.289,.502,.791
75,2021-08-29,1,1,0,1,0,0,0,0,0,0,.238,.292,.504,.796
76,2021-08-30,4,4,0,1,0,0,0,0,0,0,.239,.291,.500,.791
77,2021-08-31,4,4,0,1,0,0,0,0,0,1,.239,.291,.496,.787
78,August,64,61,4,13,2,0,1,6,3,20,.213,.250,.295,.545
79,2021-09-01,4,4,0,0,0,0,0,0,0,1,.235,.287,.489,.776
80,2021-09-02,5,5,0,1,0,0,0,0,0,0,.235,.285,.484,.769
81,2021-09-04,4,3,1,1,0,0,1,3,1,1,.236,.288,.493,.781
82,2021-09-05,4,3,0,1,0,0,0,1,0,1,.237,.288,.491,.779
83,2021-09-06,4,4,1,1,0,0,0,0,0,1,.237,.287,.488,.775
84,2021-09-07,4,3,0,0,0,0,0,0,1,2,.234,.287,.483,.769
85,2021-09-10,4,3,2,1,0,0,1,1,1,1,.235,.289,.491,.781
86,2021-09-11,3,2,0,0,0,0,0,0,1,1,.234,.290,.488,.778
87,2021-09-12,2,2,0,1,0,0,0,0,0,0,.236,.291,.488,.779
88,2021-09-14,4,4,0,0,0,0,0,0,0,2,.233,.287,.482,.769
89,2021-09-16,4,4,0,0,0,0,0,0,0,2,.230,.284,.475,.759
90,2021-09-17,4,4,0,1,0,0,0,0,0,1,.230,.284,.472,.756
91,2021-09-19,4,3,1,1,0,0,1,1,1,1,.231,.286,.481,.767
92,2021-09-20,4,4,0,0,0,0,0,0,0,2,.228,.283,.475,.758
93,2021-09-21,4,4,0,0,0,0,0,0,0,1,.225,.280,.469,.748
94,2021-09-24,4,3,0,1,0,0,0,1,1,0,.226,.282,.467,.750
95,2021-09-26,4,3,0,0,0,0,0,0,1,2,.224,.282,.463,.745
96,2021-09-27,5,5,1,2,0,0,0,2,0,1,.227,.283,.462,.746
97,2021-09-28,4,4,1,2,1,0,0,0,0,1,.230,.286,.466,.751
98,2021-09-29,4,4,0,1,0,0,0,0,0,1,.230,.285,.463,.748
99,September,79,71,7,14,1,0,3,9,7,22,.197,.266,.338,.604
100,2021-10-01,4,3,0,1,0,0,0,0,1,1,.231,.288,.462,.750
101,2021-10-02,4,4,1,1,0,0,0,1,0,3,.231,.287,.460,.747
102,2021-10-03,5,5,0,1,1,0,0,1,0,3,.231,.286,.459,.745
103,October,13,12,1,3,1,0,0,2,1,7,.250,.308,.333,.641
