,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2020-08-04,4,4,1,2,0,1,0,1,0,2,.500,.500,1.000,1.500
1,2020-08-05,4,4,0,0,0,0,0,0,0,1,.250,.250,.500,.750
2,2020-08-07,4,4,0,0,0,0,0,0,0,1,.167,.167,.333,.500
3,2020-08-08,1,1,0,0,0,0,0,0,0,0,.154,.154,.308,.462
4,2020-08-08,4,4,1,2,1,0,0,2,0,1,.235,.235,.412,.647
5,2020-08-09,4,4,0,1,1,0,0,0,0,2,.238,.238,.429,.667
6,2020-08-10,6,4,0,2,1,0,0,0,2,0,.280,.333,.480,.813
7,2020-08-11,5,4,1,0,0,0,0,0,1,2,.241,.313,.414,.726
8,2020-08-12,5,4,3,2,0,0,1,1,1,0,.273,.351,.515,.866
9,2020-08-14,5,3,2,0,0,0,0,0,2,1,.250,.357,.472,.829
10,2020-08-15,5,5,1,1,0,0,1,1,0,2,.244,.340,.512,.853
11,2020-08-16,4,3,1,1,0,0,0,1,0,1,.250,.333,.500,.833
12,2020-08-18,4,4,2,2,0,0,1,1,0,2,.271,.345,.563,.908
13,2020-08-19,5,4,0,1,1,0,0,0,0,2,.269,.350,.558,.908
14,2020-08-20,5,5,0,0,0,0,0,0,0,1,.246,.323,.509,.832
15,2020-08-21,5,5,0,1,0,0,0,0,0,1,.242,.314,.484,.798
16,2020-08-22,1,1,0,0,0,0,0,0,0,1,.238,.310,.476,.786
17,2020-08-23,4,3,1,1,0,0,0,2,0,2,.242,.307,.470,.776
18,2020-08-24,5,4,0,0,0,0,0,0,1,2,.229,.300,.443,.743
19,2020-08-26,5,3,1,1,1,0,0,0,2,1,.233,.318,.452,.770
20,2020-08-28,5,4,1,2,0,0,0,0,1,2,.247,.333,.455,.788
21,2020-08-29,5,5,0,1,1,0,0,0,0,0,.244,.326,.451,.778
22,August,95,82,15,20,6,1,3,9,10,27,.244,.326,.451,.778
23,2020-09-01,4,4,0,0,0,0,0,0,0,1,.233,.313,.430,.743
24,2020-09-02,5,4,1,1,0,0,0,0,1,1,.233,.317,.422,.740
25,2020-09-04,4,3,1,1,0,0,0,0,1,1,.237,.324,.419,.743
26,2020-09-05,3,3,0,0,0,0,0,0,0,2,.229,.315,.406,.722
27,2020-09-06,4,4,0,0,0,0,0,0,0,3,.220,.304,.390,.694
28,2020-09-07,5,4,0,0,0,0,0,0,1,1,.212,.300,.375,.675
29,2020-09-08,5,5,0,0,0,0,0,0,0,4,.202,.288,.358,.646
30,2020-09-10,5,3,0,1,1,0,0,1,2,2,.205,.300,.366,.666
31,2020-09-11,5,4,0,1,1,0,0,2,1,1,.207,.304,.371,.674
32,2020-09-12,4,4,1,1,0,0,1,1,0,3,.208,.302,.392,.694
33,2020-09-13,2,2,0,0,0,0,0,0,0,1,.205,.298,.385,.683
34,2020-09-15,5,5,1,1,0,0,0,0,0,2,.205,.295,.378,.672
35,2020-09-16,5,5,0,1,0,0,0,0,0,1,.205,.291,.371,.663
36,2020-09-17,1,0,0,0,0,0,0,0,1,0,.205,.296,.371,.667
37,September,57,50,4,7,2,0,1,4,7,23,.140,.246,.240,.486
