,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2019-05-23,1,0,1,0,0,0,0,0,1,0,.000,1.000,.000,1.000
1,2019-05-25,3,2,0,0,0,0,0,0,1,1,.000,.500,.000,.500
2,2019-05-27,3,1,0,0,0,0,0,0,0,0,.000,.571,.000,.571
3,2019-05-30,5,5,1,2,0,0,0,0,0,1,.250,.500,.250,.750
4,May,12,8,2,2,0,0,0,0,2,2,.250,.500,.250,.750
5,2019-06-02,5,3,2,1,0,0,0,0,1,1,.273,.529,.273,.802
6,2019-06-05,1,1,0,1,1,0,0,1,0,0,.333,.556,.417,.972
7,2019-06-06,4,4,0,0,0,0,0,0,0,1,.250,.455,.313,.767
8,2019-06-20,4,4,0,2,1,0,0,0,0,1,.300,.462,.400,.862
9,2019-06-21,1,1,0,0,0,0,0,0,0,1,.286,.444,.381,.825
10,2019-06-23,5,5,1,2,0,0,0,1,0,1,.308,.438,.385,.822
11,2019-06-26,3,2,0,0,0,0,0,0,1,0,.286,.429,.357,.786
12,2019-06-29,2,2,0,0,0,0,0,0,0,0,.267,.405,.333,.739
13,2019-06-30,2,2,0,0,0,0,0,0,0,2,.250,.385,.313,.697
14,June,27,24,3,6,2,0,0,2,2,7,.250,.333,.333,.667
15,2019-07-02,0,0,0,0,0,0,0,0,0,0,.250,.385,.313,.697
16,2019-07-03,4,4,1,2,0,0,0,0,0,0,.278,.395,.333,.729
17,2019-07-06,3,2,0,0,0,0,0,0,1,1,.263,.391,.316,.707
18,2019-07-07,0,0,0,0,0,0,0,0,0,0,.263,.391,.316,.707
19,2019-07-12,5,3,1,1,0,0,0,2,1,1,.268,.400,.317,.717
20,2019-07-14,3,2,1,0,0,0,0,0,1,1,.256,.396,.302,.699
21,2019-07-17,4,4,1,2,1,0,1,2,0,1,.277,.404,.404,.808
22,2019-07-18,3,3,0,0,0,0,0,0,0,0,.260,.383,.380,.763
23,2019-07-19,0,0,0,0,0,0,0,0,0,0,.260,.383,.380,.763
24,2019-07-21,4,4,2,2,0,0,1,1,0,0,.278,.391,.444,.835
25,2019-07-23,4,3,0,0,0,0,0,0,0,1,.263,.382,.421,.803
26,2019-07-26,3,3,0,0,0,0,0,0,0,1,.250,.366,.400,.766
27,2019-07-28,3,3,0,0,0,0,0,0,0,1,.238,.351,.381,.732
28,2019-07-29,3,2,0,0,0,0,0,0,1,0,.231,.351,.369,.720
29,2019-07-30,4,4,0,1,0,0,0,0,0,2,.232,.346,.362,.708
30,July,43,37,6,8,1,0,2,5,4,9,.216,.310,.405,.715
31,2019-08-04,4,3,1,2,1,0,0,2,1,0,.250,.365,.389,.754
32,2019-08-06,4,4,1,1,0,0,1,3,0,1,.250,.360,.421,.781
33,2019-08-07,3,3,0,0,0,0,0,0,0,0,.241,.348,.405,.753
34,2019-08-09,4,3,0,1,1,0,0,2,1,1,.244,.354,.415,.769
35,2019-08-13,3,3,1,1,0,0,0,0,0,1,.247,.354,.412,.765
36,2019-08-14,1,1,0,0,0,0,0,0,0,1,.244,.350,.407,.757
37,2019-08-15,0,0,0,0,0,0,0,0,0,0,.244,.350,.407,.757
38,August,19,17,3,5,2,0,1,7,2,4,.294,.368,.588,.957
