,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2020-08-13,4,4,0,1,1,0,0,0,0,1,.250,.250,.500,.750
1,2020-08-14,4,4,0,1,0,0,0,1,0,1,.250,.250,.375,.625
2,2020-08-15,3,2,1,0,0,0,0,0,1,0,.200,.273,.300,.573
3,2020-08-16,4,4,1,2,1,0,0,1,0,0,.286,.333,.429,.762
4,2020-08-18,5,3,1,2,0,0,0,0,2,0,.353,.450,.471,.921
5,2020-08-19,4,3,0,0,0,0,0,0,1,1,.300,.417,.400,.817
6,2020-08-20,3,3,0,0,0,0,0,0,0,3,.261,.370,.348,.718
7,2020-08-20,4,3,1,2,1,0,0,1,1,0,.308,.419,.423,.842
8,2020-08-21,4,3,0,0,0,0,0,0,1,0,.276,.400,.379,.779
9,2020-08-23,4,3,2,3,0,0,1,1,1,0,.344,.462,.531,.993
10,2020-08-25,5,5,0,1,0,0,0,1,0,0,.324,.432,.486,.918
11,2020-08-26,4,4,0,1,0,0,0,1,0,0,.317,.417,.463,.880
12,2020-08-28,4,4,0,0,0,0,0,0,0,1,.289,.385,.422,.807
13,2020-08-29,4,4,0,0,0,0,0,0,0,1,.265,.357,.388,.745
14,2020-08-31,3,2,1,1,1,0,0,1,0,0,.275,.356,.412,.768
15,August,59,51,7,14,4,0,1,7,7,8,.275,.356,.412,.768
16,2020-09-01,4,4,2,2,1,0,1,2,0,0,.291,.365,.491,.856
17,2020-09-02,4,4,0,1,0,0,0,0,0,1,.288,.358,.475,.833
18,2020-09-03,5,4,0,3,0,0,0,1,0,1,.317,.375,.492,.867
19,2020-09-04,4,4,0,0,0,0,0,0,0,3,.299,.355,.463,.818
20,2020-09-05,4,4,0,1,0,0,0,0,0,2,.296,.350,.451,.801
21,2020-09-06,4,4,0,0,0,0,0,0,0,4,.280,.333,.427,.760
22,2020-09-07,5,5,0,1,0,0,0,1,0,1,.275,.326,.413,.738
23,2020-09-08,4,4,0,3,0,0,0,4,0,0,.298,.344,.429,.773
24,2020-09-08,3,2,0,0,0,0,0,0,0,1,.291,.344,.419,.762
25,2020-09-10,4,3,1,2,0,0,0,1,1,0,.303,.360,.427,.787
26,2020-09-11,4,4,2,2,1,0,0,1,0,0,.312,.365,.441,.806
27,2020-09-11,3,3,0,2,1,0,0,0,0,0,.323,.374,.458,.832
28,2020-09-12,5,5,1,2,1,0,0,1,0,0,.327,.375,.465,.840
29,2020-09-13,3,3,1,1,1,0,0,0,0,2,.327,.374,.471,.845
30,2020-09-13,3,2,1,1,0,0,1,1,1,1,.330,.381,.500,.881
31,2020-09-14,4,4,0,0,0,0,0,0,0,1,.318,.369,.482,.851
32,2020-09-15,4,4,1,1,0,0,0,0,0,2,.316,.365,.474,.839
33,2020-09-16,5,5,0,1,0,0,0,0,0,1,.311,.359,.462,.821
34,2020-09-17,5,4,2,2,1,0,1,1,1,2,.317,.368,.496,.864
35,2020-09-18,4,3,1,2,0,0,0,1,1,0,.325,.379,.500,.879
36,2020-09-18,4,3,1,1,0,0,0,0,1,0,.326,.382,.496,.878
37,2020-09-20,5,4,1,2,0,0,0,1,1,0,.331,.389,.496,.886
38,2020-09-21,4,2,0,1,0,0,0,0,1,0,.333,.399,.496,.895
39,2020-09-22,3,3,0,0,0,0,0,0,0,2,.326,.391,.486,.876
40,2020-09-22,5,3,1,2,0,0,0,0,2,1,.333,.404,.489,.893
41,2020-09-23,6,6,1,2,0,0,0,0,0,0,.333,.401,.483,.884
42,2020-09-25,4,4,1,2,0,0,0,1,0,2,.338,.404,.483,.887
43,2020-09-26,5,5,0,2,0,0,0,0,0,1,.340,.403,.481,.884
44,2020-09-27,4,4,0,1,1,0,0,0,0,0,.338,.400,.481,.881
45,September,121,109,17,40,7,0,3,16,9,28,.367,.421,.514,.935
