,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2018-03-30,2,1,0,0,0,0,0,1,0,1,.000,.000,.000,.000
1,March,7,6,2,2,0,0,1,5,0,3,.333,.286,.833,1.119
2,2018-03-31,5,5,2,2,0,0,1,4,0,2,.333,.286,.833,1.119
3,2018-04-01,1,0,0,0,0,0,0,0,0,0,.333,.375,.833,1.208
4,2018-04-02,1,1,0,1,0,0,0,2,0,0,.429,.444,.857,1.302
5,2018-04-03,4,3,0,1,0,0,0,0,1,1,.400,.462,.700,1.162
6,2018-04-04,0,0,0,0,0,0,0,0,0,0,.400,.462,.700,1.162
7,2018-04-05,2,2,0,1,0,0,0,0,0,1,.417,.467,.667,1.133
8,2018-04-07,4,2,0,0,0,0,0,0,1,1,.357,.444,.571,1.016
9,2018-04-08,1,1,0,0,0,0,0,0,0,0,.333,.421,.533,.954
10,2018-04-09,4,3,0,0,0,0,0,0,1,3,.278,.391,.444,.836
11,2018-04-10,4,3,1,1,0,0,0,1,1,1,.286,.407,.429,.836
12,2018-04-11,3,2,0,0,0,0,0,0,1,0,.261,.400,.391,.791
13,2018-04-15,1,1,0,0,0,0,0,0,0,1,.250,.387,.375,.762
14,April,25,18,1,4,0,0,0,3,5,8,.222,.417,.222,.639
15,2018-05-15,2,2,0,0,0,0,0,0,0,1,.231,.364,.346,.710
16,May,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000
17,2018-06-01,3,3,0,0,0,0,0,0,0,1,.207,.333,.310,.644
18,2018-06-02,3,1,0,0,0,0,0,0,1,1,.200,.359,.300,.659
19,2018-06-03,4,4,0,0,0,0,0,0,0,4,.176,.326,.265,.590
20,2018-06-06,1,1,0,0,0,0,0,0,0,1,.171,.318,.257,.575
21,2018-06-08,1,1,0,0,0,0,0,0,0,0,.167,.311,.250,.561
22,2018-06-09,1,1,0,0,0,0,0,0,0,0,.162,.304,.243,.548
23,2018-06-12,0,0,0,0,0,0,0,0,0,0,.162,.304,.243,.548
24,2018-06-15,1,1,0,0,0,0,0,0,0,0,.158,.298,.237,.535
25,2018-06-17,4,4,1,2,1,0,0,2,0,0,.190,.314,.286,.599
26,2018-06-18,1,1,0,0,0,0,0,0,0,1,.186,.308,.279,.587
27,2018-06-19,1,1,0,0,0,0,0,0,0,0,.182,.302,.273,.575
28,2018-06-20,1,0,0,0,0,0,0,0,1,0,.182,.315,.273,.588
29,2018-06-22,1,1,0,0,0,0,0,0,0,0,.178,.309,.267,.576
30,2018-06-23,1,1,0,0,0,0,0,0,0,0,.174,.304,.261,.564
31,2018-06-24,1,0,1,0,0,0,0,0,1,0,.174,.316,.261,.577
32,2018-06-25,1,1,0,0,0,0,0,0,0,0,.170,.310,.255,.566
33,2018-06-26,1,1,0,0,0,0,0,0,0,1,.167,.305,.250,.555
34,2018-06-28,1,1,0,0,0,0,0,0,0,1,.163,.300,.245,.545
35,2018-06-29,2,2,1,1,0,0,1,1,0,1,.176,.306,.314,.620
36,2018-06-30,1,1,0,0,0,0,0,0,0,0,.173,.302,.308,.609
37,June,30,26,3,3,1,0,1,3,3,11,.115,.233,.269,.503
38,2018-07-01,1,0,0,0,0,0,0,0,1,0,.173,.313,.308,.620
39,2018-07-02,1,1,0,0,0,0,0,0,0,0,.170,.308,.302,.610
40,2018-07-03,1,1,1,1,0,0,1,1,0,0,.185,.318,.370,.689
41,2018-07-04,1,1,0,0,0,0,0,0,0,0,.182,.313,.364,.677
42,2018-07-05,1,0,1,0,0,0,0,0,1,0,.182,.324,.364,.687
43,2018-07-06,1,1,0,0,0,0,0,0,0,1,.179,.319,.357,.676
44,2018-07-07,1,1,1,1,0,0,0,0,0,0,.193,.329,.368,.697
45,2018-07-08,1,1,0,0,0,0,0,0,0,1,.190,.324,.362,.686
46,2018-07-09,1,1,0,0,0,0,0,0,0,1,.186,.319,.356,.675
47,2018-07-10,1,1,0,0,0,0,0,0,0,0,.183,.315,.350,.665
48,2018-07-11,1,1,0,1,0,0,0,0,0,0,.197,.324,.361,.685
49,2018-07-13,1,1,0,0,0,0,0,0,0,0,.194,.320,.355,.675
50,2018-07-14,1,1,0,0,0,0,0,0,0,0,.190,.316,.349,.665
51,2018-07-15,2,2,0,1,0,0,0,0,0,0,.200,.321,.354,.674
52,2018-07-23,2,2,0,2,0,0,0,0,0,0,.224,.338,.373,.711
53,2018-07-24,3,3,0,1,0,0,0,1,0,0,.229,.337,.371,.709
54,2018-07-26,4,4,0,2,1,0,0,0,0,2,.243,.345,.392,.737
55,2018-07-28,4,4,1,1,0,0,1,3,0,1,.244,.341,.423,.764
56,2018-07-28,4,4,1,2,0,0,0,0,0,1,.256,.347,.427,.774
57,July,32,30,5,12,1,0,2,5,2,7,.400,.438,.633,1.071
58,2018-08-31,5,4,1,0,0,0,0,0,1,2,.244,.340,.407,.747
59,August,5,4,1,0,0,0,0,0,1,2,.000,.200,.000,.200
60,2018-09-01,4,4,1,3,1,0,0,1,0,0,.267,.356,.433,.789
61,2018-09-03,4,4,0,1,0,0,0,0,0,0,.266,.352,.426,.777
62,2018-09-04,4,2,1,0,0,0,0,0,1,1,.260,.357,.417,.774
63,2018-09-05,3,3,0,0,0,0,0,0,0,3,.253,.348,.404,.752
64,2018-09-08,4,3,0,0,0,0,0,0,1,2,.245,.345,.392,.737
65,2018-09-09,4,4,0,0,0,0,0,0,0,2,.236,.333,.377,.711
66,2018-09-10,4,4,1,2,1,0,0,0,0,1,.245,.339,.391,.730
67,2018-09-11,3,3,1,2,0,0,0,0,0,0,.257,.346,.398,.744
68,2018-09-12,5,4,0,0,0,0,0,0,1,3,.248,.341,.385,.725
69,2018-09-14,4,4,0,0,0,0,0,0,0,2,.240,.331,.372,.703
70,2018-09-16,4,4,0,1,0,0,0,1,0,2,.240,.329,.368,.697
71,2018-09-17,4,4,0,1,0,0,0,0,0,0,.240,.327,.364,.691
72,2018-09-18,3,2,0,1,0,0,0,0,1,0,.244,.333,.366,.700
73,2018-09-19,1,1,0,0,0,0,0,0,0,0,.242,.331,.364,.695
74,2018-09-20,4,4,1,1,0,0,1,2,0,2,.243,.329,.382,.711
75,2018-09-22,3,3,0,0,0,0,0,0,0,1,.237,.323,.374,.697
76,2018-09-25,4,4,0,1,0,0,0,1,0,1,.238,.321,.371,.692
77,2018-09-27,4,4,0,1,1,0,0,0,0,1,.238,.319,.374,.693
78,2018-09-28,4,4,1,1,0,0,1,4,0,0,.238,.318,.391,.708
79,2018-09-29,5,4,1,1,1,0,0,0,1,3,.239,.320,.394,.714
80,2018-09-30,4,4,1,1,0,0,0,0,0,1,.239,.318,.390,.708
81,September,79,73,8,17,4,0,2,9,5,25,.233,.291,.370,.661
