,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-19,4,4,0,1,0,0,0,0,0,1,.250,.250,.250,.500
1,2021-04-20,4,4,0,1,1,0,0,1,0,2,.250,.250,.375,.625
2,2021-04-21,4,4,1,3,0,0,0,0,0,1,.417,.417,.500,.917
3,2021-04-23,4,4,0,2,1,0,0,0,0,1,.438,.438,.563,1.000
4,2021-04-24,4,3,0,2,1,0,0,0,0,1,.474,.500,.632,1.132
5,2021-04-25,4,3,0,2,0,0,0,0,1,0,.500,.542,.636,1.178
6,2021-04-26,3,3,0,0,0,0,0,0,0,2,.440,.481,.560,1.041
7,2021-04-27,3,3,0,0,0,0,0,0,0,2,.393,.433,.500,.933
8,2021-04-28,4,4,0,0,0,0,0,0,0,1,.344,.382,.438,.820
9,2021-04-29,4,4,1,2,1,0,0,0,0,0,.361,.395,.472,.867
10,2021-04-30,3,3,0,0,0,0,0,0,0,0,.333,.366,.436,.802
11,April,41,39,2,13,4,0,0,1,1,11,.333,.366,.436,.802
12,2021-05-01,4,3,1,2,1,0,0,0,1,0,.357,.400,.476,.876
13,2021-05-02,4,4,0,1,0,0,0,0,0,2,.348,.388,.457,.844
14,2021-05-03,3,3,0,0,0,0,0,0,0,1,.327,.365,.429,.794
15,2021-05-04,3,3,0,1,0,0,0,0,0,2,.327,.364,.423,.787
16,2021-05-05,3,3,0,0,0,0,0,0,0,1,.309,.345,.400,.745
17,2021-05-06,3,3,0,0,0,0,0,0,0,2,.293,.328,.379,.707
18,2021-05-07,0,0,0,0,0,0,0,0,0,0,.293,.328,.379,.707
19,2021-05-08,2,2,0,1,1,0,0,1,0,0,.300,.333,.400,.733
20,2021-05-11,1,1,0,0,0,0,0,0,0,1,.295,.328,.393,.722
21,2021-05-12,3,3,1,1,0,0,0,1,0,0,.297,.328,.391,.719
22,2021-05-13,3,3,0,1,0,0,0,0,0,0,.299,.329,.388,.717
23,2021-05-14,4,4,0,0,0,0,0,0,0,2,.282,.311,.366,.677
24,2021-05-15,4,4,0,2,0,0,0,0,0,2,.293,.321,.373,.694
25,2021-05-16,4,4,2,3,0,0,2,4,0,1,.316,.341,.468,.810
26,2021-05-18,4,4,2,1,0,0,0,1,0,0,.313,.337,.458,.795
27,2021-05-19,1,1,0,0,0,0,0,0,0,1,.310,.333,.452,.786
28,2021-05-20,3,3,0,0,0,0,0,0,0,2,.299,.322,.437,.759
29,2021-05-21,2,1,0,0,0,0,0,0,1,1,.295,.326,.432,.758
30,2021-05-22,3,3,0,0,0,0,0,0,0,2,.286,.316,.418,.733
31,2021-05-24,1,0,1,0,0,0,0,0,1,0,.286,.323,.418,.740
32,2021-05-25,3,3,0,0,0,0,0,0,0,0,.277,.313,.404,.717
33,2021-05-26,4,3,0,0,0,0,0,0,1,2,.268,.311,.392,.702
34,2021-05-27,0,0,0,0,0,0,0,0,0,0,.268,.311,.392,.702
35,2021-05-29,0,0,0,0,0,0,0,0,0,0,.268,.311,.392,.702
36,2021-05-31,1,1,0,0,0,0,0,0,0,1,.265,.308,.388,.695
37,May,63,59,7,13,2,0,2,7,4,23,.220,.270,.356,.626
38,2021-06-01,1,1,0,0,0,0,0,0,0,0,.263,.305,.384,.689
39,2021-06-05,3,3,0,0,0,0,0,0,0,1,.255,.296,.373,.669
40,2021-06-06,2,1,1,0,0,0,0,0,0,1,.252,.300,.369,.669
41,2021-06-19,1,1,0,0,0,0,0,0,0,0,.250,.297,.365,.663
42,2021-06-25,3,1,1,0,0,0,0,0,2,0,.248,.307,.362,.669
43,2021-06-26,4,3,0,1,0,0,0,2,0,2,.250,.305,.361,.666
44,2021-06-27,4,3,2,2,1,0,0,1,1,0,.261,.320,.378,.698
45,2021-06-28,0,0,0,0,0,0,0,0,0,0,.261,.320,.378,.698
46,2021-06-30,3,2,2,1,0,1,0,2,1,0,.265,.328,.398,.726
47,June,21,15,6,4,1,1,0,5,4,4,.267,.429,.467,.895
48,2021-07-16,0,0,0,0,0,0,0,0,0,0,.265,.328,.398,.726
49,2021-07-18,1,0,0,0,0,0,0,0,0,0,.265,.328,.398,.726
50,July,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
51,2021-08-07,1,1,0,0,0,0,0,0,0,0,.263,.325,.395,.720
52,2021-08-11,1,1,0,0,0,0,0,0,0,1,.261,.323,.391,.714
53,2021-08-30,1,1,0,0,0,0,0,0,0,0,.259,.320,.388,.708
54,2021-08-31,1,0,1,0,0,0,0,0,1,0,.259,.326,.388,.714
55,August,4,3,1,0,0,0,0,0,1,1,.000,.250,.000,.250
56,2021-09-02,1,1,0,0,0,0,0,1,0,0,.256,.323,.385,.708
57,September,1,1,0,0,0,0,0,1,0,0,.000,.000,.000,.000
