,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-01,3,3,0,1,1,0,0,0,0,1,.333,.333,.667,1.000
1,2021-04-02,4,4,0,0,0,0,0,0,0,0,.143,.143,.286,.429
2,2021-04-03,4,4,0,0,0,0,0,0,0,0,.091,.091,.182,.273
3,2021-04-04,3,3,0,0,0,0,0,0,0,1,.071,.071,.143,.214
4,2021-04-05,4,4,0,0,0,0,0,0,0,0,.056,.056,.111,.167
5,2021-04-06,3,3,0,0,0,0,0,0,0,1,.048,.048,.095,.143
6,2021-04-07,4,3,0,0,0,0,0,1,0,2,.042,.040,.083,.123
7,2021-04-08,4,4,0,1,1,0,0,0,0,0,.071,.069,.143,.212
8,2021-04-09,4,4,1,1,0,0,0,0,0,0,.094,.091,.156,.247
9,2021-04-10,4,3,0,1,0,0,0,0,1,0,.114,.135,.171,.307
10,2021-04-12,4,3,0,1,0,0,0,1,1,0,.132,.171,.184,.355
11,2021-04-13,4,4,0,0,0,0,0,0,0,2,.119,.156,.167,.322
12,2021-04-15,5,3,1,1,1,0,0,1,1,1,.133,.180,.200,.380
13,2021-04-16,3,3,0,0,0,0,0,0,0,1,.125,.170,.188,.357
14,2021-04-17,4,4,0,1,0,0,0,0,0,2,.135,.175,.192,.368
15,2021-04-18,3,3,0,0,0,0,0,0,0,1,.127,.167,.182,.348
16,2021-04-20,3,2,1,1,0,0,0,0,1,0,.140,.190,.193,.384
17,2021-04-20,2,2,0,0,0,0,0,0,0,1,.136,.185,.186,.371
18,2021-04-21,5,4,2,1,0,0,0,1,1,1,.143,.200,.190,.390
19,2021-04-23,4,4,0,1,0,0,0,0,0,1,.149,.203,.194,.397
20,2021-04-24,4,4,2,2,0,0,0,0,0,0,.169,.218,.211,.429
21,2021-04-25,3,3,0,0,0,0,0,0,0,2,.162,.210,.203,.413
22,2021-04-26,3,2,0,0,0,0,0,0,1,1,.158,.214,.197,.412
23,2021-04-27,3,3,0,0,0,0,0,0,0,0,.152,.207,.190,.397
24,2021-04-29,3,3,0,1,0,0,0,0,0,0,.159,.211,.195,.406
25,2021-04-30,4,4,0,0,0,0,0,0,0,1,.151,.202,.186,.388
26,April,94,86,7,13,3,0,0,4,6,19,.151,.202,.186,.388
27,2021-05-01,4,4,0,1,0,0,0,0,0,0,.156,.204,.189,.393
28,2021-05-02,4,4,0,1,0,0,0,0,0,1,.160,.206,.191,.397
29,2021-05-03,4,3,0,0,0,0,0,0,1,0,.155,.208,.186,.393
30,2021-05-05,4,4,0,0,0,0,0,0,0,1,.149,.200,.178,.378
31,2021-05-06,4,4,0,0,0,0,0,0,0,1,.143,.193,.171,.364
32,2021-05-07,3,3,0,1,0,0,0,0,0,0,.148,.197,.176,.372
33,2021-05-08,2,2,0,1,1,0,0,1,0,0,.155,.202,.191,.393
34,2021-05-09,4,4,0,1,0,1,0,0,0,1,.158,.203,.211,.414
35,2021-05-11,4,4,0,1,0,0,0,1,0,0,.161,.205,.212,.417
36,2021-05-12,3,3,1,2,1,0,0,0,0,1,.174,.215,.231,.447
37,2021-05-13,4,3,0,1,0,0,0,0,1,1,.177,.224,.234,.458
38,2021-05-14,4,4,0,1,0,0,0,0,0,0,.180,.225,.234,.459
39,2021-05-15,0,0,0,0,0,0,0,0,0,0,.180,.225,.234,.459
40,2021-05-16,4,3,1,1,0,0,0,0,1,1,.183,.232,.237,.469
41,2021-05-19,3,3,0,1,0,0,0,0,0,0,.187,.234,.239,.473
42,2021-05-20,4,4,0,1,0,0,0,0,0,0,.188,.235,.239,.474
43,2021-05-21,4,4,0,0,0,0,0,0,0,1,.183,.229,.232,.461
44,2021-05-22,4,4,0,0,0,0,0,0,0,0,.178,.223,.226,.449
45,2021-05-23,1,1,0,0,0,0,0,0,0,0,.177,.222,.224,.446
46,2021-05-24,2,2,0,0,0,0,0,0,0,0,.174,.219,.221,.440
47,2021-05-25,4,4,0,3,1,0,0,0,0,1,.190,.232,.242,.474
48,2021-05-26,4,4,1,2,0,0,0,0,0,0,.197,.238,.248,.486
49,2021-05-27,4,4,0,1,0,0,0,1,0,2,.199,.238,.248,.487
50,2021-05-28,3,3,1,2,0,0,0,0,0,1,.207,.246,.256,.502
51,2021-05-29,3,2,0,0,0,0,0,0,1,1,.205,.247,.253,.500
52,2021-05-30,2,2,0,0,0,0,0,0,0,0,.202,.244,.250,.494
53,2021-05-31,0,0,0,0,0,0,0,0,0,0,.202,.244,.250,.494
54,May,86,82,4,21,3,1,0,3,4,13,.256,.291,.317,.608
55,2021-06-01,5,3,2,1,1,0,0,0,2,0,.205,.254,.257,.511
56,2021-06-02,4,4,1,2,1,0,0,0,0,1,.211,.259,.269,.528
57,2021-06-04,4,4,0,1,0,0,0,0,0,1,.212,.259,.268,.527
58,2021-06-05,4,4,0,0,0,0,0,0,0,0,.208,.254,.262,.516
59,2021-06-06,4,4,0,2,1,0,0,0,0,1,.214,.259,.273,.531
60,2021-06-08,3,2,0,0,0,0,0,1,1,0,.212,.260,.270,.530
61,2021-06-09,3,2,1,0,0,0,0,0,1,0,.209,.261,.267,.528
62,2021-06-10,3,2,0,0,0,0,0,0,1,0,.207,.262,.264,.526
63,2021-06-11,4,4,0,2,1,0,0,1,0,1,.213,.266,.274,.540
64,2021-06-12,5,5,1,2,0,0,0,1,0,0,.218,.269,.277,.547
65,2021-06-13,4,4,1,1,1,0,0,1,0,1,.218,.269,.282,.551
66,2021-06-14,4,4,0,1,0,0,0,1,0,0,.219,.269,.281,.550
67,2021-06-15,4,4,0,2,2,0,0,2,0,1,.224,.273,.294,.567
68,2021-06-16,4,3,1,0,0,0,0,0,1,1,.221,.272,.290,.563
69,2021-06-18,4,4,1,1,1,0,0,0,0,1,.222,.272,.294,.566
70,2021-06-19,4,4,1,2,0,0,0,0,0,1,.227,.276,.298,.574
71,2021-06-20,3,3,0,0,0,0,0,0,0,1,.224,.272,.294,.566
72,2021-06-21,4,4,0,0,0,0,0,0,0,0,.220,.268,.289,.557
73,2021-06-22,5,5,1,3,1,0,0,2,0,1,.228,.275,.300,.574
74,2021-06-23,4,4,1,1,1,0,0,0,0,0,.228,.274,.303,.577
75,2021-06-24,4,4,0,1,0,0,0,0,0,1,.229,.274,.302,.576
76,2021-06-25,4,4,0,0,0,0,0,0,0,1,.225,.270,.297,.567
77,2021-06-26,4,4,1,1,0,0,0,0,0,1,.225,.269,.296,.566
78,2021-06-27,5,4,1,1,0,0,0,1,0,0,.226,.268,.296,.564
79,2021-06-29,4,4,0,1,0,0,0,0,0,0,.226,.268,.295,.563
