,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2018-03-30,7,5,3,2,0,0,0,0,2,1,.400,.571,.400,.971
1,March,7,5,3,2,0,0,0,0,2,1,.400,.571,.400,.971
2,2018-04-01,4,4,0,0,0,0,0,0,0,1,.222,.364,.222,.586
3,2018-04-01,5,5,2,3,1,0,1,2,0,0,.357,.438,.643,1.080
4,2018-04-02,5,4,1,0,0,0,0,0,1,2,.278,.381,.500,.881
5,2018-04-04,5,5,1,2,1,0,0,0,0,0,.304,.385,.522,.906
6,2018-04-05,5,4,1,2,0,0,0,0,1,0,.333,.419,.519,.938
7,2018-04-06,5,5,2,2,0,0,0,2,0,1,.344,.417,.500,.917
8,2018-04-07,4,3,0,0,0,0,0,1,0,0,.314,.375,.457,.832
9,2018-04-08,4,3,1,2,0,0,0,0,1,0,.342,.409,.474,.883
10,2018-04-10,5,5,1,1,0,0,0,0,0,1,.326,.388,.442,.830
11,2018-04-11,5,5,0,1,0,0,0,0,0,0,.313,.370,.417,.787
12,2018-04-13,4,4,0,0,0,0,0,0,0,1,.288,.345,.385,.729
13,2018-04-14,4,4,0,0,0,0,0,0,0,2,.268,.323,.357,.680
14,2018-04-15,2,1,0,0,0,0,0,0,0,0,.263,.328,.351,.679
15,April,57,52,9,13,2,0,1,5,3,8,.250,.298,.346,.644
16,2018-05-20,5,4,0,3,1,0,0,1,0,0,.295,.348,.393,.741
17,2018-05-22,5,5,0,1,0,0,0,0,0,0,.288,.338,.379,.717
18,2018-05-23,7,6,1,4,0,1,0,1,1,1,.319,.370,.431,.801
19,2018-05-24,4,4,0,0,0,0,0,0,0,1,.303,.353,.408,.761
20,2018-05-25,5,5,1,2,1,0,0,2,0,2,.309,.356,.420,.775
21,2018-05-26,4,4,0,0,0,0,0,0,0,1,.294,.340,.400,.740
22,2018-05-28,4,4,0,0,0,0,0,0,0,2,.281,.327,.382,.709
23,2018-05-29,5,5,1,1,0,0,0,0,0,1,.277,.320,.372,.693
24,2018-05-30,4,4,1,2,0,0,1,1,0,0,.286,.327,.408,.735
25,2018-05-31,5,5,0,1,0,0,0,0,0,1,.282,.321,.398,.720
26,May,48,46,4,14,2,1,1,5,1,9,.304,.313,.457,.769
27,2018-06-02,4,4,0,0,0,0,0,0,0,0,.271,.310,.383,.694
28,2018-06-03,1,1,0,0,0,0,0,0,0,0,.269,.308,.380,.687
29,2018-06-05,4,4,0,1,0,0,0,0,0,1,.268,.306,.375,.681
30,2018-06-06,5,3,1,2,1,0,0,3,1,0,.278,.325,.391,.717
31,2018-06-07,5,4,0,2,0,0,0,0,0,0,.286,.336,.395,.731
32,2018-06-08,5,5,1,2,0,0,0,0,0,0,.290,.338,.395,.733
33,2018-06-10,5,5,1,2,0,0,1,1,0,1,.295,.340,.419,.759
34,2018-06-11,4,2,1,0,0,0,0,0,1,0,.290,.345,.412,.757
35,2018-06-12,5,4,0,3,0,0,0,1,0,0,.304,.353,.422,.776
36,2018-06-13,5,5,0,0,0,0,0,1,0,1,.293,.342,.407,.749
37,2018-06-15,4,4,1,1,0,0,0,0,0,1,.292,.340,.403,.742
38,2018-06-16,4,4,2,2,0,0,1,2,0,0,.297,.344,.426,.769
39,2018-06-17,5,5,1,1,0,0,0,1,0,1,.294,.339,.418,.758
40,2018-06-18,4,4,0,1,0,0,0,0,0,1,.293,.337,.414,.751
41,2018-06-19,4,4,0,0,0,0,0,0,0,2,.286,.330,.404,.733
42,2018-06-21,3,3,0,0,0,0,0,0,0,0,.280,.324,.396,.720
43,2018-06-22,6,5,0,0,0,0,0,0,0,1,.272,.315,.385,.700
44,2018-06-24,4,4,0,1,1,0,0,0,0,1,.272,.314,.387,.701
45,2018-06-25,5,4,1,1,0,0,0,1,0,0,.271,.311,.384,.695
46,2018-06-26,5,5,0,1,0,0,0,0,0,1,.269,.308,.379,.687
47,2018-06-27,5,5,0,1,0,0,0,0,0,1,.267,.305,.374,.680
48,2018-06-29,4,4,1,2,0,0,0,0,0,0,.272,.309,.377,.686
49,2018-06-30,4,4,1,0,0,0,0,0,0,0,.267,.303,.369,.672
50,June,100,92,11,23,2,0,2,10,2,12,.250,.283,.337,.620
51,2018-07-01,5,5,1,1,0,0,0,0,0,0,.265,.301,.365,.666
52,2018-07-02,3,3,0,0,0,0,0,0,0,0,.261,.297,.360,.656
53,2018-07-03,3,3,0,0,0,0,0,0,0,0,.257,.293,.354,.647
54,2018-07-04,1,1,0,0,0,0,0,0,0,1,.256,.291,.353,.644
55,2018-07-06,5,4,0,3,1,0,0,1,0,0,.265,.303,.365,.668
56,2018-07-07,4,4,0,0,0,0,0,0,0,3,.260,.297,.358,.656
57,2018-07-08,4,4,0,1,0,0,0,1,0,0,.260,.297,.356,.653
