,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2018-06-12,4,4,0,3,1,0,0,2,0,0,.750,.750,1.000,1.750
1,2018-06-13,4,4,0,1,0,0,0,0,0,3,.500,.500,.625,1.125
2,2018-06-15,5,5,0,1,0,0,0,0,0,1,.385,.385,.462,.846
3,2018-06-16,4,3,0,1,1,0,0,0,1,2,.375,.412,.500,.912
4,2018-06-17,4,4,0,0,0,0,0,1,0,1,.300,.333,.400,.733
5,2018-06-18,3,3,0,0,0,0,0,0,0,3,.261,.292,.348,.640
6,2018-06-20,4,4,1,2,0,0,0,1,0,1,.296,.321,.370,.692
7,2018-06-22,5,5,1,3,2,0,0,2,0,2,.344,.364,.469,.832
8,2018-06-24,4,4,0,0,0,0,0,0,0,2,.306,.324,.417,.741
9,2018-06-26,4,4,0,2,1,0,0,0,0,1,.325,.341,.450,.792
10,2018-06-27,1,1,0,0,0,0,0,0,0,1,.317,.333,.439,.772
11,2018-06-28,1,1,0,0,0,0,0,0,0,0,.310,.326,.429,.754
12,June,43,42,2,13,5,0,0,6,1,17,.310,.326,.429,.754
13,2018-07-01,4,4,0,1,0,0,0,0,0,3,.304,.319,.413,.732
14,2018-07-02,1,1,0,1,1,0,0,1,0,0,.319,.333,.447,.780
15,2018-07-04,1,1,0,0,0,0,0,0,0,0,.313,.327,.438,.764
16,2018-07-11,1,0,0,0,0,0,0,0,1,0,.313,.340,.438,.778
17,2018-07-12,1,1,0,0,0,0,0,0,0,0,.306,.333,.429,.762
18,2018-07-14,4,4,0,0,0,0,0,0,0,0,.283,.309,.396,.705
19,2018-07-20,1,1,0,0,0,0,0,0,0,1,.278,.304,.389,.692
20,2018-07-21,1,1,1,1,0,0,1,1,0,0,.291,.316,.455,.770
21,2018-07-22,3,3,0,0,0,0,0,0,0,2,.276,.300,.431,.731
22,2018-07-24,1,1,0,0,0,0,0,0,0,1,.271,.295,.424,.719
23,2018-07-25,4,4,0,2,1,0,0,0,0,2,.286,.308,.444,.752
24,2018-07-28,4,4,1,1,0,1,0,1,0,0,.284,.304,.463,.767
25,2018-07-29,4,4,1,1,0,0,1,2,0,2,.282,.301,.493,.794
26,2018-07-30,5,5,0,0,0,0,0,0,0,3,.263,.282,.461,.743
27,2018-07-31,4,4,0,0,0,0,0,0,0,2,.250,.268,.438,.706
28,July,39,38,3,7,2,1,2,5,1,16,.184,.205,.447,.652
29,2018-08-01,1,1,0,0,0,0,0,0,0,1,.247,.265,.432,.697
30,2018-08-03,3,3,0,0,0,0,0,0,0,3,.238,.256,.417,.672
31,2018-08-04,1,1,0,0,0,0,0,0,0,1,.235,.253,.412,.665
32,2018-08-05,4,3,0,0,0,0,0,0,1,3,.227,.253,.398,.650
33,August,9,8,0,0,0,0,0,0,1,8,.000,.111,.000,.111
34,2018-09-05,1,1,0,0,0,0,0,0,0,0,.225,.250,.393,.643
35,2018-09-09,1,1,0,0,0,0,0,0,0,1,.222,.247,.389,.636
36,2018-09-12,1,1,0,1,0,0,0,0,0,0,.231,.255,.396,.651
37,2018-09-15,1,1,0,0,0,0,0,0,0,1,.228,.253,.391,.644
38,2018-09-17,1,1,0,0,0,0,0,0,0,1,.226,.250,.387,.637
39,2018-09-29,0,0,0,0,0,0,0,0,0,0,.226,.250,.387,.637
40,September,5,5,0,1,0,0,0,0,0,3,.200,.200,.200,.400
