,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2020-07-24,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
1,2020-07-25,2,2,0,1,0,0,0,0,0,1,.500,.500,.500,1.000
2,2020-07-26,0,0,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
3,2020-07-27,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
4,2020-07-28,1,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500
5,July,4,4,0,1,0,0,0,0,0,1,.250,.250,.250,.500
6,2020-08-28,3,3,1,2,0,0,1,1,0,0,.429,.429,.857,1.286
7,2020-08-30,1,1,0,0,0,0,0,0,0,1,.375,.375,.750,1.125
8,2020-08-30,3,3,0,1,0,0,0,0,0,2,.364,.364,.636,1.000
9,2020-08-31,3,3,0,0,0,0,0,0,0,1,.286,.286,.500,.786
10,August,10,10,1,3,0,0,1,1,0,4,.300,.300,.600,.900
11,2020-09-02,4,4,1,2,0,0,0,1,0,0,.333,.333,.500,.833
12,2020-09-03,4,4,1,2,1,0,0,1,0,1,.364,.364,.545,.909
13,2020-09-08,4,4,1,2,1,0,1,1,0,1,.385,.385,.692,1.077
14,2020-09-11,1,1,0,0,0,0,0,0,0,1,.370,.370,.667,1.037
15,2020-09-12,2,2,0,1,1,0,0,1,0,0,.379,.379,.690,1.069
16,2020-09-16,1,1,0,0,0,0,0,0,0,1,.367,.367,.667,1.033
17,2020-09-18,4,3,0,0,0,0,0,0,1,1,.333,.353,.606,.959
18,September,20,19,3,7,3,0,1,4,1,5,.368,.400,.684,1.084
