,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2019-03-28,3,3,0,1,0,0,0,0,0,0,.333,.333,.333,.667
1,2019-03-29,4,4,0,0,0,0,0,0,0,1,.143,.143,.143,.286
2,2019-03-30,2,2,0,1,1,0,0,0,0,0,.222,.222,.333,.556
3,March,12,12,1,3,1,0,0,0,0,3,.250,.250,.333,.583
4,2019-03-31,3,3,1,1,0,0,0,0,0,2,.250,.250,.333,.583
5,2019-04-01,4,4,0,1,1,0,0,0,0,2,.250,.250,.375,.625
6,2019-04-02,4,4,1,1,0,0,0,0,0,0,.250,.250,.350,.600
7,2019-04-03,4,4,0,1,0,0,0,0,0,1,.250,.250,.333,.583
8,2019-04-05,4,3,0,1,0,0,0,0,0,1,.259,.286,.333,.619
9,2019-04-06,4,4,0,2,0,0,0,0,0,0,.290,.313,.355,.667
10,2019-04-07,4,3,0,1,0,0,0,0,1,0,.294,.333,.353,.686
11,2019-04-08,4,4,1,1,0,0,0,1,0,3,.289,.325,.342,.667
12,2019-04-09,4,4,1,1,0,0,0,0,0,1,.286,.318,.333,.652
13,2019-04-10,4,3,0,1,0,0,0,0,1,1,.289,.333,.333,.667
14,2019-04-11,4,3,0,0,0,0,0,0,1,1,.271,.327,.313,.639
15,2019-04-12,7,6,0,0,0,0,0,0,1,3,.241,.305,.278,.583
16,2019-04-13,0,0,0,0,0,0,0,0,0,0,.241,.305,.278,.583
17,2019-04-14,3,3,0,0,0,0,0,0,0,1,.228,.290,.263,.554
18,2019-04-16,4,3,0,0,0,0,0,0,1,1,.217,.288,.250,.538
19,2019-04-17,5,5,0,1,0,0,0,1,0,1,.215,.282,.246,.528
20,2019-04-18,4,4,0,0,0,0,0,0,0,1,.203,.267,.232,.499
21,2019-04-19,4,4,0,1,0,0,0,0,0,2,.205,.266,.233,.499
22,2019-04-20,2,1,0,0,0,0,0,0,1,0,.203,.272,.230,.501
23,2019-04-21,4,3,0,1,0,0,0,0,1,1,.208,.282,.234,.516
24,2019-04-23,4,4,1,1,0,0,0,0,0,1,.210,.281,.235,.516
25,2019-04-24,4,3,0,0,0,0,0,0,1,0,.202,.280,.226,.506
26,2019-04-26,4,4,0,1,0,0,0,0,0,2,.205,.278,.227,.506
27,2019-04-27,4,4,0,1,0,0,0,0,0,0,.207,.277,.228,.506
28,2019-04-28,3,3,0,0,0,0,0,0,0,1,.200,.269,.221,.490
29,2019-04-29,4,2,0,1,0,0,0,0,2,0,.206,.287,.227,.514
30,2019-04-30,4,4,0,0,0,0,0,0,0,2,.198,.277,.218,.495
31,April,100,89,4,17,1,0,0,2,10,26,.191,.280,.202,.482
32,2019-05-01,3,3,0,0,0,0,0,0,0,1,.192,.270,.212,.481
33,2019-05-03,6,5,1,2,0,0,0,1,1,1,.202,.281,.220,.501
34,2019-05-04,4,4,1,1,1,0,0,0,0,1,.204,.280,.230,.510
35,2019-05-05,1,1,1,1,0,0,1,2,0,0,.211,.286,.263,.549
36,2019-05-06,4,4,0,1,0,0,0,0,0,1,.212,.285,.263,.547
37,2019-05-07,5,4,2,2,0,0,0,2,1,1,.221,.296,.270,.567
38,2019-05-09,5,4,2,1,1,0,0,1,1,2,.222,.300,.278,.578
39,2019-05-10,4,3,0,0,0,0,0,0,1,1,.217,.299,.271,.570
40,2019-05-11,4,4,1,1,0,0,0,0,0,1,.218,.297,.271,.568
41,2019-05-12,4,3,1,0,0,0,0,0,1,1,.213,.296,.265,.561
42,2019-05-14,4,4,0,0,0,0,0,0,0,1,.207,.288,.257,.546
43,2019-05-15,4,4,1,1,0,0,1,1,0,0,.208,.288,.278,.565
44,2019-05-17,4,4,0,0,0,0,0,0,0,2,.203,.280,.270,.551
45,2019-05-18,4,3,1,1,0,1,0,2,0,0,.205,.280,.285,.564
46,2019-05-19,2,2,0,0,0,0,0,0,0,1,.203,.276,.281,.558
47,2019-05-20,3,3,1,2,0,0,1,1,0,0,.212,.283,.308,.591
48,2019-05-21,4,4,1,1,0,0,0,0,0,1,.213,.282,.306,.589
