,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2021-04-01,5,5,1,3,1,1,0,1,0,0,.600,.600,1.200,1.800
1,2021-04-03,4,4,0,0,0,0,0,0,0,1,.333,.333,.667,1.000
2,2021-04-04,5,5,1,1,0,0,0,3,0,0,.286,.286,.500,.786
3,2021-04-05,4,2,1,1,1,0,0,1,2,1,.313,.389,.563,.951
4,2021-04-06,5,5,1,1,1,0,0,0,0,3,.286,.348,.524,.872
5,2021-04-07,1,1,0,0,0,0,0,0,0,1,.273,.333,.500,.833
6,2021-04-08,4,3,0,1,0,0,0,1,0,0,.280,.357,.480,.837
7,2021-04-10,4,3,0,0,0,0,0,0,1,1,.250,.344,.429,.772
8,2021-04-11,5,4,0,1,1,0,0,1,0,0,.250,.324,.438,.762
9,2021-04-13,2,1,0,0,0,0,0,0,1,0,.242,.333,.424,.758
10,2021-04-14,3,3,0,0,0,0,0,0,0,1,.222,.310,.389,.698
11,2021-04-14,3,3,0,0,0,0,0,0,0,2,.205,.289,.359,.648
12,2021-04-15,5,5,0,1,0,0,0,1,0,2,.205,.280,.341,.621
13,2021-04-16,4,3,1,2,0,0,0,0,1,0,.234,.315,.362,.676
14,2021-04-30,4,3,1,0,0,0,0,0,1,1,.220,.310,.340,.650
15,April,58,50,6,11,4,1,0,8,6,13,.220,.310,.340,.650
16,2021-05-02,4,4,0,1,1,0,0,0,0,0,.222,.306,.352,.658
17,2021-05-03,4,4,0,1,0,0,0,1,0,1,.224,.303,.345,.648
18,2021-05-04,4,4,0,0,0,0,0,0,0,0,.210,.286,.323,.608
19,2021-05-05,4,4,0,0,0,0,0,0,0,3,.197,.270,.303,.573
20,2021-05-06,5,4,2,1,0,0,1,1,1,0,.200,.278,.343,.621
21,2021-05-07,5,4,1,2,0,0,1,2,1,0,.216,.298,.392,.690
22,2021-05-08,6,6,1,1,0,0,0,0,0,0,.213,.289,.375,.664
23,2021-05-11,5,4,0,0,0,0,0,0,0,0,.202,.284,.357,.641
24,2021-05-12,4,2,1,0,0,0,0,0,2,0,.198,.293,.349,.642
25,2021-05-13,4,4,1,1,0,0,1,1,0,1,.200,.291,.378,.669
26,2021-05-14,4,2,0,1,0,0,0,0,2,0,.207,.308,.380,.689
27,2021-05-15,4,4,0,0,0,0,0,0,0,0,.198,.297,.365,.662
28,2021-05-16,4,3,2,2,1,0,1,4,0,0,.212,.304,.414,.718
29,2021-05-18,4,3,0,0,0,0,0,0,1,2,.206,.303,.402,.704
30,2021-05-19,4,4,0,0,0,0,0,0,0,1,.198,.293,.387,.680
31,2021-05-20,4,3,1,1,1,0,0,0,1,1,.202,.299,.394,.694
32,2021-05-21,5,4,2,1,1,0,0,2,1,2,.204,.303,.398,.701
33,2021-05-22,5,5,1,2,1,1,0,0,0,2,.212,.307,.424,.730
34,2021-05-23,4,4,1,2,0,0,1,3,0,0,.221,.312,.451,.763
35,2021-05-25,5,4,0,0,0,0,0,0,1,2,.214,.308,.437,.745
36,2021-05-26,4,4,1,1,0,0,0,0,0,0,.215,.307,.431,.737
37,2021-05-29,2,2,0,0,0,0,0,0,0,0,.212,.303,.424,.727
38,May,94,82,14,17,5,1,5,14,10,15,.207,.298,.476,.774
39,2021-06-18,5,5,0,0,0,0,0,1,0,2,.204,.293,.409,.702
