,date,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,AVG,OBP,SLG,OPS
0,2020-08-21,4,2,1,0,0,0,0,0,2,1,.000,.500,.000,.500
1,2020-08-22,4,4,0,1,0,0,0,0,0,1,.167,.375,.167,.542
2,2020-08-23,4,3,1,2,2,0,0,0,1,1,.333,.500,.556,1.056
3,2020-08-25,4,3,0,1,0,0,0,1,1,2,.333,.500,.500,1.000
4,2020-08-26,4,4,0,2,0,0,0,0,0,1,.375,.500,.500,1.000
5,2020-08-28,4,4,0,1,0,0,0,0,0,0,.350,.458,.450,.908
6,2020-08-29,4,4,0,0,0,0,0,0,0,0,.292,.393,.375,.768
7,2020-08-30,4,4,2,3,0,0,2,3,0,0,.357,.438,.643,1.080
8,2020-08-31,5,5,0,1,0,0,0,0,0,2,.333,.405,.576,.981
9,August,37,33,4,11,2,0,2,4,4,8,.333,.405,.576,.981
10,2020-09-01,4,4,0,0,0,0,0,0,0,2,.297,.366,.514,.879
11,2020-09-02,4,4,1,2,0,0,0,1,0,0,.317,.378,.512,.890
12,2020-09-04,2,1,0,0,0,0,0,0,1,0,.310,.383,.500,.883
13,2020-09-04,3,3,2,3,0,0,1,3,0,0,.356,.420,.600,1.020
14,2020-09-05,4,4,1,1,0,0,0,2,0,0,.347,.407,.571,.979
15,2020-09-06,4,2,0,0,0,0,0,1,1,1,.333,.397,.549,.946
16,2020-09-08,5,5,1,2,1,0,1,2,0,1,.339,.397,.607,1.004
17,2020-09-09,5,4,1,4,0,0,0,1,0,0,.383,.441,.633,1.075
18,2020-09-11,3,2,0,0,0,0,0,0,1,0,.371,.437,.613,1.050
19,2020-09-11,3,3,0,0,0,0,0,0,0,2,.354,.419,.585,1.004
20,2020-09-12,4,3,0,2,1,0,0,1,1,1,.368,.436,.603,1.039
21,2020-09-13,4,4,0,0,0,0,0,0,0,2,.347,.415,.569,.984
22,2020-09-14,5,5,1,3,0,0,1,3,0,1,.364,.425,.610,1.036
23,2020-09-15,3,3,0,0,0,0,0,0,0,2,.350,.411,.588,.999
24,2020-09-16,4,3,0,0,0,0,0,1,0,1,.337,.394,.566,.960
25,2020-09-17,3,3,0,2,0,0,0,1,0,1,.349,.402,.570,.972
26,2020-09-17,4,3,0,1,1,0,0,1,1,1,.348,.406,.573,.979
27,2020-09-18,4,3,0,0,0,0,0,0,1,2,.337,.400,.554,.954
28,2020-09-19,4,4,0,2,0,0,0,0,0,1,.344,.404,.552,.956
29,2020-09-20,4,4,0,0,0,0,0,0,0,1,.330,.389,.530,.919
30,2020-09-22,5,5,0,0,0,0,0,0,0,1,.314,.373,.505,.878
31,2020-09-23,4,4,0,3,0,0,0,0,0,0,.330,.385,.514,.899
32,2020-09-24,5,5,0,1,0,0,0,1,0,0,.325,.378,.500,.878
33,2020-09-25,4,3,0,2,0,0,0,0,1,0,.333,.389,.504,.894
34,2020-09-26,4,4,0,1,0,0,0,1,0,1,.331,.385,.496,.881
35,2020-09-27,5,5,1,2,0,0,0,0,0,1,.333,.386,.492,.878
36,September,103,93,8,31,3,0,3,19,7,22,.333,.379,.462,.841
